GISJOIN,YEAR,STATE,STATEFP,STATENH,COUNTY,COUNTYFP,COUNTYNH,NAME,A00AA1910,A08AA1910,A08AB1910
"G0450155","1910","Arizona Territory",,"045","Mohave County",,"0155","Mohave",3773,2536,1237
"G0450175","1910","Arizona Territory",,"045","Navajo County",,"0175","Navajo",11471,6369,5102
"G0450195","1910","Arizona Territory",,"045","Pima County",,"0195","Pima",22818,12211,10607
"G0450215","1910","Arizona Territory",,"045","Pinal County",,"0215","Pinal",9045,5406,3639
"G0450235","1910","Arizona Territory",,"045","Santa Cruz County",,"0235","Santa Cruz",6766,3518,3248
"G0450255","1910","Arizona Territory",,"045","Yavapai County",,"0255","Yavapai",15996,10391,5605
"G0450275","1910","Arizona Territory",,"045","Yuma County",,"0275","Yuma",7733,4835,2898
"G0500010","1910","Arkansas","05","050","Arkansas County","001","0010","Arkansas",16103,8519,7584
"G0500030","1910","Arkansas","05","050","Ashley County","003","0030","Ashley",25268,13036,12232
"G0500050","1910","Arkansas","05","050","Baxter County","005","0050","Baxter",10389,5353,5036
"G0500070","1910","Arkansas","05","050","Benton County","007","0070","Benton",33389,16696,16693
"G0500090","1910","Arkansas","05","050","Boone County","009","0090","Boone",14318,7173,7145
"G0500110","1910","Arkansas","05","050","Bradley County","011","0110","Bradley",14518,7416,7102
"G0500130","1910","Arkansas","05","050","Calhoun County","013","0130","Calhoun",9894,5195,4699
"G0500150","1910","Arkansas","05","050","Carroll County","015","0150","Carroll",16829,8530,8299
"G0500170","1910","Arkansas","05","050","Chicot County","017","0170","Chicot",21987,11265,10722
"G0500190","1910","Arkansas","05","050","Clark County","019","0190","Clark",23686,11975,11711
"G0500210","1910","Arkansas","05","050","Clay County","021","0210","Clay",23690,12447,11243
"G0500230","1910","Arkansas","05","050","Cleburne County","023","0230","Cleburne",11903,6209,5694
"G0500250","1910","Arkansas","05","050","Cleveland County","025","0250","Cleveland",13481,6981,6500
"G0500270","1910","Arkansas","05","050","Columbia County","027","0270","Columbia",23820,11987,11833
"G0500290","1910","Arkansas","05","050","Conway County","029","0290","Conway",22729,11464,11265
"G0500310","1910","Arkansas","05","050","Craighead County","031","0310","Craighead",27627,14375,13252
"G0500330","1910","Arkansas","05","050","Crawford County","033","0330","Crawford",23942,12116,11826
"G0500350","1910","Arkansas","05","050","Crittenden County","035","0350","Crittenden",22447,11751,10696
"G0500370","1910","Arkansas","05","050","Cross County","037","0370","Cross",14042,7352,6690
"G0500390","1910","Arkansas","05","050","Dallas County","039","0390","Dallas",12621,6419,6202
"G0500410","1910","Arkansas","05","050","Desha County","041","0410","Desha",15274,8043,7231
"G0500430","1910","Arkansas","05","050","Drew County","043","0430","Drew",21960,11107,10853
"G0500450","1910","Arkansas","05","050","Faulkner County","045","0450","Faulkner",23708,12034,11674
"G0500470","1910","Arkansas","05","050","Franklin County","047","0470","Franklin",20638,10447,10191
"G0500490","1910","Arkansas","05","050","Fulton County","049","0490","Fulton",12193,6241,5952
"G0500510","1910","Arkansas","05","050","Garland County","051","0510","Garland",27271,14077,13194
"G0500530","1910","Arkansas","05","050","Grant County","053","0530","Grant",9425,4944,4481
"G0500550","1910","Arkansas","05","050","Greene County","055","0550","Greene",23852,12303,11549
"G0500570","1910","Arkansas","05","050","Hempstead County","057","0570","Hempstead",28285,14321,13964
"G0500590","1910","Arkansas","05","050","Hot Spring County","059","0590","Hot Spring",15022,7774,7248
"G0500610","1910","Arkansas","05","050","Howard County","061","0610","Howard",16898,8634,8264
"G0500630","1910","Arkansas","05","050","Independence County","063","0630","Independence",24776,12532,12244
"G0500650","1910","Arkansas","05","050","Izard County","065","0650","Izard",14561,7460,7101
"G0500670","1910","Arkansas","05","050","Jackson County","067","0670","Jackson",23501,12324,11177
"G0500690","1910","Arkansas","05","050","Jefferson County","069","0690","Jefferson",52734,26648,26086
"G0500710","1910","Arkansas","05","050","Johnson County","071","0710","Johnson",19698,10098,9600
"G0500730","1910","Arkansas","05","050","Lafayette County","073","0730","Lafayette",13741,7120,6621
"G0500750","1910","Arkansas","05","050","Lawrence County","075","0750","Lawrence",20001,10414,9587
"G0500770","1910","Arkansas","05","050","Lee County","077","0770","Lee",24252,12720,11532
"G0500790","1910","Arkansas","05","050","Lincoln County","079","0790","Lincoln",15118,7913,7205
"G0500810","1910","Arkansas","05","050","Little River County","081","0810","Little River",13597,7078,6519
"G0500830","1910","Arkansas","05","050","Logan County","083","0830","Logan",26350,13432,12918
"G0500850","1910","Arkansas","05","050","Lonoke County","085","0850","Lonoke",27983,14440,13543
"G0500870","1910","Arkansas","05","050","Madison County","087","0870","Madison",16056,8307,7749
"G0500890","1910","Arkansas","05","050","Marion County","089","0890","Marion",10203,5253,4950
"G0500910","1910","Arkansas","05","050","Miller County","091","0910","Miller",19555,9854,9701
"G0500930","1910","Arkansas","05","050","Mississippi County","093","0930","Mississippi",30468,16470,13998
"G0500950","1910","Arkansas","05","050","Monroe County","095","0950","Monroe",19907,10379,9528
"G0500970","1910","Arkansas","05","050","Montgomery County","097","0970","Montgomery",12455,6474,5981
"G0500990","1910","Arkansas","05","050","Nevada County","099","0990","Nevada",19344,9797,9547
"G0501010","1910","Arkansas","05","050","Newton County","101","1010","Newton",10612,5413,5199
"G0501030","1910","Arkansas","05","050","Ouachita County","103","1030","Ouachita",21774,10845,10929
"G0501050","1910","Arkansas","05","050","Perry County","105","1050","Perry",9402,4982,4420
"G0501070","1910","Arkansas","05","050","Phillips County","107","1070","Phillips",33535,17398,16137
"G0501090","1910","Arkansas","05","050","Pike County","109","1090","Pike",12565,6510,6055
"G0501110","1910","Arkansas","05","050","Poinsett County","111","1110","Poinsett",12791,7047,5744
"G0501130","1910","Arkansas","05","050","Polk County","113","1130","Polk",17216,8812,8404
"G0501150","1910","Arkansas","05","050","Pope County","115","1150","Pope",24527,12477,12050
"G0501170","1910","Arkansas","05","050","Prairie County","117","1170","Prairie",13853,7185,6668
"G0501190","1910","Arkansas","05","050","Pulaski County","119","1190","Pulaski",86751,44520,42231
"G0501210","1910","Arkansas","05","050","Randolph County","121","1210","Randolph",18987,9845,9142
"G0501230","1910","Arkansas","05","050","St. Francis County","123","1230","St Francis",22548,11598,10950
"G0501250","1910","Arkansas","05","050","Saline County","125","1250","Saline",16657,8770,7887
"G0501270","1910","Arkansas","05","050","Scott County","127","1270","Scott",14302,7491,6811
"G0501290","1910","Arkansas","05","050","Searcy County","129","1290","Searcy",14825,7679,7146
"G0501310","1910","Arkansas","05","050","Sebastian County","131","1310","Sebastian",52278,26803,25475
"G0501330","1910","Arkansas","05","050","Sevier County","133","1330","Sevier",16616,8589,8027
"G0501350","1910","Arkansas","05","050","Sharp County","135","1350","Sharp",11688,6039,5649
"G0501370","1910","Arkansas","05","050","Stone County","137","1370","Stone",8946,4639,4307
"G0501390","1910","Arkansas","05","050","Union County","139","1390","Union",30723,15750,14973
"G0501410","1910","Arkansas","05","050","Van Buren County","141","1410","Van Buren",13509,6951,6558
"G0501430","1910","Arkansas","05","050","Washington County","143","1430","Washington",33889,17026,16863
"G0501450","1910","Arkansas","05","050","White County","145","1450","White",28574,14817,13757
"G0501470","1910","Arkansas","05","050","Woodruff County","147","1470","Woodruff",20049,10369,9680
"G0501490","1910","Arkansas","05","050","Yell County","149","1490","Yell",26323,13574,12749
"G0600010","1910","California","06","060","Alameda County","001","0010","Alameda",246131,127142,118989
"G0600030","1910","California","06","060","Alpine County","003","0030","Alpine",309,175,134
"G0600050","1910","California","06","060","Amador County","005","0050","Amador",9086,5357,3729
"G0600070","1910","California","06","060","Butte County","007","0070","Butte",27301,16059,11242
"G0600090","1910","California","06","060","Calaveras County","009","0090","Calaveras",9171,5452,3719
"G0600110","1910","California","06","060","Colusa County","011","0110","Colusa",7732,4662,3070
"G0600130","1910","California","06","060","Contra Costa County","013","0130","Contra Costa",31674,19482,12192
"G0600150","1910","California","06","060","Del Norte County","015","0150","Del Norte",2417,1401,1016
"G0600170","1910","California","06","060","El Dorado County","017","0170","El Dorado",7492,4389,3103
"G0600190","1910","California","06","060","Fresno County","019","0190","Fresno",75657,42958,32699
"G0600210","1910","California","06","060","Glenn County","021","0210","Glenn",7172,4427,2745
"G0600230","1910","California","06","060","Humboldt County","023","0230","Humboldt",33857,19654,14203
"G0600250","1910","California","06","060","Imperial County","025","0250","Imperial",13591,8900,4691
"G0600270","1910","California","06","060","Inyo County","027","0270","Inyo",6974,4790,2184
"G0600290","1910","California","06","060","Kern County","029","0290","Kern",37715,25413,12302
"G0600310","1910","California","06","060","Kings County","031","0310","Kings",16230,9220,7010
"G0600330","1910","California","06","060","Lake County","033","0330","Lake",5526,2944,2582
"G0600350","1910","California","06","060","Lassen County","035","0350","Lassen",4802,2842,1960
"G0600370","1910","California","06","060","Los Angeles County","037","0370","Los Angeles",504131,258823,245308
"G0600390","1910","California","06","060","Madera County","039","0390","Madera",8368,5349,3019
"G0600410","1910","California","06","060","Marin County","041","0410","Marin",25114,15394,9720
"G0600430","1910","California","06","060","Mariposa County","043","0430","Mariposa",3956,2541,1415
"G0600450","1910","California","06","060","Mendocino County","045","0450","Mendocino",23929,14540,9389
"G0600470","1910","California","06","060","Merced County","047","0470","Merced",15148,9136,6012
"G0600490","1910","California","06","060","Modoc County","049","0490","Modoc",6191,3500,2691
"G0600510","1910","California","06","060","Mono County","051","0510","Mono",2042,1420,622
"G0600530","1910","California","06","060","Monterey County","053","0530","Monterey",24146,14099,10047
"G0600550","1910","California","06","060","Napa County","055","0550","Napa",19800,11136,8664
"G0600570","1910","California","06","060","Nevada County","057","0570","Nevada",14955,8525,6430
"G0600590","1910","California","06","060","Orange County","059","0590","Orange",34436,18067,16369
"G0600610","1910","California","06","060","Placer County","061","0610","Placer",18237,11594,6643
"G0600630","1910","California","06","060","Plumas County","063","0630","Plumas",5259,3449,1810
"G0600650","1910","California","06","060","Riverside County","065","0650","Riverside",34696,19089,15607
"G0600670","1910","California","06","060","Sacramento County","067","0670","Sacramento",67806,40213,27593
"G0600690","1910","California","06","060","San Benito County","069","0690","San Benito",8041,4621,3420
"G0600710","1910","California","06","060","San Bernardino County","071","0710","San Bernardino",56706,31535,25171
"G0600730","1910","California","06","060","San Diego County","073","0730","San Diego",61665,33003,28662
"G0600750","1910","California","06","060","San Francisco County","075","0750","San Francisco",416912,236901,180011
"G0600770","1910","California","06","060","San Joaquin County","077","0770","San Joaquin",50731,30052,20679
"G0600790","1910","California","06","060","San Luis Obispo County","079","0790","San Luis Obispo",19383,10997,8386
"G0600810","1910","California","06","060","San Mateo County","081","0810","San Mateo",26585,15224,11361
"G0600830","1910","California","06","060","Santa Barbara County","083","0830","Santa Barbara",27738,15211,12527
"G0600850","1910","California","06","060","Santa Clara County","085","0850","Santa Clara",83539,43904,39635
"G0600870","1910","California","06","060","Santa Cruz County","087","0870","Santa Cruz",26140,14050,12090
"G0600890","1910","California","06","060","Shasta County","089","0890","Shasta",18920,11749,7171
"G0600910","1910","California","06","060","Sierra County","091","0910","Sierra",4098,2685,1413
"G0600930","1910","California","06","060","Siskiyou County","093","0930","Siskiyou",18801,11758,7043
"G0600950","1910","California","06","060","Solano County","095","0950","Solano",27559,16629,10930
"G0600970","1910","California","06","060","Sonoma County","097","0970","Sonoma",48394,26113,22281
"G0600990","1910","California","06","060","Stanislaus County","099","0990","Stanislaus",22522,12820,9702
"G0601010","1910","California","06","060","Sutter County","101","1010","Sutter",6328,3710,2618
"G0601030","1910","California","06","060","Tehama County","103","1030","Tehama",11401,6583,4818
"G0601050","1910","California","06","060","Trinity County","105","1050","Trinity",3301,2166,1135
"G0601070","1910","California","06","060","Tulare County","107","1070","Tulare",35440,19817,15623
"G0601090","1910","California","06","060","Tuolumne County","109","1090","Tuolumne",9979,6093,3886
"G0601110","1910","California","06","060","Ventura County","111","1110","Ventura",18347,10620,7727
"G0601130","1910","California","06","060","Yolo County","113","1130","Yolo",13926,8162,5764
"G0601150","1910","California","06","060","Yuba County","115","1150","Yuba",10042,6433,3609
"G0800010","1910","Colorado","08","080","Adams County","001","0010","Adams",8892,5198,3694
"G0800050","1910","Colorado","08","080","Arapahoe County","005","0050","Arapahoe",10263,5758,4505
"G0800070","1910","Colorado","08","080","Archuleta County","007","0070","Archuleta",3302,1886,1416
"G0800090","1910","Colorado","08","080","Baca County","009","0090","Baca",2516,1531,985
"G0800110","1910","Colorado","08","080","Bent County","011","0110","Bent",5043,2957,2086
"G0800130","1910","Colorado","08","080","Boulder County","013","0130","Boulder",30330,15642,14688
"G0800150","1910","Colorado","08","080","Chaffee County","015","0150","Chaffee",7622,4181,3441
"G0800170","1910","Colorado","08","080","Cheyenne County","017","0170","Cheyenne",3687,2109,1578
"G0800190","1910","Colorado","08","080","Clear Creek County","019","0190","Clear Creek",5001,2782,2219
"G0800210","1910","Colorado","08","080","Conejos County","021","0210","Conejos",11285,5998,5287
"G0800230","1910","Colorado","08","080","Costilla County","023","0230","Costilla",5498,2944,2554
"G0800270","1910","Colorado","08","080","Custer County","027","0270","Custer",1947,1101,846
"G0800290","1910","Colorado","08","080","Delta County","029","0290","Delta",13688,7224,6464
"G0800310","1910","Colorado","08","080","Denver County","031","0310","Denver",213381,107395,105986
"G0800330","1910","Colorado","08","080","Dolores County","033","0330","Dolores",642,402,240
"G0800350","1910","Colorado","08","080","Douglas County","035","0350","Douglas",3192,1853,1339
"G0800370","1910","Colorado","08","080","Eagle County","037","0370","Eagle",2985,1807,1178
"G0800390","1910","Colorado","08","080","Elbert County","039","0390","Elbert",5331,2929,2402
"G0800410","1910","Colorado","08","080","El Paso County","041","0410","El Paso",43321,21820,21501
"G0800430","1910","Colorado","08","080","Fremont County","043","0430","Fremont",18181,10047,8134
"G0800450","1910","Colorado","08","080","Garfield County","045","0450","Garfield",10144,5780,4364
"G0800470","1910","Colorado","08","080","Gilpin County","047","0470","Gilpin",4131,2298,1833
"G0800490","1910","Colorado","08","080","Grand County","049","0490","Grand",1862,1142,720
"G0800510","1910","Colorado","08","080","Gunnison County","051","0510","Gunnison",5897,3667,2230
"G0800530","1910","Colorado","08","080","Hinsdale County","053","0530","Hinsdale",646,384,262
"G0800550","1910","Colorado","08","080","Huerfano County","055","0550","Huerfano",13320,7516,5804
"G0800570","1910","Colorado","08","080","Jackson County","057","0570","Jackson",1013,629,384
"G0800590","1910","Colorado","08","080","Jefferson County","059","0590","Jefferson",14231,7881,6350
"G0800610","1910","Colorado","08","080","Kiowa County","061","0610","Kiowa",2899,1635,1264
"G0800630","1910","Colorado","08","080","Kit Carson County","063","0630","Kit Carson",7483,4121,3362
"G0800650","1910","Colorado","08","080","Lake County","065","0650","Lake",10600,6060,4540
"G0800670","1910","Colorado","08","080","La Plata County","067","0670","La Plata",10812,5991,4821
"G0800690","1910","Colorado","08","080","Larimer County","069","0690","Larimer",25270,13145,12125
"G0800710","1910","Colorado","08","080","Las Animas County","071","0710","Las Animas",33643,19044,14599
"G0800730","1910","Colorado","08","080","Lincoln County","073","0730","Lincoln",5917,3346,2571
"G0800750","1910","Colorado","08","080","Logan County","075","0750","Logan",9549,5378,4171
"G0800770","1910","Colorado","08","080","Mesa County","077","0770","Mesa",22197,12075,10122
"G0800790","1910","Colorado","08","080","Mineral County","079","0790","Mineral",1239,717,522
"G0800830","1910","Colorado","08","080","Montezuma County","083","0830","Montezuma",5029,2746,2283
"G0800850","1910","Colorado","08","080","Montrose County","085","0850","Montrose",10291,5712,4579
"G0800870","1910","Colorado","08","080","Morgan County","087","0870","Morgan",9577,5169,4408
"G0800890","1910","Colorado","08","080","Otero County","089","0890","Otero",20201,10942,9259
"G0800910","1910","Colorado","08","080","Ouray County","091","0910","Ouray",3514,2198,1316
"G0800930","1910","Colorado","08","080","Park County","093","0930","Park",2492,1537,955
"G0800950","1910","Colorado","08","080","Phillips County","095","0950","Phillips",3179,1758,1421
"G0800970","1910","Colorado","08","080","Pitkin County","097","0970","Pitkin",4566,2501,2065
"G0800990","1910","Colorado","08","080","Prowers County","099","0990","Prowers",9520,5280,4240
"G0801010","1910","Colorado","08","080","Pueblo County","101","1010","Pueblo",52223,29345,22878
"G0801030","1910","Colorado","08","080","Rio Blanco County","103","1030","Rio Blanco",2332,1340,992
"G0801050","1910","Colorado","08","080","Rio Grande County","105","1050","Rio Grande",6563,3560,3003
"G0801070","1910","Colorado","08","080","Routt County","107","1070","Routt",7561,4425,3136
"G0801090","1910","Colorado","08","080","Saguache County","109","1090","Saguache",4160,2332,1828
"G0801110","1910","Colorado","08","080","San Juan County","111","1110","San Juan",3063,2113,950
"G0801130","1910","Colorado","08","080","San Miguel County","113","1130","San Miguel",4700,3039,1661
"G0801150","1910","Colorado","08","080","Sedgwick County","115","1150","Sedgwick",3061,1716,1345
"G0801170","1910","Colorado","08","080","Summit County","117","1170","Summit",2003,1241,762
"G0801190","1910","Colorado","08","080","Teller County","119","1190","Teller",14351,7873,6478
"G0801210","1910","Colorado","08","080","Washington County","121","1210","Washington",6002,3302,2700
"G0801230","1910","Colorado","08","080","Weld County","123","1230","Weld",39177,21569,17608
"G0801250","1910","Colorado","08","080","Yuma County","125","1250","Yuma",8499,4626,3873
"G0900010","1910","Connecticut","09","090","Fairfield County","001","0010","Fairfield",245322,124251,121071
"G0900030","1910","Connecticut","09","090","Hartford County","003","0030","Hartford",250182,127331,122851
"G0900050","1910","Connecticut","09","090","Litchfield County","005","0050","Litchfield",70260,36027,34233
"G0900070","1910","Connecticut","09","090","Middlesex County","007","0070","Middlesex",45637,22718,22919
"G0900090","1910","Connecticut","09","090","New Haven County","009","0090","New Haven",337282,171351,165931
"G0900110","1910","Connecticut","09","090","New London County","011","0110","New London",91253,45063,46190
"G0900130","1910","Connecticut","09","090","Tolland County","013","0130","Tolland",26459,13185,13274
"G0900150","1910","Connecticut","09","090","Windham County","015","0150","Windham",48361,23716,24645
"G1000010","1910","Delaware","10","100","Kent County","001","0010","Kent",32721,16711,16010
"G1000030","1910","Delaware","10","100","New Castle County","003","0030","New Castle",123188,63048,60140
"G1000050","1910","Delaware","10","100","Sussex County","005","0050","Sussex",46413,23676,22737
"G1100010","1910","District Of Columbia","11","110","District of Columbia","001","0010","District Of Columbia",331069,158050,173019
"G1200010","1910","Florida","12","120","Alachua County","001","0010","Alachua",34305,17753,16552
"G1200030","1910","Florida","12","120","Baker County","003","0030","Baker",4805,2508,2297
"G1200070","1910","Florida","12","120","Bradford County","007","0070","Bradford",14090,7280,6810
"G1200090","1910","Florida","12","120","Brevard County","009","0090","Brevard",4717,2558,2159
"G1200130","1910","Florida","12","120","Calhoun County","013","0130","Calhoun",7465,3953,3512
"G1200170","1910","Florida","12","120","Citrus County","017","0170","Citrus",6731,3776,2955
"G1200190","1910","Florida","12","120","Clay County","019","0190","Clay",6116,3238,2878
"G1200230","1910","Florida","12","120","Columbia County","023","0230","Columbia",17689,9011,8678
"G1200250","1910","Florida","12","120","Dade County","025","0250","Dade",11933,6527,5406
"G1200270","1910","Florida","12","120","DeSoto County","027","0270","De Soto",14200,7703,6497
"G1200310","1910","Florida","12","120","Duval County","031","0310","Duval",75163,38756,36407
"G1200330","1910","Florida","12","120","Escambia County","033","0330","Escambia",38029,19200,18829
"G1200370","1910","Florida","12","120","Franklin County","037","0370","Franklin",5201,2708,2493
"G1200390","1910","Florida","12","120","Gadsden County","039","0390","Gadsden",22198,10957,11241
"G1200470","1910","Florida","12","120","Hamilton County","047","0470","Hamilton",11825,6001,5824
"G1200530","1910","Florida","12","120","Hernando County","053","0530","Hernando",4997,2735,2262
"G1200570","1910","Florida","12","120","Hillsborough County","057","0570","Hillsborough",78374,41769,36605
"G1200590","1910","Florida","12","120","Holmes County","059","0590","Holmes",11557,5974,5583
"G1200630","1910","Florida","12","120","Jackson County","063","0630","Jackson",29821,14838,14983
"G1200650","1910","Florida","12","120","Jefferson County","065","0650","Jefferson",17210,8728,8482
"G1200670","1910","Florida","12","120","Lafayette County","067","0670","Lafayette",6710,3694,3016
"G1200690","1910","Florida","12","120","Lake County","069","0690","Lake",9509,5114,4395
"G1200710","1910","Florida","12","120","Lee County","071","0710","Lee",6294,3529,2765
"G1200730","1910","Florida","12","120","Leon County","073","0730","Leon",19427,10036,9391
"G1200750","1910","Florida","12","120","Levy County","075","0750","Levy",10361,5647,4714
"G1200770","1910","Florida","12","120","Liberty County","077","0770","Liberty",4700,2566,2134
"G1200790","1910","Florida","12","120","Madison County","079","0790","Madison",16919,8484,8435
"G1200810","1910","Florida","12","120","Manatee County","081","0810","Manatee",9550,5224,4326
"G1200830","1910","Florida","12","120","Marion County","083","0830","Marion",26941,14080,12861
"G1200870","1910","Florida","12","120","Monroe County","087","0870","Monroe",21563,11258,10305
"G1200890","1910","Florida","12","120","Nassau County","089","0890","Nassau",10525,5530,4995
"G1200950","1910","Florida","12","120","Orange County","095","0950","Orange",19107,10018,9089
"G1200970","1910","Florida","12","120","Osceola County","097","0970","Osceola",5507,2983,2524
"G1200990","1910","Florida","12","120","Palm Beach County","099","0990","Palm Beach",5577,3108,2469
"G1201010","1910","Florida","12","120","Pasco County","101","1010","Pasco",7502,4198,3304
"G1201050","1910","Florida","12","120","Polk County","105","1050","Polk",24148,13412,10736
"G1201070","1910","Florida","12","120","Putnam County","107","1070","Putnam",13096,6865,6231
"G1201090","1910","Florida","12","120","St. Johns County","109","1090","St Johns",13208,6820,6388
