GISJOIN,YEAR,STATE,STATEFP,STATENH,COUNTY,COUNTYFP,COUNTYNH,NAME,A00AA1900,A08AA1900,A08AB1900
"G0450275","1900","Arizona Territory",,"045","Yuma County",,"0275","Yuma",4145,2596,1549
"G0459015","1900","Arizona Territory",,"045","Colorado River Indian Reservation",,"9015","Colorado River Indian Reservation",,,
"G0459035","1900","Arizona Territory",,"045","Fort Apache Indian Reservation",,"9035","Fort Apache Indian Reservation",,,
"G0459055","1900","Arizona Territory",,"045","Gila Bend Indian Reservation",,"9055","Gila Bend Indian Reservation",,,
"G0459075","1900","Arizona Territory",,"045","Gila River and Salt River Indian Reservations",,"9075","Gila River and Salt River Indian Reservations",,,
"G0459095","1900","Arizona Territory",,"045","Moqui Indian Reservation",,"9095","Moqui Indian Reservation",,,
"G0459115","1900","Arizona Territory",,"045","Navaho Indian Reservation",,"9115","Navaho Indian Reservation",,,
"G0459135","1900","Arizona Territory",,"045","Papago Indian Reservation",,"9135","Papago Indian Reservation",,,
"G0459155","1900","Arizona Territory",,"045","San Carlos Indian Reservation",,"9155","San Carlos Indian Reservation",3065,1497,1568
"G0459175","1900","Arizona Territory",,"045","Supai and Walapai Indian Reservations",,"9175","Supai and Walapai Indian Reservations",,,
"G0500010","1900","Arkansas","05","050","Arkansas County","001","0010","Arkansas",12973,6746,6227
"G0500030","1900","Arkansas","05","050","Ashley County","003","0030","Ashley",19734,10156,9578
"G0500050","1900","Arkansas","05","050","Baxter County","005","0050","Baxter",9298,4787,4511
"G0500070","1900","Arkansas","05","050","Benton County","007","0070","Benton",31611,16007,15604
"G0500090","1900","Arkansas","05","050","Boone County","009","0090","Boone",16396,8356,8040
"G0500110","1900","Arkansas","05","050","Bradley County","011","0110","Bradley",9651,4910,4741
"G0500130","1900","Arkansas","05","050","Calhoun County","013","0130","Calhoun",8539,4438,4101
"G0500150","1900","Arkansas","05","050","Carroll County","015","0150","Carroll",18848,9639,9209
"G0500170","1900","Arkansas","05","050","Chicot County","017","0170","Chicot",14528,7507,7021
"G0500190","1900","Arkansas","05","050","Clark County","019","0190","Clark",21289,10651,10638
"G0500210","1900","Arkansas","05","050","Clay County","021","0210","Clay",15886,8408,7478
"G0500230","1900","Arkansas","05","050","Cleburne County","023","0230","Cleburne",9628,4930,4698
"G0500250","1900","Arkansas","05","050","Cleveland County","025","0250","Cleveland",11620,6113,5507
"G0500270","1900","Arkansas","05","050","Columbia County","027","0270","Columbia",22077,11118,10959
"G0500290","1900","Arkansas","05","050","Conway County","029","0290","Conway",19772,10081,9691
"G0500310","1900","Arkansas","05","050","Craighead County","031","0310","Craighead",19505,10289,9216
"G0500330","1900","Arkansas","05","050","Crawford County","033","0330","Crawford",21270,10833,10437
"G0500350","1900","Arkansas","05","050","Crittenden County","035","0350","Crittenden",14529,7732,6797
"G0500370","1900","Arkansas","05","050","Cross County","037","0370","Cross",11051,5821,5230
"G0500390","1900","Arkansas","05","050","Dallas County","039","0390","Dallas",11518,5950,5568
"G0500410","1900","Arkansas","05","050","Desha County","041","0410","Desha",11511,6142,5369
"G0500430","1900","Arkansas","05","050","Drew County","043","0430","Drew",19451,9942,9509
"G0500450","1900","Arkansas","05","050","Faulkner County","045","0450","Faulkner",20780,10700,10080
"G0500470","1900","Arkansas","05","050","Franklin County","047","0470","Franklin",17395,8928,8467
"G0500490","1900","Arkansas","05","050","Fulton County","049","0490","Fulton",12917,6638,6279
"G0500510","1900","Arkansas","05","050","Garland County","051","0510","Garland",18773,9549,9224
"G0500530","1900","Arkansas","05","050","Grant County","053","0530","Grant",7671,3972,3699
"G0500550","1900","Arkansas","05","050","Greene County","055","0550","Greene",16979,8911,8068
"G0500570","1900","Arkansas","05","050","Hempstead County","057","0570","Hempstead",24101,12179,11922
"G0500590","1900","Arkansas","05","050","Hot Spring County","059","0590","Hot Spring",12748,6502,6246
"G0500610","1900","Arkansas","05","050","Howard County","061","0610","Howard",14076,7174,6902
"G0500630","1900","Arkansas","05","050","Independence County","063","0630","Independence",22557,11372,11185
"G0500650","1900","Arkansas","05","050","Izard County","065","0650","Izard",13506,6886,6620
"G0500670","1900","Arkansas","05","050","Jackson County","067","0670","Jackson",18383,9535,8848
"G0500690","1900","Arkansas","05","050","Jefferson County","069","0690","Jefferson",40972,20654,20318
"G0500710","1900","Arkansas","05","050","Johnson County","071","0710","Johnson",17448,8915,8533
"G0500730","1900","Arkansas","05","050","Lafayette County","073","0730","Lafayette",10594,5552,5042
"G0500750","1900","Arkansas","05","050","Lawrence County","075","0750","Lawrence",16491,8562,7929
"G0500770","1900","Arkansas","05","050","Lee County","077","0770","Lee",19409,10206,9203
"G0500790","1900","Arkansas","05","050","Lincoln County","079","0790","Lincoln",13389,6857,6532
"G0500810","1900","Arkansas","05","050","Little River County","081","0810","Little River",13731,7315,6416
"G0500830","1900","Arkansas","05","050","Logan County","083","0830","Logan",20563,10626,9937
"G0500850","1900","Arkansas","05","050","Lonoke County","085","0850","Lonoke",22544,11599,10945
"G0500870","1900","Arkansas","05","050","Madison County","087","0870","Madison",19864,10252,9612
"G0500890","1900","Arkansas","05","050","Marion County","089","0890","Marion",11377,5824,5553
"G0500910","1900","Arkansas","05","050","Miller County","091","0910","Miller",17558,8994,8564
"G0500930","1900","Arkansas","05","050","Mississippi County","093","0930","Mississippi",16384,9008,7376
"G0500950","1900","Arkansas","05","050","Monroe County","095","0950","Monroe",16816,8696,8120
"G0500970","1900","Arkansas","05","050","Montgomery County","097","0970","Montgomery",9444,4863,4581
"G0500990","1900","Arkansas","05","050","Nevada County","099","0990","Nevada",16609,8428,8181
"G0501010","1900","Arkansas","05","050","Newton County","101","1010","Newton",12538,6426,6112
"G0501030","1900","Arkansas","05","050","Ouachita County","103","1030","Ouachita",20892,10433,10459
"G0501050","1900","Arkansas","05","050","Perry County","105","1050","Perry",7294,3817,3477
"G0501070","1900","Arkansas","05","050","Phillips County","107","1070","Phillips",26561,13763,12798
"G0501090","1900","Arkansas","05","050","Pike County","109","1090","Pike",10301,5312,4989
"G0501110","1900","Arkansas","05","050","Poinsett County","111","1110","Poinsett",7025,3871,3154
"G0501130","1900","Arkansas","05","050","Polk County","113","1130","Polk",18352,9658,8694
"G0501150","1900","Arkansas","05","050","Pope County","115","1150","Pope",21715,11178,10537
"G0501170","1900","Arkansas","05","050","Prairie County","117","1170","Prairie",11875,6226,5649
"G0501190","1900","Arkansas","05","050","Pulaski County","119","1190","Pulaski",63179,32224,30955
"G0501210","1900","Arkansas","05","050","Randolph County","121","1210","Randolph",17156,9015,8141
"G0501230","1900","Arkansas","05","050","St. Francis County","123","1230","St Francis",17157,8936,8221
"G0501250","1900","Arkansas","05","050","Saline County","125","1250","Saline",13122,6744,6378
"G0501270","1900","Arkansas","05","050","Scott County","127","1270","Scott",13183,6915,6268
"G0501290","1900","Arkansas","05","050","Searcy County","129","1290","Searcy",11988,6118,5870
"G0501310","1900","Arkansas","05","050","Sebastian County","131","1310","Sebastian",36935,18836,18099
"G0501330","1900","Arkansas","05","050","Sevier County","133","1330","Sevier",16339,8758,7581
"G0501350","1900","Arkansas","05","050","Sharp County","135","1350","Sharp",12199,6333,5866
"G0501370","1900","Arkansas","05","050","Stone County","137","1370","Stone",8100,4227,3873
"G0501390","1900","Arkansas","05","050","Union County","139","1390","Union",22495,11461,11034
"G0501410","1900","Arkansas","05","050","Van Buren County","141","1410","Van Buren",11220,5723,5497
"G0501430","1900","Arkansas","05","050","Washington County","143","1430","Washington",34256,17275,16981
"G0501450","1900","Arkansas","05","050","White County","145","1450","White",24864,12666,12198
"G0501470","1900","Arkansas","05","050","Woodruff County","147","1470","Woodruff",16304,8406,7898
"G0501490","1900","Arkansas","05","050","Yell County","149","1490","Yell",22750,11738,11012
"G0600010","1900","California","06","060","Alameda County","001","0010","Alameda",130197,66163,64034
"G0600030","1900","California","06","060","Alpine County","003","0030","Alpine",509,315,194
"G0600050","1900","California","06","060","Amador County","005","0050","Amador",11116,6513,4603
"G0600070","1900","California","06","060","Butte County","007","0070","Butte",17117,9876,7241
"G0600090","1900","California","06","060","Calaveras County","009","0090","Calaveras",11200,6762,4438
"G0600110","1900","California","06","060","Colusa County","011","0110","Colusa",7364,4315,3049
"G0600130","1900","California","06","060","Contra Costa County","013","0130","Contra Costa",18046,10799,7247
"G0600150","1900","California","06","060","Del Norte County","015","0150","Del Norte",2408,1345,1063
"G0600170","1900","California","06","060","El Dorado County","017","0170","El Dorado",8986,5326,3660
"G0600190","1900","California","06","060","Fresno County","019","0190","Fresno",37862,22411,15451
"G0600210","1900","California","06","060","Glenn County","021","0210","Glenn",5150,3104,2046
"G0600230","1900","California","06","060","Humboldt County","023","0230","Humboldt",27104,15050,12054
"G0600270","1900","California","06","060","Inyo County","027","0270","Inyo",4377,2668,1709
"G0600290","1900","California","06","060","Kern County","029","0290","Kern",16480,10504,5976
"G0600310","1900","California","06","060","Kings County","031","0310","Kings",9871,5672,4199
"G0600330","1900","California","06","060","Lake County","033","0330","Lake",6017,3268,2749
"G0600350","1900","California","06","060","Lassen County","035","0350","Lassen",4511,2661,1850
"G0600370","1900","California","06","060","Los Angeles County","037","0370","Los Angeles",170298,86422,83876
"G0600390","1900","California","06","060","Madera County","039","0390","Madera",6364,4034,2330
"G0600410","1900","California","06","060","Marin County","041","0410","Marin",15702,9579,6123
"G0600430","1900","California","06","060","Mariposa County","043","0430","Mariposa",4720,2906,1814
"G0600450","1900","California","06","060","Mendocino County","045","0450","Mendocino",20465,12102,8363
"G0600470","1900","California","06","060","Merced County","047","0470","Merced",9215,5644,3571
"G0600490","1900","California","06","060","Modoc County","049","0490","Modoc",5076,2813,2263
"G0600510","1900","California","06","060","Mono County","051","0510","Mono",2167,1411,756
"G0600530","1900","California","06","060","Monterey County","053","0530","Monterey",19380,11088,8292
"G0600550","1900","California","06","060","Napa County","055","0550","Napa",16451,9414,7037
"G0600570","1900","California","06","060","Nevada County","057","0570","Nevada",17789,10316,7473
"G0600590","1900","California","06","060","Orange County","059","0590","Orange",19696,10449,9247
"G0600610","1900","California","06","060","Placer County","061","0610","Placer",15786,9617,6169
"G0600630","1900","California","06","060","Plumas County","063","0630","Plumas",4657,2936,1721
"G0600650","1900","California","06","060","Riverside County","065","0650","Riverside",17897,9601,8296
"G0600670","1900","California","06","060","Sacramento County","067","0670","Sacramento",45915,26937,18978
"G0600690","1900","California","06","060","San Benito County","069","0690","San Benito",6633,3595,3038
"G0600710","1900","California","06","060","San Bernardino County","071","0710","San Bernardino",27929,15333,12596
"G0600730","1900","California","06","060","San Diego County","073","0730","San Diego",35090,18198,16892
"G0600750","1900","California","06","060","San Francisco County","075","0750","San Francisco",342782,184866,157916
"G0600770","1900","California","06","060","San Joaquin County","077","0770","San Joaquin",35452,20276,15176
"G0600790","1900","California","06","060","San Luis Obispo County","079","0790","San Luis Obispo",16637,9234,7403
"G0600810","1900","California","06","060","San Mateo County","081","0810","San Mateo",12094,7106,4988
"G0600830","1900","California","06","060","Santa Barbara County","083","0830","Santa Barbara",18934,10691,8243
"G0600850","1900","California","06","060","Santa Clara County","085","0850","Santa Clara",60216,31173,29043
"G0600870","1900","California","06","060","Santa Cruz County","087","0870","Santa Cruz",21512,11858,9654
"G0600890","1900","California","06","060","Shasta County","089","0890","Shasta",17318,10751,6567
"G0600910","1900","California","06","060","Sierra County","091","0910","Sierra",4017,2523,1494
"G0600930","1900","California","06","060","Siskiyou County","093","0930","Siskiyou",16962,10630,6332
"G0600950","1900","California","06","060","Solano County","095","0950","Solano",24143,14560,9583
"G0600970","1900","California","06","060","Sonoma County","097","0970","Sonoma",38480,20900,17580
"G0600990","1900","California","06","060","Stanislaus County","099","0990","Stanislaus",9550,5501,4049
"G0601010","1900","California","06","060","Sutter County","101","1010","Sutter",5886,3502,2384
"G0601030","1900","California","06","060","Tehama County","103","1030","Tehama",10996,6509,4487
"G0601050","1900","California","06","060","Trinity County","105","1050","Trinity",4383,3022,1361
"G0601070","1900","California","06","060","Tulare County","107","1070","Tulare",18375,10245,8130
"G0601090","1900","California","06","060","Tuolumne County","109","1090","Tuolumne",11166,6901,4265
"G0601110","1900","California","06","060","Ventura County","111","1110","Ventura",14367,8186,6181
"G0601130","1900","California","06","060","Yolo County","113","1130","Yolo",13618,7896,5722
"G0601150","1900","California","06","060","Yuba County","115","1150","Yuba",8620,5054,3566
"G0609015","1900","California","06","060","Hupa Valley Indian Reservation",,"9015","Hupa Valley Indian Reservation",,,
"G0609035","1900","California","06","060","Mission Indian Reservation",,"9035","Mission Indian Reservation",,,
"G0609055","1900","California","06","060","Round Valley Indian Reservation",,"9055","Round Valley Indian Reservation",,,
"G0609075","1900","California","06","060","Tule River Indian Reservation",,"9075","Tule River Indian Reservation",,,
"G0800050","1900","Colorado","08","080","Arapahoe County","005","0050","Arapahoe",153017,77336,75681
"G0800070","1900","Colorado","08","080","Archuleta County","007","0070","Archuleta",2117,1269,848
"G0800090","1900","Colorado","08","080","Baca County","009","0090","Baca",759,449,310
"G0800110","1900","Colorado","08","080","Bent County","011","0110","Bent",3049,1780,1269
"G0800130","1900","Colorado","08","080","Boulder County","013","0130","Boulder",21544,11346,10198
"G0800150","1900","Colorado","08","080","Chaffee County","015","0150","Chaffee",7085,4039,3046
"G0800170","1900","Colorado","08","080","Cheyenne County","017","0170","Cheyenne",501,298,203
"G0800190","1900","Colorado","08","080","Clear Creek County","019","0190","Clear Creek",7082,4037,3045
"G0800210","1900","Colorado","08","080","Conejos County","021","0210","Conejos",8794,4571,4223
"G0800230","1900","Colorado","08","080","Costilla County","023","0230","Costilla",4632,2402,2230
"G0800270","1900","Colorado","08","080","Custer County","027","0270","Custer",2937,1670,1267
"G0800290","1900","Colorado","08","080","Delta County","029","0290","Delta",5487,2914,2573
"G0800330","1900","Colorado","08","080","Dolores County","033","0330","Dolores",1134,738,396
"G0800350","1900","Colorado","08","080","Douglas County","035","0350","Douglas",3120,1753,1367
"G0800370","1900","Colorado","08","080","Eagle County","037","0370","Eagle",3008,1896,1112
"G0800390","1900","Colorado","08","080","Elbert County","039","0390","Elbert",3101,1717,1384
"G0800410","1900","Colorado","08","080","El Paso County","041","0410","El Paso",31602,16043,15559
"G0800430","1900","Colorado","08","080","Fremont County","043","0430","Fremont",15636,8639,6997
"G0800450","1900","Colorado","08","080","Garfield County","045","0450","Garfield",5835,3397,2438
"G0800470","1900","Colorado","08","080","Gilpin County","047","0470","Gilpin",6690,3872,2818
"G0800490","1900","Colorado","08","080","Grand County","049","0490","Grand",741,456,285
"G0800510","1900","Colorado","08","080","Gunnison County","051","0510","Gunnison",5331,3342,1989
"G0800530","1900","Colorado","08","080","Hinsdale County","053","0530","Hinsdale",1609,1027,582
"G0800550","1900","Colorado","08","080","Huerfano County","055","0550","Huerfano",8395,4530,3865
"G0800590","1900","Colorado","08","080","Jefferson County","059","0590","Jefferson",9306,5283,4023
"G0800610","1900","Colorado","08","080","Kiowa County","061","0610","Kiowa",701,397,304
"G0800630","1900","Colorado","08","080","Kit Carson County","063","0630","Kit Carson",1580,846,734
"G0800650","1900","Colorado","08","080","Lake County","065","0650","Lake",18054,11202,6852
"G0800670","1900","Colorado","08","080","La Plata County","067","0670","La Plata",7016,3757,3259
"G0800690","1900","Colorado","08","080","Larimer County","069","0690","Larimer",12168,6546,5622
"G0800710","1900","Colorado","08","080","Las Animas County","071","0710","Las Animas",21842,11899,9943
"G0800730","1900","Colorado","08","080","Lincoln County","073","0730","Lincoln",926,563,363
"G0800750","1900","Colorado","08","080","Logan County","075","0750","Logan",3292,1913,1379
"G0800770","1900","Colorado","08","080","Mesa County","077","0770","Mesa",9267,5071,4196
"G0800790","1900","Colorado","08","080","Mineral County","079","0790","Mineral",1913,1134,779
"G0800830","1900","Colorado","08","080","Montezuma County","083","0830","Montezuma",3058,1672,1386
"G0800850","1900","Colorado","08","080","Montrose County","085","0850","Montrose",4535,2504,2031
"G0800870","1900","Colorado","08","080","Morgan County","087","0870","Morgan",3268,1935,1333
"G0800890","1900","Colorado","08","080","Otero County","089","0890","Otero",11522,6510,5012
"G0800910","1900","Colorado","08","080","Ouray County","091","0910","Ouray",4731,3017,1714
"G0800930","1900","Colorado","08","080","Park County","093","0930","Park",2998,1913,1085
"G0800950","1900","Colorado","08","080","Phillips County","095","0950","Phillips",1583,866,717
"G0800970","1900","Colorado","08","080","Pitkin County","097","0970","Pitkin",7020,4083,2937
"G0800990","1900","Colorado","08","080","Prowers County","099","0990","Prowers",3766,2122,1644
"G0801010","1900","Colorado","08","080","Pueblo County","101","1010","Pueblo",34448,19007,15441
"G0801030","1900","Colorado","08","080","Rio Blanco County","103","1030","Rio Blanco",1690,1050,640
"G0801050","1900","Colorado","08","080","Rio Grande County","105","1050","Rio Grande",4080,2231,1849
"G0801070","1900","Colorado","08","080","Routt County","107","1070","Routt",3661,2188,1473
"G0801090","1900","Colorado","08","080","Saguache County","109","1090","Saguache",3853,2245,1608
"G0801110","1900","Colorado","08","080","San Juan County","111","1110","San Juan",2342,1718,624
"G0801130","1900","Colorado","08","080","San Miguel County","113","1130","San Miguel",5379,3679,1700
"G0801150","1900","Colorado","08","080","Sedgwick County","115","1150","Sedgwick",971,528,443
"G0801170","1900","Colorado","08","080","Summit County","117","1170","Summit",2744,1818,926
"G0801190","1900","Colorado","08","080","Teller County","119","1190","Teller",29002,17087,11915
"G0801210","1900","Colorado","08","080","Washington County","121","1210","Washington",1241,675,566
"G0801230","1900","Colorado","08","080","Weld County","123","1230","Weld",16808,9404,7404
"G0801250","1900","Colorado","08","080","Yuma County","125","1250","Yuma",1729,948,781
"G0809015","1900","Colorado","08","080","Southern Ute Indian Reservation",,"9015","Southern Ute Indian Reservation",,,
"G0900010","1900","Connecticut","09","090","Fairfield County","001","0010","Fairfield",184203,90823,93380
"G0900030","1900","Connecticut","09","090","Hartford County","003","0030","Hartford",195480,99447,96033
"G0900050","1900","Connecticut","09","090","Litchfield County","005","0050","Litchfield",63672,32162,31510
"G0900070","1900","Connecticut","09","090","Middlesex County","007","0070","Middlesex",41760,20425,21335
"G0900090","1900","Connecticut","09","090","New Haven County","009","0090","New Haven",269163,135479,133684
"G0900110","1900","Connecticut","09","090","New London County","011","0110","New London",82758,40593,42165
"G0900130","1900","Connecticut","09","090","Tolland County","013","0130","Tolland",24523,12138,12385
"G0900150","1900","Connecticut","09","090","Windham County","015","0150","Windham",46861,23227,23634
"G1000010","1900","Delaware","10","100","Kent County","001","0010","Kent",32762,16692,16070
"G1000030","1900","Delaware","10","100","New Castle County","003","0030","New Castle",109697,55787,53910
"G1000050","1900","Delaware","10","100","Sussex County","005","0050","Sussex",42276,21679,20597
"G1200010","1900","Florida","12","120","Alachua County","001","0010","Alachua",32245,17062,15183
"G1200030","1900","Florida","12","120","Baker County","003","0030","Baker",4516,2440,2076
"G1200070","1900","Florida","12","120","Bradford County","007","0070","Bradford",10295,5539,4756
"G1200090","1900","Florida","12","120","Brevard County","009","0090","Brevard",5158,2842,2316
"G1200130","1900","Florida","12","120","Calhoun County","013","0130","Calhoun",5132,2862,2270
"G1200170","1900","Florida","12","120","Citrus County","017","0170","Citrus",5391,3426,1965
"G1200190","1900","Florida","12","120","Clay County","019","0190","Clay",5635,2933,2702
"G1200230","1900","Florida","12","120","Columbia County","023","0230","Columbia",17094,8787,8307
"G1200250","1900","Florida","12","120","Dade County","025","0250","Dade",4955,2831,2124
"G1200270","1900","Florida","12","120","DeSoto County","027","0270","De Soto",8047,4426,3621
"G1200310","1900","Florida","12","120","Duval County","031","0310","Duval",39733,19815,19918
"G1200330","1900","Florida","12","120","Escambia County","033","0330","Escambia",28313,14413,13900
"G1200370","1900","Florida","12","120","Franklin County","037","0370","Franklin",4890,2618,2272
"G1200390","1900","Florida","12","120","Gadsden County","039","0390","Gadsden",15294,7479,7815
"G1200470","1900","Florida","12","120","Hamilton County","047","0470","Hamilton",11881,6502,5379
"G1200530","1900","Florida","12","120","Hernando County","053","0530","Hernando",3638,2076,1562
"G1200570","1900","Florida","12","120","Hillsborough County","057","0570","Hillsborough",36013,18905,17108
"G1200590","1900","Florida","12","120","Holmes County","059","0590","Holmes",7762,4091,3671
"G1200630","1900","Florida","12","120","Jackson County","063","0630","Jackson",23377,11712,11665
"G1200650","1900","Florida","12","120","Jefferson County","065","0650","Jefferson",16195,7795,8400
"G1200670","1900","Florida","12","120","Lafayette County","067","0670","Lafayette",4987,2765,2222
"G1200690","1900","Florida","12","120","Lake County","069","0690","Lake",7467,3959,3508
"G1200710","1900","Florida","12","120","Lee County","071","0710","Lee",3071,1692,1379
"G1200730","1900","Florida","12","120","Leon County","073","0730","Leon",19887,9523,10364
