GISJOIN,YEAR,STATE,STATEFP,STATENH,COUNTY,COUNTYFP,COUNTYNH,NAME,A00AA1860,A08AA1860,A08AB1860
"G0100850","1860","Alabama","01","010","Lowndes County","085","0850","Lowndes",27716,13958,13758
"G0100870","1860","Alabama","01","010","Macon County","087","0870","Macon",26802,13439,13363
"G0100890","1860","Alabama","01","010","Madison County","089","0890","Madison",26451,13311,13140
"G0100910","1860","Alabama","01","010","Marengo County","091","0910","Marengo",31171,15841,15330
"G0100930","1860","Alabama","01","010","Marion County","093","0930","Marion",11182,5573,5609
"G0100950","1860","Alabama","01","010","Marshall County","095","0950","Marshall",11472,5786,5686
"G0100970","1860","Alabama","01","010","Mobile County","097","0970","Mobile",41131,22185,18946
"G0100990","1860","Alabama","01","010","Monroe County","099","0990","Monroe",15667,7868,7799
"G0101010","1860","Alabama","01","010","Montgomery County","101","1010","Montgomery",35904,18408,17496
"G0101030","1860","Alabama","01","010","Morgan County","103","1030","Morgan",11335,5616,5719
"G0101050","1860","Alabama","01","010","Perry County","105","1050","Perry",27724,14168,13556
"G0101070","1860","Alabama","01","010","Pickens County","107","1070","Pickens",22316,11132,11184
"G0101090","1860","Alabama","01","010","Pike County","109","1090","Pike",24435,12504,11931
"G0101110","1860","Alabama","01","010","Randolph County","111","1110","Randolph",20059,10040,10019
"G0101130","1860","Alabama","01","010","Russell County","113","1130","Russell",26592,13378,13214
"G0101150","1860","Alabama","01","010","St. Clair County","115","1150","St Clair",11013,5575,5438
"G0101170","1860","Alabama","01","010","Shelby County","117","1170","Shelby",12618,6481,6137
"G0101190","1860","Alabama","01","010","Sumter County","119","1190","Sumter",24035,12510,11525
"G0101210","1860","Alabama","01","010","Talladega County","121","1210","Talladega",23520,11746,11774
"G0101230","1860","Alabama","01","010","Tallapoosa County","123","1230","Tallapoosa",23827,11939,11888
"G0101250","1860","Alabama","01","010","Tuscaloosa County","125","1250","Tuscaloosa",23200,11813,11387
"G0101270","1860","Alabama","01","010","Walker County","127","1270","Walker",7980,4023,3957
"G0101290","1860","Alabama","01","010","Washington County","129","1290","Washington",4669,2413,2256
"G0101310","1860","Alabama","01","010","Wilcox County","131","1310","Wilcox",24618,12409,12209
"G0101330","1860","Alabama","01","010","Winston County","133","1330","Winston",3576,1803,1773
"G0500010","1860","Arkansas","05","050","Arkansas County","001","0010","Arkansas",8844,4697,4147
"G0500030","1860","Arkansas","05","050","Ashley County","003","0030","Ashley",8590,4410,4180
"G0500070","1860","Arkansas","05","050","Benton County","007","0070","Benton",9306,4725,4581
"G0500110","1860","Arkansas","05","050","Bradley County","011","0110","Bradley",8388,4289,4099
"G0500130","1860","Arkansas","05","050","Calhoun County","013","0130","Calhoun",4103,2152,1951
"G0500150","1860","Arkansas","05","050","Carroll County","015","0150","Carroll",9383,4793,4590
"G0500170","1860","Arkansas","05","050","Chicot County","017","0170","Chicot",9234,4899,4335
"G0500190","1860","Arkansas","05","050","Clark County","019","0190","Clark",9735,5075,4660
"G0500270","1860","Arkansas","05","050","Columbia County","027","0270","Columbia",12449,6499,5950
"G0500290","1860","Arkansas","05","050","Conway County","029","0290","Conway",6697,3481,3216
"G0500310","1860","Arkansas","05","050","Craighead County","031","0310","Craighead",3066,1608,1458
"G0500330","1860","Arkansas","05","050","Crawford County","033","0330","Crawford",7850,4000,3850
"G0500350","1860","Arkansas","05","050","Crittenden County","035","0350","Crittenden",4920,2753,2167
"G0500390","1860","Arkansas","05","050","Dallas County","039","0390","Dallas",8283,4373,3910
"G0500410","1860","Arkansas","05","050","Desha County","041","0410","Desha",6459,3495,2964
"G0500430","1860","Arkansas","05","050","Drew County","043","0430","Drew",9078,4680,4398
"G0500470","1860","Arkansas","05","050","Franklin County","047","0470","Franklin",7298,3816,3482
"G0500490","1860","Arkansas","05","050","Fulton County","049","0490","Fulton",4024,2119,1905
"G0500550","1860","Arkansas","05","050","Greene County","055","0550","Greene",5843,3016,2827
"G0500570","1860","Arkansas","05","050","Hempstead County","057","0570","Hempstead",13989,7353,6636
"G0500590","1860","Arkansas","05","050","Hot Spring County","059","0590","Hot Spring",5635,2932,2703
"G0500630","1860","Arkansas","05","050","Independence County","063","0630","Independence",14307,7440,6867
"G0500650","1860","Arkansas","05","050","Izard County","065","0650","Izard",7215,3668,3547
"G0500670","1860","Arkansas","05","050","Jackson County","067","0670","Jackson",10493,5488,5005
"G0500690","1860","Arkansas","05","050","Jefferson County","069","0690","Jefferson",14971,7941,7030
"G0500710","1860","Arkansas","05","050","Johnson County","071","0710","Johnson",7612,3962,3650
"G0500730","1860","Arkansas","05","050","Lafayette County","073","0730","Lafayette",8464,4561,3903
"G0500750","1860","Arkansas","05","050","Lawrence County","075","0750","Lawrence",9372,4904,4468
"G0500870","1860","Arkansas","05","050","Madison County","087","0870","Madison",7740,3927,3813
"G0500890","1860","Arkansas","05","050","Marion County","089","0890","Marion",6192,3228,2964
"G0500930","1860","Arkansas","05","050","Mississippi County","093","0930","Mississippi",3895,2022,1873
"G0500950","1860","Arkansas","05","050","Monroe County","095","0950","Monroe",5657,2991,2666
"G0500970","1860","Arkansas","05","050","Montgomery County","097","0970","Montgomery",3633,1914,1719
"G0501010","1860","Arkansas","05","050","Newton County","101","1010","Newton",3393,1717,1676
"G0501030","1860","Arkansas","05","050","Ouachita County","103","1030","Ouachita",12936,6740,6196
"G0501050","1860","Arkansas","05","050","Perry County","105","1050","Perry",2465,1290,1175
"G0501070","1860","Arkansas","05","050","Phillips County","107","1070","Phillips",14877,8039,6838
"G0501090","1860","Arkansas","05","050","Pike County","109","1090","Pike",4025,2131,1894
"G0501110","1860","Arkansas","05","050","Poinsett County","111","1110","Poinsett",3621,1890,1731
"G0501130","1860","Arkansas","05","050","Polk County","113","1130","Polk",4262,2186,2076
"G0501150","1860","Arkansas","05","050","Pope County","115","1150","Pope",7883,4088,3795
"G0501170","1860","Arkansas","05","050","Prairie County","117","1170","Prairie",8854,4677,4177
"G0501190","1860","Arkansas","05","050","Pulaski County","119","1190","Pulaski",11699,6343,5356
"G0501210","1860","Arkansas","05","050","Randolph County","121","1210","Randolph",6261,3254,3007
"G0501230","1860","Arkansas","05","050","St. Francis County","123","1230","St Francis",8672,4596,4076
"G0501250","1860","Arkansas","05","050","Saline County","125","1250","Saline",6640,3457,3183
"G0501270","1860","Arkansas","05","050","Scott County","127","1270","Scott",5145,2687,2458
"G0501290","1860","Arkansas","05","050","Searcy County","129","1290","Searcy",5271,2735,2536
"G0501310","1860","Arkansas","05","050","Sebastian County","131","1310","Sebastian",9238,4811,4427
"G0501330","1860","Arkansas","05","050","Sevier County","133","1330","Sevier",10516,5485,5031
"G0501390","1860","Arkansas","05","050","Union County","139","1390","Union",12288,6355,5933
"G0501410","1860","Arkansas","05","050","Van Buren County","141","1410","Van Buren",5357,2757,2600
"G0501430","1860","Arkansas","05","050","Washington County","143","1430","Washington",14673,7627,7046
"G0501450","1860","Arkansas","05","050","White County","145","1450","White",8316,4310,4006
"G0501490","1860","Arkansas","05","050","Yell County","149","1490","Yell",6333,3361,2972
"G0600010","1860","California","06","060","Alameda County","001","0010","Alameda",8927,5784,3143
"G0600050","1860","California","06","060","Amador County","005","0050","Amador",10930,8699,2231
"G0600070","1860","California","06","060","Butte County","007","0070","Butte",12106,10036,2070
"G0600090","1860","California","06","060","Calaveras County","009","0090","Calaveras",16299,13698,2601
"G0600110","1860","California","06","060","Colusa County","011","0110","Colusa",2274,1622,652
"G0600130","1860","California","06","060","Contra Costa County","013","0130","Contra Costa",5328,3475,1853
"G0600150","1860","California","06","060","Del Norte County","015","0150","Del Norte",1993,1553,440
"G0600170","1860","California","06","060","El Dorado County","017","0170","El Dorado",20562,16661,3901
"G0600190","1860","California","06","060","Fresno County","019","0190","Fresno",4605,2933,1672
"G0600230","1860","California","06","060","Humboldt County","023","0230","Humboldt",2694,1826,868
"G0600315","1860","California","06","060","Klamath County",,"0315","Klamath",1803,1636,167
"G0600370","1860","California","06","060","Los Angeles County","037","0370","Los Angeles",11333,6896,4437
"G0600410","1860","California","06","060","Marin County","041","0410","Marin",3334,2497,837
"G0600430","1860","California","06","060","Mariposa County","043","0430","Mariposa",6243,5241,1002
"G0600450","1860","California","06","060","Mendocino County","045","0450","Mendocino",3967,2738,1229
"G0600470","1860","California","06","060","Merced County","047","0470","Merced",1141,819,322
"G0600530","1860","California","06","060","Monterey County","053","0530","Monterey",4739,2977,1762
"G0600550","1860","California","06","060","Napa County","055","0550","Napa",5521,3495,2026
"G0600570","1860","California","06","060","Nevada County","057","0570","Nevada",16446,13635,2811
"G0600610","1860","California","06","060","Placer County","061","0610","Placer",13270,10902,2368
"G0600630","1860","California","06","060","Plumas County","063","0630","Plumas",4363,3772,591
"G0600670","1860","California","06","060","Sacramento County","067","0670","Sacramento",24142,16759,7383
"G0600710","1860","California","06","060","San Bernardino County","071","0710","San Bernardino",5551,3182,2369
"G0600730","1860","California","06","060","San Diego County","073","0730","San Diego",4324,2473,1851
"G0600750","1860","California","06","060","San Francisco County","075","0750","San Francisco",56802,34776,22026
"G0600770","1860","California","06","060","San Joaquin County","077","0770","San Joaquin",9435,6211,3224
"G0600790","1860","California","06","060","San Luis Obispo County","079","0790","San Luis Obispo",1782,1107,675
"G0600810","1860","California","06","060","San Mateo County","081","0810","San Mateo",3214,2255,959
"G0600830","1860","California","06","060","Santa Barbara County","083","0830","Santa Barbara",3543,2036,1507
"G0600850","1860","California","06","060","Santa Clara County","085","0850","Santa Clara",11912,7478,4434
"G0600870","1860","California","06","060","Santa Cruz County","087","0870","Santa Cruz",4944,3170,1774
"G0600890","1860","California","06","060","Shasta County","089","0890","Shasta",4360,3327,1033
"G0600910","1860","California","06","060","Sierra County","091","0910","Sierra",11387,9833,1554
"G0600930","1860","California","06","060","Siskiyou County","093","0930","Siskiyou",7629,6299,1330
"G0600950","1860","California","06","060","Solano County","095","0950","Solano",7169,4711,2458
"G0600970","1860","California","06","060","Sonoma County","097","0970","Sonoma",11867,7483,4384
"G0600990","1860","California","06","060","Stanislaus County","099","0990","Stanislaus",2245,1630,615
"G0601010","1860","California","06","060","Sutter County","101","1010","Sutter",3390,2408,982
"G0601030","1860","California","06","060","Tehama County","103","1030","Tehama",4044,3028,1016
"G0601050","1860","California","06","060","Trinity County","105","1050","Trinity",5125,4485,640
"G0601070","1860","California","06","060","Tulare County","107","1070","Tulare",4638,3468,1170
"G0601090","1860","California","06","060","Tuolumne County","109","1090","Tuolumne",16229,12704,3525
"G0601130","1860","California","06","060","Yolo County","113","1130","Yolo",4716,3214,1502
"G0601150","1860","California","06","060","Yuba County","115","1150","Yuba",13668,10405,3263
"G0900010","1860","Connecticut","09","090","Fairfield County","001","0010","Fairfield",77476,37404,40072
"G0900030","1860","Connecticut","09","090","Hartford County","003","0030","Hartford",89962,44437,45525
"G0900050","1860","Connecticut","09","090","Litchfield County","005","0050","Litchfield",47318,23578,23740
"G0900070","1860","Connecticut","09","090","Middlesex County","007","0070","Middlesex",30859,14924,15935
"G0900090","1860","Connecticut","09","090","New Haven County","009","0090","New Haven",97345,47823,49522
"G0900110","1860","Connecticut","09","090","New London County","011","0110","New London",61731,30623,31108
"G0900130","1860","Connecticut","09","090","Tolland County","013","0130","Tolland",20709,10242,10467
"G0900150","1860","Connecticut","09","090","Windham County","015","0150","Windham",34747,16963,17784
"G1000010","1860","Delaware","10","100","Kent County","001","0010","Kent",27804,14374,13430
"G1000030","1860","Delaware","10","100","New Castle County","003","0030","New Castle",54797,27224,27573
"G1000050","1860","Delaware","10","100","Sussex County","005","0050","Sussex",29615,15091,14524
"G1200010","1860","Florida","12","120","Alachua County","001","0010","Alachua",8232,4301,3931
"G1200090","1860","Florida","12","120","Brevard County","009","0090","Brevard",246,145,101
"G1200130","1860","Florida","12","120","Calhoun County","013","0130","Calhoun",1446,713,733
"G1200190","1860","Florida","12","120","Clay County","019","0190","Clay",1914,988,926
"G1200230","1860","Florida","12","120","Columbia County","023","0230","Columbia",4646,2426,2220
"G1200250","1860","Florida","12","120","Dade County","025","0250","Dade",83,56,27
"G1200310","1860","Florida","12","120","Duval County","031","0310","Duval",5074,2682,2392
"G1200330","1860","Florida","12","120","Escambia County","033","0330","Escambia",5768,3187,2581
"G1200370","1860","Florida","12","120","Franklin County","037","0370","Franklin",1904,1004,900
"G1200390","1860","Florida","12","120","Gadsden County","039","0390","Gadsden",9396,4896,4500
"G1200470","1860","Florida","12","120","Hamilton County","047","0470","Hamilton",4154,2214,1940
"G1200530","1860","Florida","12","120","Hernando County","053","0530","Hernando",1200,600,600
"G1200570","1860","Florida","12","120","Hillsborough County","057","0570","Hillsborough",2981,1557,1424
"G1200590","1860","Florida","12","120","Holmes County","059","0590","Holmes",1386,670,716
"G1200630","1860","Florida","12","120","Jackson County","063","0630","Jackson",10209,5225,4984
"G1200650","1860","Florida","12","120","Jefferson County","065","0650","Jefferson",9876,4840,5036
"G1200670","1860","Florida","12","120","Lafayette County","067","0670","Lafayette",2068,1056,1012
"G1200730","1860","Florida","12","120","Leon County","073","0730","Leon",12343,6312,6031
"G1200750","1860","Florida","12","120","Levy County","075","0750","Levy",1781,899,882
"G1200770","1860","Florida","12","120","Liberty County","077","0770","Liberty",1457,756,701
"G1200790","1860","Florida","12","120","Madison County","079","0790","Madison",7779,3962,3817
"G1200810","1860","Florida","12","120","Manatee County","081","0810","Manatee",854,455,399
"G1200830","1860","Florida","12","120","Marion County","083","0830","Marion",8609,4486,4123
"G1200870","1860","Florida","12","120","Monroe County","087","0870","Monroe",2913,1606,1307
"G1200875","1860","Florida","12","120","Monroe-Dade [multi-county reporting area]",,"0875","Monroe-Dade (multi-county reporting area)",,,
"G1200890","1860","Florida","12","120","Nassau County","089","0890","Nassau",3644,1971,1673
"G1200895","1860","Florida","12","120","New River County",,"0895","New River",3820,2015,1805
"G1200950","1860","Florida","12","120","Orange County","095","0950","Orange",987,541,446
"G1201070","1860","Florida","12","120","Putnam County","107","1070","Putnam",2712,1469,1243
"G1201090","1860","Florida","12","120","St. Johns County","109","1090","St Johns",3038,1456,1582
"G1201130","1860","Florida","12","120","Santa Rosa County","113","1130","Santa Rosa",5480,2978,2502
"G1201190","1860","Florida","12","120","Sumter County","119","1190","Sumter",1549,809,740
"G1201210","1860","Florida","12","120","Suwannee County","121","1210","Suwannee",2303,1224,1079
"G1201230","1860","Florida","12","120","Taylor County","123","1230","Taylor",1384,733,651
"G1201270","1860","Florida","12","120","Volusia County","127","1270","Volusia",1158,625,533
"G1201290","1860","Florida","12","120","Wakulla County","129","1290","Wakulla",2839,1441,1398
"G1201310","1860","Florida","12","120","Walton County","131","1310","Walton",3037,1545,1492
"G1201330","1860","Florida","12","120","Washington County","133","1330","Washington",2154,1087,1067
"G1300010","1860","Georgia","13","130","Appling County","001","0010","Appling",4190,2136,2054
"G1300070","1860","Georgia","13","130","Baker County","007","0070","Baker",4985,2563,2422
"G1300090","1860","Georgia","13","130","Baldwin County","009","0090","Baldwin",9078,4689,4389
"G1300110","1860","Georgia","13","130","Banks County","011","0110","Banks",4707,2327,2380
"G1300190","1860","Georgia","13","130","Berrien County","019","0190","Berrien",3475,1764,1711
"G1300210","1860","Georgia","13","130","Bibb County","021","0210","Bibb",16291,8199,8092
"G1300270","1860","Georgia","13","130","Brooks County","027","0270","Brooks",6356,3249,3107
"G1300290","1860","Georgia","13","130","Bryan County","029","0290","Bryan",4015,1994,2021
"G1300310","1860","Georgia","13","130","Bulloch County","031","0310","Bulloch",5668,2861,2807
"G1300330","1860","Georgia","13","130","Burke County","033","0330","Burke",17165,8549,8616
"G1300350","1860","Georgia","13","130","Butts County","035","0350","Butts",6455,3193,3262
"G1300370","1860","Georgia","13","130","Calhoun County","037","0370","Calhoun",4913,2474,2439
"G1300390","1860","Georgia","13","130","Camden County","039","0390","Camden",5420,2707,2713
"G1300395","1860","Georgia","13","130","Campbell County",,"0395","Campbell",8301,4125,4176
"G1300450","1860","Georgia","13","130","Carroll County","045","0450","Carroll",11991,6060,5931
"G1300455","1860","Georgia","13","130","Cass County",,"0455","Cass",15724,7992,7732
"G1300470","1860","Georgia","13","130","Catoosa County","047","0470","Catoosa",5082,2565,2517
"G1300490","1860","Georgia","13","130","Charlton County","049","0490","Charlton",1780,1010,770
"G1300510","1860","Georgia","13","130","Chatham County","051","0510","Chatham",31043,16013,15030
"G1300530","1860","Georgia","13","130","Chattahoochee County","053","0530","Chattahoochee",5797,2890,2907
"G1300550","1860","Georgia","13","130","Chattooga County","055","0550","Chattooga",7165,3597,3568
"G1300570","1860","Georgia","13","130","Cherokee County","057","0570","Cherokee",11291,5635,5656
"G1300590","1860","Georgia","13","130","Clarke County","059","0590","Clarke",11218,5392,5826
"G1300610","1860","Georgia","13","130","Clay County","061","0610","Clay",4893,2470,2423
"G1300630","1860","Georgia","13","130","Clayton County","063","0630","Clayton",4466,2209,2257
"G1300650","1860","Georgia","13","130","Clinch County","065","0650","Clinch",3063,1608,1455
"G1300670","1860","Georgia","13","130","Cobb County","067","0670","Cobb",14242,7074,7168
"G1300690","1860","Georgia","13","130","Coffee County","069","0690","Coffee",2879,1435,1444
"G1300710","1860","Georgia","13","130","Colquitt County","071","0710","Colquitt",1316,674,642
"G1300730","1860","Georgia","13","130","Columbia County","073","0730","Columbia",11860,5957,5903
"G1300770","1860","Georgia","13","130","Coweta County","077","0770","Coweta",14703,7248,7455
"G1300790","1860","Georgia","13","130","Crawford County","079","0790","Crawford",7693,3951,3742
"G1300830","1860","Georgia","13","130","Dade County","083","0830","Dade",3069,1579,1490
"G1300850","1860","Georgia","13","130","Dawson County","085","0850","Dawson",3856,1864,1992
"G1300870","1860","Georgia","13","130","Decatur County","087","0870","Decatur",11922,6077,5845
"G1300890","1860","Georgia","13","130","DeKalb County","089","0890","De Kalb",7806,3872,3934
"G1300930","1860","Georgia","13","130","Dooly County","093","0930","Dooly",8917,4441,4476
"G1300950","1860","Georgia","13","130","Dougherty County","095","0950","Dougherty",8295,4333,3962
"G1300990","1860","Georgia","13","130","Early County","099","0990","Early",6149,3193,2956
"G1301010","1860","Georgia","13","130","Echols County","101","1010","Echols",1491,774,717
"G1301030","1860","Georgia","13","130","Effingham County","103","1030","Effingham",4755,2393,2362
"G1301050","1860","Georgia","13","130","Elbert County","105","1050","Elbert",10433,5295,5138
"G1301070","1860","Georgia","13","130","Emanuel County","107","1070","Emanuel",5081,2565,2516
"G1301110","1860","Georgia","13","130","Fannin County","111","1110","Fannin",5139,2559,2580
"G1301130","1860","Georgia","13","130","Fayette County","113","1130","Fayette",7047,3526,3521
"G1301150","1860","Georgia","13","130","Floyd County","115","1150","Floyd",15195,7742,7453
"G1301170","1860","Georgia","13","130","Forsyth County","117","1170","Forsyth",7749,3878,3871
"G1301190","1860","Georgia","13","130","Franklin County","119","1190","Franklin",7393,3666,3727
"G1301210","1860","Georgia","13","130","Fulton County","121","1210","Fulton",14427,7306,7121
"G1301230","1860","Georgia","13","130","Gilmer County","123","1230","Gilmer",6724,3347,3377
"G1301250","1860","Georgia","13","130","Glascock County","125","1250","Glascock",2437,1229,1208
"G1301270","1860","Georgia","13","130","Glynn County","127","1270","Glynn",3889,1869,2020
"G1301290","1860","Georgia","13","130","Gordon County","129","1290","Gordon",10146,5120,5026
"G1301330","1860","Georgia","13","130","Greene County","133","1330","Greene",12652,6342,6310
"G1301350","1860","Georgia","13","130","Gwinnett County","135","1350","Gwinnett",12940,6374,6566
"G1301370","1860","Georgia","13","130","Habersham County","137","1370","Habersham",5966,2932,3034
"G1301390","1860","Georgia","13","130","Hall County","139","1390","Hall",9366,4637,4729
"G1301410","1860","Georgia","13","130","Hancock County","141","1410","Hancock",12044,6180,5864
"G1301430","1860","Georgia","13","130","Haralson County","143","1430","Haralson",3039,1542,1497
"G1301450","1860","Georgia","13","130","Harris County","145","1450","Harris",13736,6763,6973
"G1301470","1860","Georgia","13","130","Hart County","147","1470","Hart",6137,3059,3078
"G1301490","1860","Georgia","13","130","Heard County","149","1490","Heard",7805,3953,3852
"G1301510","1860","Georgia","13","130","Henry County","151","1510","Henry",10702,5333,5369
"G1301530","1860","Georgia","13","130","Houston County","153","1530","Houston",15611,7900,7711
"G1301550","1860","Georgia","13","130","Irwin County","155","1550","Irwin",1699,888,811
"G1301570","1860","Georgia","13","130","Jackson County","157","1570","Jackson",10605,5255,5350
"G1301590","1860","Georgia","13","130","Jasper County","159","1590","Jasper",10743,5476,5267
"G1301630","1860","Georgia","13","130","Jefferson County","163","1630","Jefferson",10219,5212,5007
"G1301670","1860","Georgia","13","130","Johnson County","167","1670","Johnson",2919,1486,1433
"G1301690","1860","Georgia","13","130","Jones County","169","1690","Jones",9107,4634,4473
"G1301750","1860","Georgia","13","130","Laurens County","175","1750","Laurens",6998,3573,3425
"G1301770","1860","Georgia","13","130","Lee County","177","1770","Lee",7196,3664,3532
"G1301790","1860","Georgia","13","130","Liberty County","179","1790","Liberty",8367,4152,4238
"G1301810","1860","Georgia","13","130","Lincoln County","181","1810","Lincoln",5466,2701,2742
"G1301850","1860","Georgia","13","130","Lowndes County","185","1850","Lowndes",5249,2797,2452
"G1301870","1860","Georgia","13","130","Lumpkin County","187","1870","Lumpkin",4626,2284,2342
"G1301910","1860","Georgia","13","130","McIntosh County","191","1910","Mcintosh",5546,2745,2801
"G1301930","1860","Georgia","13","130","Macon County","193","1930","Macon",8449,4204,4245
"G1301950","1860","Georgia","13","130","Madison County","195","1950","Madison",5933,2882,3051
"G1301970","1860","Georgia","13","130","Marion County","197","1970","Marion",7390,3696,3694
"G1301990","1860","Georgia","13","130","Meriwether County","199","1990","Meriwether",15330,7760,7570
"G1302010","1860","Georgia","13","130","Miller County","201","2010","Miller",1791,890,901
"G1302015","1860","Georgia","13","130","Milton County",,"2015","Milton",4602,2289,2313
"G1302050","1860","Georgia","13","130","Mitchell County","205","2050","Mitchell",4308,2178,2130
"G1302070","1860","Georgia","13","130","Monroe County","207","2070","Monroe",15953,8032,7921
"G1302090","1860","Georgia","13","130","Montgomery County","209","2090","Montgomery",2997,1523,1474
"G1302110","1860","Georgia","13","130","Morgan County","211","2110","Morgan",9997,5006,4991
"G1302130","1860","Georgia","13","130","Murray County","213","2130","Murray",7083,3485,3598
"G1302150","1860","Georgia","13","130","Muscogee County","215","2150","Muscogee",16584,8361,8223
"G1302170","1860","Georgia","13","130","Newton County","217","2170","Newton",14320,7140,7180
"G1302210","1860","Georgia","13","130","Oglethorpe County","221","2210","Oglethorpe",11549,5723,5826
"G1302230","1860","Georgia","13","130","Paulding County","223","2230","Paulding",7038,3491,3547
"G1302270","1860","Georgia","13","130","Pickens County","227","2270","Pickens",4951,2467,2484
"G1302290","1860","Georgia","13","130","Pierce County","229","2290","Pierce",1973,1018,955
"G1302310","1860","Georgia","13","130","Pike County","231","2310","Pike",10078,5102,4976
"G1302330","1860","Georgia","13","130","Polk County","233","2330","Polk",6295,3147,3148
"G1302350","1860","Georgia","13","130","Pulaski County","235","2350","Pulaski",8744,4514,4230
"G1302370","1860","Georgia","13","130","Putnam County","237","2370","Putnam",10125,5132,4993
"G1302390","1860","Georgia","13","130","Quitman County","239","2390","Quitman",3499,1770,1729
"G1302410","1860","Georgia","13","130","Rabun County","241","2410","Rabun",3271,1653,1618
"G1302430","1860","Georgia","13","130","Randolph County","243","2430","Randolph",9571,4812,4759
"G1302450","1860","Georgia","13","130","Richmond County","245","2450","Richmond",21284,10412,10872
"G1302490","1860","Georgia","13","130","Schley County","249","2490","Schley",4633,2314,2319
"G1302510","1860","Georgia","13","130","Screven County","251","2510","Screven",8274,4217,4057
"G1302550","1860","Georgia","13","130","Spalding County","255","2550","Spalding",8699,4339,4360
"G1302590","1860","Georgia","13","130","Stewart County","259","2590","Stewart",13422,6773,6649
"G1302610","1860","Georgia","13","130","Sumter County","261","2610","Sumter",9428,4806,4622
"G1302630","1860","Georgia","13","130","Talbot County","263","2630","Talbot",13616,6877,6739
"G1302650","1860","Georgia","13","130","Taliaferro County","265","2650","Taliaferro",4583,2238,2345
"G1302670","1860","Georgia","13","130","Tattnall County","267","2670","Tattnall",4352,2240,2112
"G1302690","1860","Georgia","13","130","Taylor County","269","2690","Taylor",5998,3033,2965
"G1302710","1860","Georgia","13","130","Telfair County","271","2710","Telfair",2713,1355,1358
"G1302730","1860","Georgia","13","130","Terrell County","273","2730","Terrell",6232,3193,3039
"G1302750","1860","Georgia","13","130","Thomas County","275","2750","Thomas",10766,5466,5300
"G1302810","1860","Georgia","13","130","Towns County","281","2810","Towns",2459,1253,1206
"G1302850","1860","Georgia","13","130","Troup County","285","2850","Troup",16262,8284,7978
"G1302890","1860","Georgia","13","130","Twiggs County","289","2890","Twiggs",8320,4184,4136
"G1302910","1860","Georgia","13","130","Union County","291","2910","Union",4413,2237,2176
"G1302930","1860","Georgia","13","130","Upson County","293","2930","Upson",9910,4919,4991
"G1302950","1860","Georgia","13","130","Walker County","295","2950","Walker",10082,5089,4993
"G1302970","1860","Georgia","13","130","Walton County","297","2970","Walton",11074,5460,5614
"G1302990","1860","Georgia","13","130","Ware County","299","2990","Ware",2200,1175,1025
"G1303010","1860","Georgia","13","130","Warren County","301","3010","Warren",9820,4865,4955
"G1303030","1860","Georgia","13","130","Washington County","303","3030","Washington",12698,6490,6208
