GISJOIN,YEAR,STATE,STATEFP,STATENH,COUNTY,COUNTYFP,COUNTYNH,NAME,A00AA1840,A08AA1840,A08AB1840
"G0101310","1840","Alabama","01","010","Wilcox County","131","1310","Wilcox",15278,7893,7385
"G0500010","1840","Arkansas","05","050","Arkansas County","001","0010","Arkansas",1346,748,598
"G0500070","1840","Arkansas","05","050","Benton County","007","0070","Benton",2228,1162,1066
"G0500150","1840","Arkansas","05","050","Carroll County","015","0150","Carroll",2844,1500,1344
"G0500170","1840","Arkansas","05","050","Chicot County","017","0170","Chicot",3806,2083,1723
"G0500190","1840","Arkansas","05","050","Clark County","019","0190","Clark",2309,1222,1087
"G0500290","1840","Arkansas","05","050","Conway County","029","0290","Conway",2892,1551,1341
"G0500330","1840","Arkansas","05","050","Crawford County","033","0330","Crawford",4266,2515,1751
"G0500350","1840","Arkansas","05","050","Crittenden County","035","0350","Crittenden",1561,853,708
"G0500410","1840","Arkansas","05","050","Desha County","041","0410","Desha",1598,888,710
"G0500470","1840","Arkansas","05","050","Franklin County","047","0470","Franklin",2665,1407,1258
"G0500550","1840","Arkansas","05","050","Greene County","055","0550","Greene",1586,821,765
"G0500570","1840","Arkansas","05","050","Hempstead County","057","0570","Hempstead",4921,2658,2263
"G0500590","1840","Arkansas","05","050","Hot Spring County","059","0590","Hot Spring",1907,1024,883
"G0500630","1840","Arkansas","05","050","Independence County","063","0630","Independence",3669,1908,1761
"G0500650","1840","Arkansas","05","050","Izard County","065","0650","Izard",2240,1155,1085
"G0500670","1840","Arkansas","05","050","Jackson County","067","0670","Jackson",1540,818,722
"G0500690","1840","Arkansas","05","050","Jefferson County","069","0690","Jefferson",2566,1407,1159
"G0500710","1840","Arkansas","05","050","Johnson County","071","0710","Johnson",3433,1807,1626
"G0500730","1840","Arkansas","05","050","Lafayette County","073","0730","Lafayette",2200,1208,992
"G0500750","1840","Arkansas","05","050","Lawrence County","075","0750","Lawrence",2835,1462,1373
"G0500870","1840","Arkansas","05","050","Madison County","087","0870","Madison",2775,1448,1327
"G0500890","1840","Arkansas","05","050","Marion County","089","0890","Marion",1325,704,621
"G0500930","1840","Arkansas","05","050","Mississippi County","093","0930","Mississippi",1410,789,621
"G0500950","1840","Arkansas","05","050","Monroe County","095","0950","Monroe",936,514,422
"G0501070","1840","Arkansas","05","050","Phillips County","107","1070","Phillips",3547,1964,1583
"G0501090","1840","Arkansas","05","050","Pike County","109","1090","Pike",969,518,451
"G0501110","1840","Arkansas","05","050","Poinsett County","111","1110","Poinsett",1320,689,631
"G0501150","1840","Arkansas","05","050","Pope County","115","1150","Pope",2850,1521,1329
"G0501190","1840","Arkansas","05","050","Pulaski County","119","1190","Pulaski",5350,3117,2233
"G0501210","1840","Arkansas","05","050","Randolph County","121","1210","Randolph",2196,1153,1043
"G0501230","1840","Arkansas","05","050","St. Francis County","123","1230","St Francis",2499,1328,1171
"G0501250","1840","Arkansas","05","050","Saline County","125","1250","Saline",2061,1095,966
"G0501270","1840","Arkansas","05","050","Scott County","127","1270","Scott",1694,938,756
"G0501290","1840","Arkansas","05","050","Searcy County","129","1290","Searcy",936,474,462
"G0501330","1840","Arkansas","05","050","Sevier County","133","1330","Sevier",2810,1458,1352
"G0501390","1840","Arkansas","05","050","Union County","139","1390","Union",2889,1498,1391
"G0501410","1840","Arkansas","05","050","Van Buren County","141","1410","Van Buren",1518,841,677
"G0501430","1840","Arkansas","05","050","Washington County","143","1430","Washington",7148,3822,3326
"G0501450","1840","Arkansas","05","050","White County","145","1450","White",929,510,419
"G0900010","1840","Connecticut","09","090","Fairfield County","001","0010","Fairfield",49917,24455,25462
"G0900030","1840","Connecticut","09","090","Hartford County","003","0030","Hartford",55629,27144,28485
"G0900050","1840","Connecticut","09","090","Litchfield County","005","0050","Litchfield",40448,20114,20334
"G0900070","1840","Connecticut","09","090","Middlesex County","007","0070","Middlesex",24879,12144,12735
"G0900090","1840","Connecticut","09","090","New Haven County","009","0090","New Haven",48582,23742,24840
"G0900110","1840","Connecticut","09","090","New London County","011","0110","New London",44463,22204,22259
"G0900130","1840","Connecticut","09","090","Tolland County","013","0130","Tolland",17980,8690,9290
"G0900150","1840","Connecticut","09","090","Windham County","015","0150","Windham",28080,13706,14374
"G1000010","1840","Delaware","10","100","Kent County","001","0010","Kent",19872,10069,9803
"G1000030","1840","Delaware","10","100","New Castle County","003","0030","New Castle",33120,16571,16549
"G1000050","1840","Delaware","10","100","Sussex County","005","0050","Sussex",25093,12616,12477
"G1100005","1840","District Of Columbia","11","110","Alexandria",,"0005","Alexandria",8459,3856,4603
"G1100017","1840","District Of Columbia","11","110","Georgetown",,"0017","Georgetown",7312,3206,4106
"G1100035","1840","District Of Columbia","11","110","Rural Alexandria County",,"0035","Rural Alexandria County",1508,773,735
"G1100075","1840","District Of Columbia","11","110","Rural Washington county",,"0075","Rural Washington county",3069,1704,1365
"G1100115","1840","District Of Columbia","11","110","Washington City",,"0115","Washington City",23364,10794,12570
"G1250015","1840","Florida Territory",,"125","Alachua County",,"0015","Alachua",2282,1594,688
"G1250035","1840","Florida Territory",,"125","Columbia County",,"0035","Columbia",2102,1127,975
"G1250055","1840","Florida Territory",,"125","Dade County",,"0055","Dade",446,324,122
"G1250075","1840","Florida Territory",,"125","Duval County",,"0075","Duval",4156,2423,1733
"G1250095","1840","Florida Territory",,"125","Escambia County",,"0095","Escambia",3993,2176,1817
"G1250115","1840","Florida Territory",,"125","Franklin County",,"0115","Franklin",1030,716,314
"G1250125","1840","Florida Territory",,"125","Calhoun County",,"0125","Calhoun",1142,685,457
"G1250135","1840","Florida Territory",,"125","Gadsden County",,"0135","Gadsden",5992,3060,2932
"G1250155","1840","Florida Territory",,"125","Hamilton County",,"0155","Hamilton",1464,763,701
"G1250175","1840","Florida Territory",,"125","Hillsborough County",,"0175","Hillsborough",452,377,75
"G1250195","1840","Florida Territory",,"125","Jackson County",,"0195","Jackson",4681,2457,2224
"G1250215","1840","Florida Territory",,"125","Jefferson County",,"0215","Jefferson",5713,2992,2721
"G1250235","1840","Florida Territory",,"125","Leon County",,"0235","Leon",10713,5704,5009
"G1250255","1840","Florida Territory",,"125","Madison County",,"0255","Madison",2644,1433,1211
"G1250275","1840","Florida Territory",,"125","Monroe County",,"0275","Monroe",688,405,283
"G1250295","1840","Florida Territory",,"125","Mosquito County",,"0295","Mosquito",73,70,3
"G1250315","1840","Florida Territory",,"125","Nassau County",,"0315","Nassau",1892,949,943
"G1250355","1840","Florida Territory",,"125","St Johns County",,"0355","St Johns",2694,1391,1303
"G1250375","1840","Florida Territory",,"125","Walton County",,"0375","Walton",1461,773,688
"G1250395","1840","Florida Territory",,"125","Washington County",,"0395","Washington",859,473,386
"G1300010","1840","Georgia","13","130","Appling County","001","0010","Appling",2052,1066,986
"G1300070","1840","Georgia","13","130","Baker County","007","0070","Baker",4226,2204,2022
"G1300090","1840","Georgia","13","130","Baldwin County","009","0090","Baldwin",7250,3715,3535
"G1300210","1840","Georgia","13","130","Bibb County","021","0210","Bibb",9802,4945,4857
"G1300290","1840","Georgia","13","130","Bryan County","029","0290","Bryan",3182,1592,1590
"G1300310","1840","Georgia","13","130","Bulloch County","031","0310","Bulloch",3102,1548,1554
"G1300330","1840","Georgia","13","130","Burke County","033","0330","Burke",13176,6817,6359
"G1300350","1840","Georgia","13","130","Butts County","035","0350","Butts",5308,2712,2596
"G1300390","1840","Georgia","13","130","Camden County","039","0390","Camden",6075,3038,3037
"G1300395","1840","Georgia","13","130","Campbell County",,"0395","Campbell",5370,2713,2657
"G1300450","1840","Georgia","13","130","Carroll County","045","0450","Carroll",5252,2686,2566
"G1300455","1840","Georgia","13","130","Cass County",,"0455","Cass",9390,4938,4452
"G1300510","1840","Georgia","13","130","Chatham County","051","0510","Chatham",18801,9329,9472
"G1300550","1840","Georgia","13","130","Chattooga County","055","0550","Chattooga",3438,1763,1675
"G1300570","1840","Georgia","13","130","Cherokee County","057","0570","Cherokee",5895,3008,2887
"G1300590","1840","Georgia","13","130","Clarke County","059","0590","Clarke",10522,5326,5196
"G1300670","1840","Georgia","13","130","Cobb County","067","0670","Cobb",7539,3887,3652
"G1300730","1840","Georgia","13","130","Columbia County","073","0730","Columbia",11356,5617,5739
"G1300770","1840","Georgia","13","130","Coweta County","077","0770","Coweta",10364,5201,5163
"G1300790","1840","Georgia","13","130","Crawford County","079","0790","Crawford",7981,4066,3915
"G1300830","1840","Georgia","13","130","Dade County","083","0830","Dade",1364,688,676
"G1300870","1840","Georgia","13","130","Decatur County","087","0870","Decatur",5872,3047,2825
"G1300890","1840","Georgia","13","130","DeKalb County","089","0890","De Kalb",10467,5270,5197
"G1300930","1840","Georgia","13","130","Dooly County","093","0930","Dooly",4427,2230,2197
"G1300990","1840","Georgia","13","130","Early County","099","0990","Early",5444,2720,2724
"G1301030","1840","Georgia","13","130","Effingham County","103","1030","Effingham",3075,1597,1478
"G1301050","1840","Georgia","13","130","Elbert County","105","1050","Elbert",11125,5571,5554
"G1301070","1840","Georgia","13","130","Emanuel County","107","1070","Emanuel",3129,1579,1550
"G1301130","1840","Georgia","13","130","Fayette County","113","1130","Fayette",6191,3159,3032
"G1301150","1840","Georgia","13","130","Floyd County","115","1150","Floyd",4441,2301,2140
"G1301170","1840","Georgia","13","130","Forsyth County","117","1170","Forsyth",5619,2825,2794
"G1301190","1840","Georgia","13","130","Franklin County","119","1190","Franklin",9886,4884,5002
"G1301230","1840","Georgia","13","130","Gilmer County","123","1230","Gilmer",2536,1324,1212
"G1301270","1840","Georgia","13","130","Glynn County","127","1270","Glynn",5302,2675,2627
"G1301330","1840","Georgia","13","130","Greene County","133","1330","Greene",11690,5983,5707
"G1301350","1840","Georgia","13","130","Gwinnett County","135","1350","Gwinnett",10804,5464,5340
"G1301370","1840","Georgia","13","130","Habersham County","137","1370","Habersham",7961,4049,3912
"G1301390","1840","Georgia","13","130","Hall County","139","1390","Hall",7875,3896,3979
"G1301410","1840","Georgia","13","130","Hancock County","141","1410","Hancock",9659,4947,4712
"G1301450","1840","Georgia","13","130","Harris County","145","1450","Harris",13933,7089,6844
"G1301490","1840","Georgia","13","130","Heard County","149","1490","Heard",5329,2670,2659
"G1301510","1840","Georgia","13","130","Henry County","151","1510","Henry",11756,5923,5833
"G1301530","1840","Georgia","13","130","Houston County","153","1530","Houston",9711,4899,4812
"G1301550","1840","Georgia","13","130","Irwin County","155","1550","Irwin",2038,1090,948
"G1301570","1840","Georgia","13","130","Jackson County","157","1570","Jackson",8522,4221,4301
"G1301590","1840","Georgia","13","130","Jasper County","159","1590","Jasper",11111,5649,5462
"G1301630","1840","Georgia","13","130","Jefferson County","163","1630","Jefferson",7254,3745,3509
"G1301690","1840","Georgia","13","130","Jones County","169","1690","Jones",10065,5135,4930
"G1301750","1840","Georgia","13","130","Laurens County","175","1750","Laurens",5585,2814,2771
"G1301770","1840","Georgia","13","130","Lee County","177","1770","Lee",4520,2361,2159
"G1301790","1840","Georgia","13","130","Liberty County","179","1790","Liberty",7241,3595,3646
"G1301810","1840","Georgia","13","130","Lincoln County","181","1810","Lincoln",5895,2907,2988
"G1301850","1840","Georgia","13","130","Lowndes County","185","1850","Lowndes",5574,2778,2796
"G1301870","1840","Georgia","13","130","Lumpkin County","187","1870","Lumpkin",5671,2882,2789
"G1301910","1840","Georgia","13","130","McIntosh County","191","1910","Mcintosh",5360,2767,2593
"G1301930","1840","Georgia","13","130","Macon County","193","1930","Macon",5045,2535,2510
"G1301950","1840","Georgia","13","130","Madison County","195","1950","Madison",4510,2224,2286
"G1301970","1840","Georgia","13","130","Marion County","197","1970","Marion",4812,2456,2356
"G1301990","1840","Georgia","13","130","Meriwether County","199","1990","Meriwether",14132,7132,7000
"G1302070","1840","Georgia","13","130","Monroe County","207","2070","Monroe",16275,8232,8043
"G1302090","1840","Georgia","13","130","Montgomery County","209","2090","Montgomery",1616,827,789
"G1302110","1840","Georgia","13","130","Morgan County","211","2110","Morgan",9121,4770,4351
"G1302130","1840","Georgia","13","130","Murray County","213","2130","Murray",4695,2576,2119
"G1302150","1840","Georgia","13","130","Muscogee County","215","2150","Muscogee",11699,6039,5660
"G1302170","1840","Georgia","13","130","Newton County","217","2170","Newton",11628,5869,5759
"G1302210","1840","Georgia","13","130","Oglethorpe County","221","2210","Oglethorpe",10868,5343,5525
"G1302230","1840","Georgia","13","130","Paulding County","223","2230","Paulding",2556,1323,1233
"G1302310","1840","Georgia","13","130","Pike County","231","2310","Pike",9176,4672,4504
"G1302350","1840","Georgia","13","130","Pulaski County","235","2350","Pulaski",5389,2699,2690
"G1302370","1840","Georgia","13","130","Putnam County","237","2370","Putnam",10260,5167,5093
"G1302410","1840","Georgia","13","130","Rabun County","241","2410","Rabun",1912,999,913
"G1302430","1840","Georgia","13","130","Randolph County","243","2430","Randolph",8276,4248,4028
"G1302450","1840","Georgia","13","130","Richmond County","245","2450","Richmond",11932,6260,5672
"G1302510","1840","Georgia","13","130","Screven County","251","2510","Screven",4794,2479,2315
"G1302590","1840","Georgia","13","130","Stewart County","259","2590","Stewart",12933,6719,6214
"G1302610","1840","Georgia","13","130","Sumter County","261","2610","Sumter",5759,3000,2759
"G1302630","1840","Georgia","13","130","Talbot County","263","2630","Talbot",15627,7943,7684
"G1302650","1840","Georgia","13","130","Taliaferro County","265","2650","Taliaferro",5190,2668,2522
"G1302670","1840","Georgia","13","130","Tattnall County","267","2670","Tattnall",2724,1403,1321
"G1302710","1840","Georgia","13","130","Telfair County","271","2710","Telfair",2763,1403,1360
"G1302750","1840","Georgia","13","130","Thomas County","275","2750","Thomas",6766,3445,3321
"G1302850","1840","Georgia","13","130","Troup County","285","2850","Troup",15733,7873,7860
"G1302890","1840","Georgia","13","130","Twiggs County","289","2890","Twiggs",8422,4287,4135
"G1302910","1840","Georgia","13","130","Union County","291","2910","Union",3152,1585,1567
"G1302930","1840","Georgia","13","130","Upson County","293","2930","Upson",9408,4730,4678
"G1302950","1840","Georgia","13","130","Walker County","295","2950","Walker",6572,3550,3022
"G1302970","1840","Georgia","13","130","Walton County","297","2970","Walton",10209,5238,4971
"G1302990","1840","Georgia","13","130","Ware County","299","2990","Ware",2323,1191,1132
"G1303010","1840","Georgia","13","130","Warren County","301","3010","Warren",9789,4951,4838
"G1303030","1840","Georgia","13","130","Washington County","303","3030","Washington",10565,5369,5196
"G1303050","1840","Georgia","13","130","Wayne County","305","3050","Wayne",1258,618,640
"G1303170","1840","Georgia","13","130","Wilkes County","317","3170","Wilkes",10148,5026,5122
"G1303190","1840","Georgia","13","130","Wilkinson County","319","3190","Wilkinson",6842,3489,3353
"G1700010","1840","Illinois","17","170","Adams County","001","0010","Adams",14476,7898,6578
"G1700030","1840","Illinois","17","170","Alexander County","003","0030","Alexander",3313,1883,1430
"G1700050","1840","Illinois","17","170","Bond County","005","0050","Bond",5060,2692,2368
"G1700070","1840","Illinois","17","170","Boone County","007","0070","Boone",1705,930,775
"G1700090","1840","Illinois","17","170","Brown County","009","0090","Brown",4183,2226,1957
"G1700110","1840","Illinois","17","170","Bureau County","011","0110","Bureau",3067,1701,1366
"G1700130","1840","Illinois","17","170","Calhoun County","013","0130","Calhoun",1741,991,750
"G1700150","1840","Illinois","17","170","Carroll County","015","0150","Carroll",1023,608,415
"G1700170","1840","Illinois","17","170","Cass County","017","0170","Cass",2981,1577,1404
"G1700190","1840","Illinois","17","170","Champaign County","019","0190","Champaign",1475,762,713
"G1700210","1840","Illinois","17","170","Christian County","021","0210","Christian",1878,1005,873
"G1700230","1840","Illinois","17","170","Clark County","023","0230","Clark",7453,4111,3342
"G1700250","1840","Illinois","17","170","Clay County","025","0250","Clay",3228,1728,1500
"G1700270","1840","Illinois","17","170","Clinton County","027","0270","Clinton",3718,2007,1711
"G1700290","1840","Illinois","17","170","Coles County","029","0290","Coles",9616,5006,4610
"G1700310","1840","Illinois","17","170","Cook County","031","0310","Cook",10201,5979,4222
"G1700330","1840","Illinois","17","170","Crawford County","033","0330","Crawford",4422,2323,2099
"G1700370","1840","Illinois","17","170","DeKalb County","037","0370","De Kalb",1697,957,740
"G1700390","1840","Illinois","17","170","De Witt County","039","0390","De Witt",3247,1685,1562
"G1700430","1840","Illinois","17","170","DuPage County","043","0430","Du Page",3535,1947,1588
"G1700450","1840","Illinois","17","170","Edgar County","045","0450","Edgar",8225,4359,3866
"G1700470","1840","Illinois","17","170","Edwards County","047","0470","Edwards",3070,1693,1377
"G1700490","1840","Illinois","17","170","Effingham County","049","0490","Effingham",1675,883,792
"G1700510","1840","Illinois","17","170","Fayette County","051","0510","Fayette",6328,3392,2936
"G1700550","1840","Illinois","17","170","Franklin County","055","0550","Franklin",3682,1892,1790
"G1700570","1840","Illinois","17","170","Fulton County","057","0570","Fulton",13142,6926,6216
"G1700590","1840","Illinois","17","170","Gallatin County","059","0590","Gallatin",10760,5668,5092
"G1700610","1840","Illinois","17","170","Greene County","061","0610","Greene",11951,6395,5556
"G1700650","1840","Illinois","17","170","Hamilton County","065","0650","Hamilton",3945,2063,1882
"G1700670","1840","Illinois","17","170","Hancock County","067","0670","Hancock",9946,5172,4774
"G1700690","1840","Illinois","17","170","Hardin County","069","0690","Hardin",1378,734,644
"G1700730","1840","Illinois","17","170","Henry County","073","0730","Henry",1260,708,552
"G1700750","1840","Illinois","17","170","Iroquois County","075","0750","Iroquois",1695,902,793
"G1700770","1840","Illinois","17","170","Jackson County","077","0770","Jackson",3566,1858,1708
"G1700790","1840","Illinois","17","170","Jasper County","079","0790","Jasper",1472,838,634
"G1700810","1840","Illinois","17","170","Jefferson County","081","0810","Jefferson",5762,2941,2821
"G1700830","1840","Illinois","17","170","Jersey County","083","0830","Jersey",4535,2453,2082
"G1700850","1840","Illinois","17","170","Jo Daviess County","085","0850","Jo Daviess",6180,3718,2462
"G1700870","1840","Illinois","17","170","Johnson County","087","0870","Johnson",3626,1915,1711
"G1700890","1840","Illinois","17","170","Kane County","089","0890","Kane",6501,3533,2968
"G1700950","1840","Illinois","17","170","Knox County","095","0950","Knox",7060,3709,3351
"G1700970","1840","Illinois","17","170","Lake County","097","0970","Lake",2634,1418,1216
"G1700990","1840","Illinois","17","170","LaSalle County","099","0990","La Salle",9348,5686,3662
"G1701010","1840","Illinois","17","170","Lawrence County","101","1010","Lawrence",7092,3704,3388
"G1701030","1840","Illinois","17","170","Lee County","103","1030","Lee",2035,1213,822
"G1701050","1840","Illinois","17","170","Livingston County","105","1050","Livingston",759,412,347
"G1701070","1840","Illinois","17","170","Logan County","107","1070","Logan",2333,1217,1116
"G1701090","1840","Illinois","17","170","McDonough County","109","1090","Mcdonough",5308,2801,2507
"G1701110","1840","Illinois","17","170","McHenry County","111","1110","Mchenry",2578,1407,1171
"G1701130","1840","Illinois","17","170","McLean County","113","1130","Mclean",6565,3485,3080
"G1701150","1840","Illinois","17","170","Macon County","115","1150","Macon",3039,1612,1427
"G1701170","1840","Illinois","17","170","Macoupin County","117","1170","Macoupin",7826,4101,3725
"G1701190","1840","Illinois","17","170","Madison County","119","1190","Madison",14433,8016,6417
"G1701210","1840","Illinois","17","170","Marion County","121","1210","Marion",4742,2480,2262
"G1701230","1840","Illinois","17","170","Marshall County","123","1230","Marshall",1849,993,856
"G1701290","1840","Illinois","17","170","Menard County","129","1290","Menard",4431,2386,2045
"G1701310","1840","Illinois","17","170","Mercer County","131","1310","Mercer",2352,1272,1080
"G1701330","1840","Illinois","17","170","Monroe County","133","1330","Monroe",4481,2460,2021
"G1701350","1840","Illinois","17","170","Montgomery County","135","1350","Montgomery",4490,2344,2146
"G1701370","1840","Illinois","17","170","Morgan County","137","1370","Morgan",19547,10320,9227
"G1701410","1840","Illinois","17","170","Ogle County","141","1410","Ogle",3479,1984,1495
"G1701430","1840","Illinois","17","170","Peoria County","143","1430","Peoria",6153,3342,2811
"G1701450","1840","Illinois","17","170","Perry County","145","1450","Perry",3222,1737,1485
"G1701490","1840","Illinois","17","170","Pike County","149","1490","Pike",11728,6169,5559
"G1701510","1840","Illinois","17","170","Pope County","151","1510","Pope",4094,2202,1892
"G1701550","1840","Illinois","17","170","Putnam County","155","1550","Putnam",2131,1171,960
"G1701570","1840","Illinois","17","170","Randolph County","157","1570","Randolph",7944,4350,3594
"G1701610","1840","Illinois","17","170","Rock Island County","161","1610","Rock Island",2610,1528,1082
"G1701630","1840","Illinois","17","170","St. Clair County","163","1630","St Clair",13631,7511,6120
"G1701670","1840","Illinois","17","170","Sangamon County","167","1670","Sangamon",14716,7715,7001
"G1701690","1840","Illinois","17","170","Schuyler County","169","1690","Schuyler",6972,3643,3329
"G1701710","1840","Illinois","17","170","Scott County","171","1710","Scott",6215,3214,3001
"G1701730","1840","Illinois","17","170","Shelby County","173","1730","Shelby",6659,3427,3232
"G1701750","1840","Illinois","17","170","Stark County","175","1750","Stark",1573,817,756
"G1701770","1840","Illinois","17","170","Stephenson County","177","1770","Stephenson",2800,1620,1180
"G1701790","1840","Illinois","17","170","Tazewell County","179","1790","Tazewell",7221,3874,3347
"G1701810","1840","Illinois","17","170","Union County","181","1810","Union",5524,2812,2712
"G1701830","1840","Illinois","17","170","Vermilion County","183","1830","Vermilion",9303,4829,4474
"G1701850","1840","Illinois","17","170","Wabash County","185","1850","Wabash",4240,2191,2049
"G1701870","1840","Illinois","17","170","Warren County","187","1870","Warren",6739,3669,3070
"G1701890","1840","Illinois","17","170","Washington County","189","1890","Washington",4810,2616,2194
"G1701910","1840","Illinois","17","170","Wayne County","191","1910","Wayne",5133,2672,2461
"G1701930","1840","Illinois","17","170","White County","193","1930","White",7919,4169,3750
"G1701950","1840","Illinois","17","170","Whiteside County","195","1950","Whiteside",2514,1501,1013
"G1701970","1840","Illinois","17","170","Will County","197","1970","Will",10167,6593,3574
"G1701990","1840","Illinois","17","170","Williamson County","199","1990","Williamson",4457,2261,2196
"G1702010","1840","Illinois","17","170","Winnebago County","201","2010","Winnebago",4609,2567,2042
"G1800010","1840","Indiana","18","180","Adams County","001","0010","Adams",2264,1183,1081
"G1800030","1840","Indiana","18","180","Allen County","003","0030","Allen",5942,3289,2653
"G1800050","1840","Indiana","18","180","Bartholomew County","005","0050","Bartholomew",10042,5229,4813
"G1800090","1840","Indiana","18","180","Blackford County","009","0090","Blackford",1226,632,594
"G1800110","1840","Indiana","18","180","Boone County","011","0110","Boone",8121,4133,3988
"G1800130","1840","Indiana","18","180","Brown County","013","0130","Brown",2364,1199,1165
"G1800150","1840","Indiana","18","180","Carroll County","015","0150","Carroll",7819,4141,3678
"G1800170","1840","Indiana","18","180","Cass County","017","0170","Cass",5480,3034,2446
"G1800190","1840","Indiana","18","180","Clark County","019","0190","Clark",14595,7599,6996
"G1800210","1840","Indiana","18","180","Clay County","021","0210","Clay",5567,2888,2679
"G1800230","1840","Indiana","18","180","Clinton County","023","0230","Clinton",7508,3923,3585
"G1800250","1840","Indiana","18","180","Crawford County","025","0250","Crawford",5282,2681,2601
"G1800270","1840","Indiana","18","180","Daviess County","027","0270","Daviess",6720,3505,3215
"G1800290","1840","Indiana","18","180","Dearborn County","029","0290","Dearborn",19327,10083,9244
"G1800310","1840","Indiana","18","180","Decatur County","031","0310","Decatur",12171,6109,6062
"G1800330","1840","Indiana","18","180","DeKalb County","033","0330","De Kalb",1968,1065,903
"G1800350","1840","Indiana","18","180","Delaware County","035","0350","Delaware",8843,4604,4239
"G1800370","1840","Indiana","18","180","Dubois County","037","0370","Dubois",3632,1891,1741
