GISJOIN,YEAR,STATE,STATEFP,STATENH,COUNTY,COUNTYFP,COUNTYNH,NAME,A00AA1830,A08AA1830,A08AB1830
"G1701830","1830","Illinois","17","170","Vermilion County","183","1830","Vermilion",5836,2998,2838
"G1701850","1830","Illinois","17","170","Wabash County","185","1850","Wabash",2710,1378,1332
"G1701870","1830","Illinois","17","170","Warren County","187","1870","Warren",308,187,121
"G1701890","1830","Illinois","17","170","Washington County","189","1890","Washington",1675,888,787
"G1701910","1830","Illinois","17","170","Wayne County","191","1910","Wayne",2553,1360,1193
"G1701930","1830","Illinois","17","170","White County","193","1930","White",6091,3191,2900
"G1800030","1830","Indiana","18","180","Allen County","003","0030","Allen",996,568,428
"G1800050","1830","Indiana","18","180","Bartholomew County","005","0050","Bartholomew",5476,2810,2666
"G1800110","1830","Indiana","18","180","Boone County","011","0110","Boone",621,321,300
"G1800150","1830","Indiana","18","180","Carroll County","015","0150","Carroll",1611,879,732
"G1800170","1830","Indiana","18","180","Cass County","017","0170","Cass",1162,728,434
"G1800190","1830","Indiana","18","180","Clark County","019","0190","Clark",10686,5499,5187
"G1800210","1830","Indiana","18","180","Clay County","021","0210","Clay",1616,822,794
"G1800230","1830","Indiana","18","180","Clinton County","023","0230","Clinton",1423,766,657
"G1800250","1830","Indiana","18","180","Crawford County","025","0250","Crawford",3238,1676,1562
"G1800270","1830","Indiana","18","180","Daviess County","027","0270","Daviess",4543,2350,2193
"G1800290","1830","Indiana","18","180","Dearborn County","029","0290","Dearborn",13974,7259,6715
"G1800310","1830","Indiana","18","180","Decatur County","031","0310","Decatur",5887,2951,2936
"G1800350","1830","Indiana","18","180","Delaware County","035","0350","Delaware",2374,1236,1138
"G1800370","1830","Indiana","18","180","Dubois County","037","0370","Dubois",1778,936,842
"G1800390","1830","Indiana","18","180","Elkhart County","039","0390","Elkhart",935,513,422
"G1800410","1830","Indiana","18","180","Fayette County","041","0410","Fayette",9112,4683,4429
"G1800430","1830","Indiana","18","180","Floyd County","043","0430","Floyd",6361,3366,2995
"G1800450","1830","Indiana","18","180","Fountain County","045","0450","Fountain",7619,3993,3626
"G1800470","1830","Indiana","18","180","Franklin County","047","0470","Franklin",10190,5228,4962
"G1800510","1830","Indiana","18","180","Gibson County","051","0510","Gibson",5418,2789,2629
"G1800550","1830","Indiana","18","180","Greene County","055","0550","Greene",4242,2209,2033
"G1800570","1830","Indiana","18","180","Hamilton County","057","0570","Hamilton",1757,923,834
"G1800590","1830","Indiana","18","180","Hancock County","059","0590","Hancock",1436,726,710
"G1800610","1830","Indiana","18","180","Harrison County","061","0610","Harrison",10273,5121,5152
"G1800630","1830","Indiana","18","180","Hendricks County","063","0630","Hendricks",3975,2003,1972
"G1800650","1830","Indiana","18","180","Henry County","065","0650","Henry",6497,3339,3158
"G1800710","1830","Indiana","18","180","Jackson County","071","0710","Jackson",4870,2537,2333
"G1800770","1830","Indiana","18","180","Jefferson County","077","0770","Jefferson",11465,5901,5564
"G1800790","1830","Indiana","18","180","Jennings County","079","0790","Jennings",3974,2036,1938
"G1800810","1830","Indiana","18","180","Johnson County","081","0810","Johnson",4019,2107,1912
"G1800830","1830","Indiana","18","180","Knox County","083","0830","Knox",6525,3504,3021
"G1800930","1830","Indiana","18","180","Lawrence County","093","0930","Lawrence",9234,4793,4441
"G1800950","1830","Indiana","18","180","Madison County","095","0950","Madison",2238,1144,1094
"G1800970","1830","Indiana","18","180","Marion County","097","0970","Marion",7192,3697,3495
"G1801010","1830","Indiana","18","180","Martin County","101","1010","Martin",2010,1057,953
"G1801050","1830","Indiana","18","180","Monroe County","105","1050","Monroe",6577,3383,3194
"G1801070","1830","Indiana","18","180","Montgomery County","107","1070","Montgomery",7317,3820,3497
"G1801090","1830","Indiana","18","180","Morgan County","109","1090","Morgan",5593,2929,2664
"G1801170","1830","Indiana","18","180","Orange County","117","1170","Orange",7901,4010,3891
"G1801190","1830","Indiana","18","180","Owen County","119","1190","Owen",4017,2107,1910
"G1801210","1830","Indiana","18","180","Parke County","121","1210","Parke",7535,3908,3627
"G1801230","1830","Indiana","18","180","Perry County","123","1230","Perry",3369,1746,1623
"G1801250","1830","Indiana","18","180","Pike County","125","1250","Pike",2475,1278,1197
"G1801290","1830","Indiana","18","180","Posey County","129","1290","Posey",6549,3448,3101
"G1801330","1830","Indiana","18","180","Putnam County","133","1330","Putnam",8262,4294,3968
"G1801350","1830","Indiana","18","180","Randolph County","135","1350","Randolph",3912,2022,1890
"G1801370","1830","Indiana","18","180","Ripley County","137","1370","Ripley",3989,2047,1942
"G1801390","1830","Indiana","18","180","Rush County","139","1390","Rush",9707,5040,4667
"G1801410","1830","Indiana","18","180","St. Joseph County","141","1410","St Joseph",287,161,126
"G1801430","1830","Indiana","18","180","Scott County","143","1430","Scott",3092,1590,1502
"G1801450","1830","Indiana","18","180","Shelby County","145","1450","Shelby",6295,3240,3055
"G1801470","1830","Indiana","18","180","Spencer County","147","1470","Spencer",3196,1684,1512
"G1801530","1830","Indiana","18","180","Sullivan County","153","1530","Sullivan",4630,2401,2229
"G1801550","1830","Indiana","18","180","Switzerland County","155","1550","Switzerland",7028,3632,3396
"G1801570","1830","Indiana","18","180","Tippecanoe County","157","1570","Tippecanoe",7187,3809,3378
"G1801610","1830","Indiana","18","180","Union County","161","1610","Union",7944,4034,3910
"G1801630","1830","Indiana","18","180","Vanderburgh County","163","1630","Vanderburgh",2611,1349,1262
"G1801650","1830","Indiana","18","180","Vermillion County","165","1650","Vermillion",5692,3012,2680
"G1801670","1830","Indiana","18","180","Vigo County","167","1670","Vigo",5766,3087,2679
"G1801710","1830","Indiana","18","180","Warren County","171","1710","Warren",2861,1514,1347
"G1801730","1830","Indiana","18","180","Warrick County","173","1730","Warrick",2877,1538,1339
"G1801750","1830","Indiana","18","180","Washington County","175","1750","Washington",13064,6682,6382
"G1801770","1830","Indiana","18","180","Wayne County","177","1770","Wayne",18571,9507,9064
"G2100010","1830","Kentucky","21","210","Adair County","001","0010","Adair",8217,4172,4045
"G2100030","1830","Kentucky","21","210","Allen County","003","0030","Allen",6485,3252,3233
"G2100050","1830","Kentucky","21","210","Anderson County","005","0050","Anderson",4520,2298,2222
"G2100090","1830","Kentucky","21","210","Barren County","009","0090","Barren",15079,7751,7328
"G2100110","1830","Kentucky","21","210","Bath County","011","0110","Bath",8799,4443,4356
"G2100150","1830","Kentucky","21","210","Boone County","015","0150","Boone",9075,4549,4526
"G2100170","1830","Kentucky","21","210","Bourbon County","017","0170","Bourbon",18436,9502,8934
"G2100230","1830","Kentucky","21","210","Bracken County","023","0230","Bracken",6518,3395,3123
"G2100270","1830","Kentucky","21","210","Breckinridge County","027","0270","Breckinridge",7345,3733,3612
"G2100290","1830","Kentucky","21","210","Bullitt County","029","0290","Bullitt",5652,2836,2816
"G2100310","1830","Kentucky","21","210","Butler County","031","0310","Butler",3058,1549,1509
"G2100330","1830","Kentucky","21","210","Caldwell County","033","0330","Caldwell",8324,4347,3977
"G2100350","1830","Kentucky","21","210","Calloway County","035","0350","Calloway",5164,2680,2484
"G2100370","1830","Kentucky","21","210","Campbell County","037","0370","Campbell",9883,5172,4711
"G2100450","1830","Kentucky","21","210","Casey County","045","0450","Casey",4342,2170,2172
"G2100470","1830","Kentucky","21","210","Christian County","047","0470","Christian",12684,6412,6272
"G2100490","1830","Kentucky","21","210","Clark County","049","0490","Clark",13051,6582,6469
"G2100510","1830","Kentucky","21","210","Clay County","051","0510","Clay",3548,1837,1711
"G2100570","1830","Kentucky","21","210","Cumberland County","057","0570","Cumberland",8624,4349,4275
"G2100590","1830","Kentucky","21","210","Daviess County","059","0590","Daviess",5209,2675,2534
"G2100610","1830","Kentucky","21","210","Edmonson County","061","0610","Edmonson",2642,1388,1254
"G2100650","1830","Kentucky","21","210","Estill County","065","0650","Estill",4618,2424,2194
"G2100670","1830","Kentucky","21","210","Fayette County","067","0670","Fayette",25098,13121,11977
"G2100690","1830","Kentucky","21","210","Fleming County","069","0690","Fleming",13499,6768,6731
"G2100710","1830","Kentucky","21","210","Floyd County","071","0710","Floyd",4347,2243,2104
"G2100730","1830","Kentucky","21","210","Franklin County","073","0730","Franklin",9254,4767,4487
"G2100770","1830","Kentucky","21","210","Gallatin County","077","0770","Gallatin",6674,3460,3214
"G2100790","1830","Kentucky","21","210","Garrard County","079","0790","Garrard",11871,6010,5861
"G2100810","1830","Kentucky","21","210","Grant County","081","0810","Grant",2986,1528,1458
"G2100830","1830","Kentucky","21","210","Graves County","083","0830","Graves",2504,1307,1197
"G2100850","1830","Kentucky","21","210","Grayson County","085","0850","Grayson",3880,1907,1973
"G2100870","1830","Kentucky","21","210","Green County","087","0870","Green",13138,6946,6192
"G2100890","1830","Kentucky","21","210","Greenup County","089","0890","Greenup",5852,3080,2772
"G2100910","1830","Kentucky","21","210","Hancock County","091","0910","Hancock",1515,752,763
"G2100930","1830","Kentucky","21","210","Hardin County","093","0930","Hardin",12849,6584,6265
"G2100950","1830","Kentucky","21","210","Harlan County","095","0950","Harlan",2929,1491,1438
"G2100970","1830","Kentucky","21","210","Harrison County","097","0970","Harrison",13234,6700,6534
"G2100990","1830","Kentucky","21","210","Hart County","099","0990","Hart",5191,2653,2538
"G2101010","1830","Kentucky","21","210","Henderson County","101","1010","Henderson",6659,3371,3288
"G2101030","1830","Kentucky","21","210","Henry County","103","1030","Henry",11387,5765,5622
"G2101050","1830","Kentucky","21","210","Hickman County","105","1050","Hickman",5198,2737,2461
"G2101070","1830","Kentucky","21","210","Hopkins County","107","1070","Hopkins",6763,3445,3318
