GISJOIN,YEAR,STATE,STATEFP,STATENH,COUNTY,COUNTYFP,COUNTYNH,NAME,A00AA1850,A08AA1850,A08AB1850
"G0100655","1850","Alabama","01","010","Hancock County",,"0655","Hancock",1542,774,768
"G0100670","1850","Alabama","01","010","Henry County","067","0670","Henry",9019,4707,4312
"G0100710","1850","Alabama","01","010","Jackson County","071","0710","Jackson",14088,7106,6982
"G0100730","1850","Alabama","01","010","Jefferson County","073","0730","Jefferson",8989,4531,4458
"G0100770","1850","Alabama","01","010","Lauderdale County","077","0770","Lauderdale",17172,8689,8483
"G0100790","1850","Alabama","01","010","Lawrence County","079","0790","Lawrence",15258,7580,7678
"G0100830","1850","Alabama","01","010","Limestone County","083","0830","Limestone",16483,8201,8282
"G0100850","1850","Alabama","01","010","Lowndes County","085","0850","Lowndes",21915,11177,10738
"G0100870","1850","Alabama","01","010","Macon County","087","0870","Macon",26898,13657,13241
"G0100890","1850","Alabama","01","010","Madison County","089","0890","Madison",26427,13245,13182
"G0100910","1850","Alabama","01","010","Marengo County","091","0910","Marengo",27831,14537,13294
"G0100930","1850","Alabama","01","010","Marion County","093","0930","Marion",7833,3954,3879
"G0100950","1850","Alabama","01","010","Marshall County","095","0950","Marshall",8846,4453,4393
"G0100970","1850","Alabama","01","010","Mobile County","097","0970","Mobile",27600,14494,13106
"G0100990","1850","Alabama","01","010","Monroe County","099","0990","Monroe",12013,6074,5939
"G0101010","1850","Alabama","01","010","Montgomery County","101","1010","Montgomery",29711,15312,14399
"G0101030","1850","Alabama","01","010","Morgan County","103","1030","Morgan",10125,5071,5054
"G0101050","1850","Alabama","01","010","Perry County","105","1050","Perry",22285,11388,10897
"G0101070","1850","Alabama","01","010","Pickens County","107","1070","Pickens",21512,10961,10551
"G0101090","1850","Alabama","01","010","Pike County","109","1090","Pike",15920,8075,7845
"G0101110","1850","Alabama","01","010","Randolph County","111","1110","Randolph",11581,5905,5676
"G0101130","1850","Alabama","01","010","Russell County","113","1130","Russell",19548,10015,9533
"G0101150","1850","Alabama","01","010","St. Clair County","115","1150","St Clair",6829,3486,3343
"G0101170","1850","Alabama","01","010","Shelby County","117","1170","Shelby",9536,4870,4666
"G0101190","1850","Alabama","01","010","Sumter County","119","1190","Sumter",22250,11402,10848
"G0101210","1850","Alabama","01","010","Talladega County","121","1210","Talladega",18624,9291,9333
"G0101230","1850","Alabama","01","010","Tallapoosa County","123","1230","Tallapoosa",15584,7862,7722
"G0101250","1850","Alabama","01","010","Tuscaloosa County","125","1250","Tuscaloosa",18056,8924,9132
"G0101270","1850","Alabama","01","010","Walker County","127","1270","Walker",5124,2622,2502
"G0101290","1850","Alabama","01","010","Washington County","129","1290","Washington",2713,1399,1314
"G0101310","1850","Alabama","01","010","Wilcox County","131","1310","Wilcox",17352,8816,8536
"G0500010","1850","Arkansas","05","050","Arkansas County","001","0010","Arkansas",3245,1752,1493
"G0500030","1850","Arkansas","05","050","Ashley County","003","0030","Ashley",2058,1105,953
"G0500070","1850","Arkansas","05","050","Benton County","007","0070","Benton",3710,1882,1828
"G0500110","1850","Arkansas","05","050","Bradley County","011","0110","Bradley",3829,1999,1830
"G0500150","1850","Arkansas","05","050","Carroll County","015","0150","Carroll",4614,2375,2239
"G0500170","1850","Arkansas","05","050","Chicot County","017","0170","Chicot",5115,2636,2479
"G0500190","1850","Arkansas","05","050","Clark County","019","0190","Clark",4070,2132,1938
"G0500290","1850","Arkansas","05","050","Conway County","029","0290","Conway",3583,1842,1741
"G0500330","1850","Arkansas","05","050","Crawford County","033","0330","Crawford",7960,4093,3867
"G0500350","1850","Arkansas","05","050","Crittenden County","035","0350","Crittenden",2648,1451,1197
"G0500390","1850","Arkansas","05","050","Dallas County","039","0390","Dallas",6877,3682,3195
"G0500410","1850","Arkansas","05","050","Desha County","041","0410","Desha",2911,1593,1318
"G0500430","1850","Arkansas","05","050","Drew County","043","0430","Drew",3276,1717,1559
"G0500470","1850","Arkansas","05","050","Franklin County","047","0470","Franklin",3972,2037,1935
"G0500490","1850","Arkansas","05","050","Fulton County","049","0490","Fulton",1819,939,880
"G0500550","1850","Arkansas","05","050","Greene County","055","0550","Greene",2593,1375,1218
"G0500570","1850","Arkansas","05","050","Hempstead County","057","0570","Hempstead",7672,4007,3665
"G0500590","1850","Arkansas","05","050","Hot Spring County","059","0590","Hot Spring",3609,1954,1655
"G0500630","1850","Arkansas","05","050","Independence County","063","0630","Independence",7767,3974,3793
"G0500650","1850","Arkansas","05","050","Izard County","065","0650","Izard",3213,1650,1563
"G0500670","1850","Arkansas","05","050","Jackson County","067","0670","Jackson",3086,1636,1450
"G0500690","1850","Arkansas","05","050","Jefferson County","069","0690","Jefferson",5834,3047,2787
"G0500710","1850","Arkansas","05","050","Johnson County","071","0710","Johnson",5227,2741,2486
"G0500730","1850","Arkansas","05","050","Lafayette County","073","0730","Lafayette",5220,2760,2460
"G0500750","1850","Arkansas","05","050","Lawrence County","075","0750","Lawrence",5274,2763,2511
"G0500870","1850","Arkansas","05","050","Madison County","087","0870","Madison",4823,2473,2350
"G0500890","1850","Arkansas","05","050","Marion County","089","0890","Marion",2308,1212,1096
"G0500930","1850","Arkansas","05","050","Mississippi County","093","0930","Mississippi",2368,1261,1107
"G0500950","1850","Arkansas","05","050","Monroe County","095","0950","Monroe",2049,1047,1002
"G0500970","1850","Arkansas","05","050","Montgomery County","097","0970","Montgomery",1958,1016,942
"G0501010","1850","Arkansas","05","050","Newton County","101","1010","Newton",1758,896,862
"G0501030","1850","Arkansas","05","050","Ouachita County","103","1030","Ouachita",9591,5018,4573
"G0501050","1850","Arkansas","05","050","Perry County","105","1050","Perry",978,509,469
"G0501070","1850","Arkansas","05","050","Phillips County","107","1070","Phillips",6935,3681,3254
"G0501090","1850","Arkansas","05","050","Pike County","109","1090","Pike",1861,973,888
"G0501110","1850","Arkansas","05","050","Poinsett County","111","1110","Poinsett",2308,1231,1077
"G0501130","1850","Arkansas","05","050","Polk County","113","1130","Polk",1263,659,604
"G0501150","1850","Arkansas","05","050","Pope County","115","1150","Pope",4710,2464,2246
"G0501170","1850","Arkansas","05","050","Prairie County","117","1170","Prairie",2097,1109,988
"G0501190","1850","Arkansas","05","050","Pulaski County","119","1190","Pulaski",5657,2938,2719
"G0501210","1850","Arkansas","05","050","Randolph County","121","1210","Randolph",3275,1710,1565
"G0501230","1850","Arkansas","05","050","St. Francis County","123","1230","St Francis",4479,2403,2076
"G0501250","1850","Arkansas","05","050","Saline County","125","1250","Saline",3903,2089,1814
"G0501270","1850","Arkansas","05","050","Scott County","127","1270","Scott",3083,1621,1462
"G0501290","1850","Arkansas","05","050","Searcy County","129","1290","Searcy",1979,1039,940
"G0501330","1850","Arkansas","05","050","Sevier County","133","1330","Sevier",4240,2208,2032
"G0501390","1850","Arkansas","05","050","Union County","139","1390","Union",10298,5387,4911
"G0501410","1850","Arkansas","05","050","Van Buren County","141","1410","Van Buren",2864,1500,1364
"G0501430","1850","Arkansas","05","050","Washington County","143","1430","Washington",9970,5119,4851
"G0501450","1850","Arkansas","05","050","White County","145","1450","White",2619,1349,1270
"G0501490","1850","Arkansas","05","050","Yell County","149","1490","Yell",3341,1792,1549
"G0600070","1850","California","06","060","Butte County","007","0070","Butte",3574,3473,101
"G0600090","1850","California","06","060","Calaveras County","009","0090","Calaveras",16884,16617,267
"G0600110","1850","California","06","060","Colusa County","011","0110","Colusa",115,77,38
"G0600115","1850","California","06","060","Colusa-Shasta-Trinity [multi-county reporting area]",,"0115","Colusa-Shasta-Trinity (multi-county reporting area)",,,
"G0600130","1850","California","06","060","Contra Costa County","013","0130","Contra Costa",,,
"G0600170","1850","California","06","060","El Dorado County","017","0170","El Dorado",20057,19373,684
"G0600370","1850","California","06","060","Los Angeles County","037","0370","Los Angeles",3530,2011,1519
"G0600410","1850","California","06","060","Marin County","041","0410","Marin",323,234,89
"G0600430","1850","California","06","060","Mariposa County","043","0430","Mariposa",4379,4271,108
"G0600450","1850","California","06","060","Mendocino County","045","0450","Mendocino",55,40,15
"G0600530","1850","California","06","060","Monterey County","053","0530","Monterey",1872,1135,737
"G0600550","1850","California","06","060","Napa County","055","0550","Napa",405,242,163
"G0600670","1850","California","06","060","Sacramento County","067","0670","Sacramento",9087,8472,615
"G0600730","1850","California","06","060","San Diego County","073","0730","San Diego",798,558,240
"G0600750","1850","California","06","060","San Francisco County","075","0750","San Francisco",,,
"G0600770","1850","California","06","060","San Joaquin County","077","0770","San Joaquin",3647,3429,218
"G0600790","1850","California","06","060","San Luis Obispo County","079","0790","San Luis Obispo",336,194,142
"G0600830","1850","California","06","060","Santa Barbara County","083","0830","Santa Barbara",1185,620,565
"G0600850","1850","California","06","060","Santa Clara County","085","0850","Santa Clara",,,
"G0600870","1850","California","06","060","Santa Cruz County","087","0870","Santa Cruz",643,411,232
"G0600890","1850","California","06","060","Shasta County","089","0890","Shasta",378,371,7
"G0600950","1850","California","06","060","Solano County","095","0950","Solano",580,482,98
"G0600970","1850","California","06","060","Sonoma County","097","0970","Sonoma",560,356,204
"G0601010","1850","California","06","060","Sutter County","101","1010","Sutter",3444,3320,124
"G0601050","1850","California","06","060","Trinity County","105","1050","Trinity",1635,1552,83
"G0601090","1850","California","06","060","Tuolumne County","109","1090","Tuolumne",8351,7930,421
"G0601130","1850","California","06","060","Yolo County","113","1130","Yolo",1086,960,126
"G0601150","1850","California","06","060","Yuba County","115","1150","Yuba",9673,9452,221
"G0900010","1850","Connecticut","09","090","Fairfield County","001","0010","Fairfield",59775,28888,30887
"G0900030","1850","Connecticut","09","090","Hartford County","003","0030","Hartford",69967,34478,35489
"G0900050","1850","Connecticut","09","090","Litchfield County","005","0050","Litchfield",45253,22821,22432
"G0900070","1850","Connecticut","09","090","Middlesex County","007","0070","Middlesex",27216,13469,13747
"G0900090","1850","Connecticut","09","090","New Haven County","009","0090","New Haven",65588,32552,33036
"G0900110","1850","Connecticut","09","090","New London County","011","0110","New London",51821,26181,25640
"G0900130","1850","Connecticut","09","090","Tolland County","013","0130","Tolland",20091,9962,10129
"G0900150","1850","Connecticut","09","090","Windham County","015","0150","Windham",31081,15353,15728
"G1000010","1850","Delaware","10","100","Kent County","001","0010","Kent",22816,11593,11223
"G1000030","1850","Delaware","10","100","New Castle County","003","0030","New Castle",42780,21263,21517
"G1000050","1850","Delaware","10","100","Sussex County","005","0050","Sussex",25936,13099,12837
"G1100017","1850","District Of Columbia","11","110","Georgetown",,"0017","Georgetown",8366,3813,4553
"G1100075","1850","District Of Columbia","11","110","Rural Washington county",,"0075","Rural Washington county",3320,1694,1626
"G1100115","1850","District Of Columbia","11","110","Washington City",,"0115","Washington City",40001,18657,21344
"G1200010","1850","Florida","12","120","Alachua County","001","0010","Alachua",2524,1343,1181
"G1200065","1850","Florida","12","120","Benton County",,"0065","Benton",926,526,400
"G1200130","1850","Florida","12","120","Calhoun County","013","0130","Calhoun",1377,741,636
"G1200230","1850","Florida","12","120","Columbia County","023","0230","Columbia",4808,2536,2272
"G1200250","1850","Florida","12","120","Dade County","025","0250","Dade",159,123,36
"G1200310","1850","Florida","12","120","Duval County","031","0310","Duval",4539,2339,2200
"G1200330","1850","Florida","12","120","Escambia County","033","0330","Escambia",4351,2358,1993
"G1200370","1850","Florida","12","120","Franklin County","037","0370","Franklin",1561,913,648
"G1200390","1850","Florida","12","120","Gadsden County","039","0390","Gadsden",8784,4400,4384
"G1200470","1850","Florida","12","120","Hamilton County","047","0470","Hamilton",2511,1294,1217
"G1200570","1850","Florida","12","120","Hillsborough County","057","0570","Hillsborough",2377,1491,886
"G1200590","1850","Florida","12","120","Holmes County","059","0590","Holmes",1205,615,590
"G1200630","1850","Florida","12","120","Jackson County","063","0630","Jackson",6639,3437,3202
"G1200650","1850","Florida","12","120","Jefferson County","065","0650","Jefferson",7718,3875,3843
"G1200730","1850","Florida","12","120","Leon County","073","0730","Leon",11442,5830,5612
"G1200750","1850","Florida","12","120","Levy County","075","0750","Levy",465,221,244
"G1200790","1850","Florida","12","120","Madison County","079","0790","Madison",5490,2922,2568
"G1200830","1850","Florida","12","120","Marion County","083","0830","Marion",3338,1781,1557
"G1200870","1850","Florida","12","120","Monroe County","087","0870","Monroe",2645,1644,1001
"G1200890","1850","Florida","12","120","Nassau County","089","0890","Nassau",2164,1059,1105
"G1200950","1850","Florida","12","120","Orange County","095","0950","Orange",466,260,206
"G1201070","1850","Florida","12","120","Putnam County","107","1070","Putnam",687,391,296
"G1201090","1850","Florida","12","120","St. Johns County","109","1090","St Johns",2525,1175,1350
"G1201115","1850","Florida","12","120","St Lucie County (old)",,"1115","St Lucie (old)",139,107,32
"G1201130","1850","Florida","12","120","Santa Rosa County","113","1130","Santa Rosa",2883,1585,1298
"G1201290","1850","Florida","12","120","Wakulla County","129","1290","Wakulla",1955,1008,947
"G1201310","1850","Florida","12","120","Walton County","131","1310","Walton",1817,946,871
"G1201330","1850","Florida","12","120","Washington County","133","1330","Washington",1950,1007,943
"G1300010","1850","Georgia","13","130","Appling County","001","0010","Appling",2949,1491,1458
"G1300070","1850","Georgia","13","130","Baker County","007","0070","Baker",8120,4214,3906
"G1300090","1850","Georgia","13","130","Baldwin County","009","0090","Baldwin",8148,4180,3968
"G1300210","1850","Georgia","13","130","Bibb County","021","0210","Bibb",12699,6271,6428
"G1300290","1850","Georgia","13","130","Bryan County","029","0290","Bryan",3424,1702,1722
"G1300310","1850","Georgia","13","130","Bulloch County","031","0310","Bulloch",4300,2163,2137
"G1300330","1850","Georgia","13","130","Burke County","033","0330","Burke",16100,8350,7750
"G1300350","1850","Georgia","13","130","Butts County","035","0350","Butts",6488,3282,3206
"G1300390","1850","Georgia","13","130","Camden County","039","0390","Camden",6319,3030,3289
"G1300395","1850","Georgia","13","130","Campbell County",,"0395","Campbell",7232,3622,3610
"G1300450","1850","Georgia","13","130","Carroll County","045","0450","Carroll",9357,4711,4646
"G1300455","1850","Georgia","13","130","Cass County",,"0455","Cass",13300,6868,6432
"G1300458","1850","Georgia","13","130","Cass-Cordon [multi-county reporting area]",,"0458","Cass-Cordon (multi-county reporting area)",,,
"G1300510","1850","Georgia","13","130","Chatham County","051","0510","Chatham",23901,11726,12175
"G1300550","1850","Georgia","13","130","Chattooga County","055","0550","Chattooga",6815,3461,3354
"G1300570","1850","Georgia","13","130","Cherokee County","057","0570","Cherokee",12800,6470,6330
"G1300590","1850","Georgia","13","130","Clarke County","059","0590","Clarke",11119,5478,5641
"G1300650","1850","Georgia","13","130","Clinch County","065","0650","Clinch",637,344,293
"G1300670","1850","Georgia","13","130","Cobb County","067","0670","Cobb",13843,6952,6891
"G1300730","1850","Georgia","13","130","Columbia County","073","0730","Columbia",11961,6018,5943
"G1300770","1850","Georgia","13","130","Coweta County","077","0770","Coweta",13635,6887,6748
"G1300790","1850","Georgia","13","130","Crawford County","079","0790","Crawford",8984,4662,4322
"G1300830","1850","Georgia","13","130","Dade County","083","0830","Dade",2680,1313,1367
"G1300870","1850","Georgia","13","130","Decatur County","087","0870","Decatur",8262,4220,4042
"G1300890","1850","Georgia","13","130","DeKalb County","089","0890","De Kalb",14328,7093,7235
"G1300930","1850","Georgia","13","130","Dooly County","093","0930","Dooly",8361,4165,4196
"G1300990","1850","Georgia","13","130","Early County","099","0990","Early",7246,3622,3624
"G1301030","1850","Georgia","13","130","Effingham County","103","1030","Effingham",3864,2026,1838
"G1301050","1850","Georgia","13","130","Elbert County","105","1050","Elbert",12959,6545,6414
"G1301070","1850","Georgia","13","130","Emanuel County","107","1070","Emanuel",4577,2325,2252
"G1301130","1850","Georgia","13","130","Fayette County","113","1130","Fayette",8709,4427,4282
"G1301150","1850","Georgia","13","130","Floyd County","115","1150","Floyd",8205,4232,3973
"G1301170","1850","Georgia","13","130","Forsyth County","117","1170","Forsyth",8850,4476,4374
"G1301190","1850","Georgia","13","130","Franklin County","119","1190","Franklin",11513,5689,5824
"G1301230","1850","Georgia","13","130","Gilmer County","123","1230","Gilmer",8440,4339,4101
"G1301270","1850","Georgia","13","130","Glynn County","127","1270","Glynn",4933,2336,2597
"G1301290","1850","Georgia","13","130","Gordon County","129","1290","Gordon",5984,3050,2934
"G1301330","1850","Georgia","13","130","Greene County","133","1330","Greene",13068,6636,6432
"G1301350","1850","Georgia","13","130","Gwinnett County","135","1350","Gwinnett",11257,5644,5613
"G1301370","1850","Georgia","13","130","Habersham County","137","1370","Habersham",8895,4565,4330
"G1301390","1850","Georgia","13","130","Hall County","139","1390","Hall",8713,4313,4400
"G1301410","1850","Georgia","13","130","Hancock County","141","1410","Hancock",11578,5908,5670
"G1301450","1850","Georgia","13","130","Harris County","145","1450","Harris",14721,7414,7307
"G1301490","1850","Georgia","13","130","Heard County","149","1490","Heard",6923,3457,3466
"G1301510","1850","Georgia","13","130","Henry County","151","1510","Henry",14726,7354,7372
"G1301530","1850","Georgia","13","130","Houston County","153","1530","Houston",16450,8332,8118
"G1301550","1850","Georgia","13","130","Irwin County","155","1550","Irwin",3334,1699,1635
"G1301570","1850","Georgia","13","130","Jackson County","157","1570","Jackson",9768,4777,4991
"G1301590","1850","Georgia","13","130","Jasper County","159","1590","Jasper",11486,5836,5650
"G1301630","1850","Georgia","13","130","Jefferson County","163","1630","Jefferson",9131,4612,4519
"G1301690","1850","Georgia","13","130","Jones County","169","1690","Jones",10224,5108,5116
"G1301750","1850","Georgia","13","130","Laurens County","175","1750","Laurens",6442,3318,3124
"G1301770","1850","Georgia","13","130","Lee County","177","1770","Lee",6660,3398,3262
"G1301790","1850","Georgia","13","130","Liberty County","179","1790","Liberty",7926,3902,4024
"G1301810","1850","Georgia","13","130","Lincoln County","181","1810","Lincoln",5998,3045,2953
"G1301850","1850","Georgia","13","130","Lowndes County","185","1850","Lowndes",7714,3882,3832
"G1301870","1850","Georgia","13","130","Lumpkin County","187","1870","Lumpkin",8955,4477,4478
"G1301910","1850","Georgia","13","130","McIntosh County","191","1910","Mcintosh",6027,3062,2965
"G1301930","1850","Georgia","13","130","Macon County","193","1930","Macon",7052,3502,3550
"G1301950","1850","Georgia","13","130","Madison County","195","1950","Madison",5703,2779,2924
"G1301970","1850","Georgia","13","130","Marion County","197","1970","Marion",10280,5160,5120
"G1301990","1850","Georgia","13","130","Meriwether County","199","1990","Meriwether",16476,8258,8218
"G1302070","1850","Georgia","13","130","Monroe County","207","2070","Monroe",16985,8536,8449
"G1302090","1850","Georgia","13","130","Montgomery County","209","2090","Montgomery",2154,1105,1049
"G1302110","1850","Georgia","13","130","Morgan County","211","2110","Morgan",10744,5424,5320
"G1302130","1850","Georgia","13","130","Murray County","213","2130","Murray",14433,7570,6863
"G1302150","1850","Georgia","13","130","Muscogee County","215","2150","Muscogee",18578,9244,9334
"G1302170","1850","Georgia","13","130","Newton County","217","2170","Newton",13296,6742,6554
"G1302210","1850","Georgia","13","130","Oglethorpe County","221","2210","Oglethorpe",12259,5973,6286
"G1302230","1850","Georgia","13","130","Paulding County","223","2230","Paulding",7039,3592,3447
"G1302310","1850","Georgia","13","130","Pike County","231","2310","Pike",14306,7205,7101
"G1302350","1850","Georgia","13","130","Pulaski County","235","2350","Pulaski",6627,3323,3304
"G1302370","1850","Georgia","13","130","Putnam County","237","2370","Putnam",10794,5518,5276
"G1302410","1850","Georgia","13","130","Rabun County","241","2410","Rabun",2448,1263,1185
"G1302430","1850","Georgia","13","130","Randolph County","243","2430","Randolph",12868,6502,6366
"G1302450","1850","Georgia","13","130","Richmond County","245","2450","Richmond",16246,8053,8193
"G1302510","1850","Georgia","13","130","Screven County","251","2510","Screven",6847,3532,3315
"G1302590","1850","Georgia","13","130","Stewart County","259","2590","Stewart",16027,8126,7901
"G1302610","1850","Georgia","13","130","Sumter County","261","2610","Sumter",10322,5278,5044
"G1302630","1850","Georgia","13","130","Talbot County","263","2630","Talbot",16534,8353,8181
"G1302650","1850","Georgia","13","130","Taliaferro County","265","2650","Taliaferro",5146,2638,2508
"G1302670","1850","Georgia","13","130","Tattnall County","267","2670","Tattnall",3227,1660,1567
"G1302710","1850","Georgia","13","130","Telfair County","271","2710","Telfair",3026,1539,1487
"G1302750","1850","Georgia","13","130","Thomas County","275","2750","Thomas",10103,5030,5073
"G1302850","1850","Georgia","13","130","Troup County","285","2850","Troup",16879,8297,8582
"G1302890","1850","Georgia","13","130","Twiggs County","289","2890","Twiggs",8179,4212,3967
"G1302910","1850","Georgia","13","130","Union County","291","2910","Union",7234,3677,3557
"G1302930","1850","Georgia","13","130","Upson County","293","2930","Upson",9424,4769,4655
"G1302950","1850","Georgia","13","130","Walker County","295","2950","Walker",13109,6616,6493
"G1302970","1850","Georgia","13","130","Walton County","297","2970","Walton",10821,5441,5380
"G1302990","1850","Georgia","13","130","Ware County","299","2990","Ware",3888,1962,1926
"G1303010","1850","Georgia","13","130","Warren County","301","3010","Warren",12425,6244,6181
"G1303030","1850","Georgia","13","130","Washington County","303","3030","Washington",11766,5992,5774
"G1303050","1850","Georgia","13","130","Wayne County","305","3050","Wayne",1499,740,759
"G1303170","1850","Georgia","13","130","Wilkes County","317","3170","Wilkes",12107,5958,6149
"G1303190","1850","Georgia","13","130","Wilkinson County","319","3190","Wilkinson",8296,4173,4123
"G1700010","1850","Illinois","17","170","Adams County","001","0010","Adams",26508,13734,12774
"G1700030","1850","Illinois","17","170","Alexander County","003","0030","Alexander",2484,1339,1145
"G1700050","1850","Illinois","17","170","Bond County","005","0050","Bond",6144,3220,2924
"G1700070","1850","Illinois","17","170","Boone County","007","0070","Boone",7624,4005,3619
"G1700090","1850","Illinois","17","170","Brown County","009","0090","Brown",7198,3807,3391
"G1700110","1850","Illinois","17","170","Bureau County","011","0110","Bureau",8841,4667,4174
"G1700130","1850","Illinois","17","170","Calhoun County","013","0130","Calhoun",3231,1835,1396
"G1700150","1850","Illinois","17","170","Carroll County","015","0150","Carroll",4586,2496,2090
"G1700170","1850","Illinois","17","170","Cass County","017","0170","Cass",7253,3870,3383
"G1700190","1850","Illinois","17","170","Champaign County","019","0190","Champaign",2649,1398,1251
"G1700210","1850","Illinois","17","170","Christian County","021","0210","Christian",3203,1669,1534
"G1700230","1850","Illinois","17","170","Clark County","023","0230","Clark",9532,4892,4640
"G1700250","1850","Illinois","17","170","Clay County","025","0250","Clay",4289,2276,2013
"G1700270","1850","Illinois","17","170","Clinton County","027","0270","Clinton",5139,2778,2361
"G1700290","1850","Illinois","17","170","Coles County","029","0290","Coles",9335,4771,4564
"G1700310","1850","Illinois","17","170","Cook County","031","0310","Cook",43385,23694,19691
"G1700330","1850","Illinois","17","170","Crawford County","033","0330","Crawford",7135,3670,3465
"G1700350","1850","Illinois","17","170","Cumberland County","035","0350","Cumberland",3718,1899,1819
"G1700370","1850","Illinois","17","170","DeKalb County","037","0370","De Kalb",7540,3959,3581
"G1700390","1850","Illinois","17","170","De Witt County","039","0390","De Witt",5002,2554,2448
"G1700430","1850","Illinois","17","170","DuPage County","043","0430","Du Page",9290,4943,4347
"G1700450","1850","Illinois","17","170","Edgar County","045","0450","Edgar",10692,5534,5158
"G1700470","1850","Illinois","17","170","Edwards County","047","0470","Edwards",3524,1858,1666
"G1700490","1850","Illinois","17","170","Effingham County","049","0490","Effingham",3799,1981,1818
"G1700510","1850","Illinois","17","170","Fayette County","051","0510","Fayette",8075,4132,3943
"G1700550","1850","Illinois","17","170","Franklin County","055","0550","Franklin",5681,2922,2759
"G1700570","1850","Illinois","17","170","Fulton County","057","0570","Fulton",22508,11601,10907
"G1700590","1850","Illinois","17","170","Gallatin County","059","0590","Gallatin",5448,2771,2677
"G1700610","1850","Illinois","17","170","Greene County","061","0610","Greene",12429,6526,5903
"G1700630","1850","Illinois","17","170","Grundy County","063","0630","Grundy",3023,1647,1376
"G1700650","1850","Illinois","17","170","Hamilton County","065","0650","Hamilton",6362,3303,3059
"G1700670","1850","Illinois","17","170","Hancock County","067","0670","Hancock",14652,7734,6918
"G1700690","1850","Illinois","17","170","Hardin County","069","0690","Hardin",2887,1478,1409
"G1700710","1850","Illinois","17","170","Henderson County","071","0710","Henderson",4612,2454,2158
"G1700730","1850","Illinois","17","170","Henry County","073","0730","Henry",3807,1934,1873
"G1700750","1850","Illinois","17","170","Iroquois County","075","0750","Iroquois",4149,2193,1956
"G1700770","1850","Illinois","17","170","Jackson County","077","0770","Jackson",5862,3054,2808
"G1700790","1850","Illinois","17","170","Jasper County","079","0790","Jasper",3220,1732,1488
"G1700810","1850","Illinois","17","170","Jefferson County","081","0810","Jefferson",8109,4162,3947
"G1700830","1850","Illinois","17","170","Jersey County","083","0830","Jersey",7354,3970,3384
"G1700850","1850","Illinois","17","170","Jo Daviess County","085","0850","Jo Daviess",18604,10026,8578
"G1700870","1850","Illinois","17","170","Johnson County","087","0870","Johnson",4114,2116,1998
"G1700890","1850","Illinois","17","170","Kane County","089","0890","Kane",16703,8662,8041
"G1700930","1850","Illinois","17","170","Kendall County","093","0930","Kendall",7730,4120,3610
"G1700950","1850","Illinois","17","170","Knox County","095","0950","Knox",13279,6909,6370
"G1700970","1850","Illinois","17","170","Lake County","097","0970","Lake",14226,7553,6673
"G1700990","1850","Illinois","17","170","LaSalle County","099","0990","La Salle",17815,9522,8293
"G1701010","1850","Illinois","17","170","Lawrence County","101","1010","Lawrence",6121,3149,2972
"G1701030","1850","Illinois","17","170","Lee County","103","1030","Lee",5292,2806,2486
"G1701050","1850","Illinois","17","170","Livingston County","105","1050","Livingston",1552,827,725
"G1701070","1850","Illinois","17","170","Logan County","107","1070","Logan",5128,2709,2419
"G1701090","1850","Illinois","17","170","McDonough County","109","1090","Mcdonough",7616,4049,3567
"G1701110","1850","Illinois","17","170","McHenry County","111","1110","Mchenry",14978,7927,7051
"G1701130","1850","Illinois","17","170","McLean County","113","1130","Mclean",10163,5276,4887
