GISJOIN,YEAR,STATE,STATEFP,STATENH,COUNTY,COUNTYFP,COUNTYNH,NAME,B21AA1970,B21AB1970,B21AC1970,B21AD1970,B21AE1970,B21AF1970,B21AG1970,B21AH1970,B21AI1970,B21AJ1970
"G1600330","1970","Idaho","16","160","Clark County","033","0330","Clark",393,0,3,1,,340,0,4,0,
"G1600350","1970","Idaho","16","160","Clearwater County","035","0350","Clearwater",5516,6,62,11,,5188,0,70,18,
"G1600370","1970","Idaho","16","160","Custer County","037","0370","Custer",1538,0,6,3,,1408,0,8,4,
"G1600390","1970","Idaho","16","160","Elmore County","039","0390","Elmore",8935,408,40,104,,7568,267,47,110,
"G1600410","1970","Idaho","16","160","Franklin County","041","0410","Franklin",3691,0,18,8,,3634,0,12,10,
"G1600430","1970","Idaho","16","160","Fremont County","043","0430","Fremont",4363,2,40,35,,4210,2,27,31,
"G1600450","1970","Idaho","16","160","Gem County","045","0450","Gem",4622,3,8,26,,4686,7,20,15,
"G1600470","1970","Idaho","16","160","Gooding County","047","0470","Gooding",4291,2,10,19,,4284,0,19,20,
"G1600490","1970","Idaho","16","160","Idaho County","049","0490","Idaho",6365,145,94,7,,6168,7,102,3,
"G1600510","1970","Idaho","16","160","Jefferson County","051","0510","Jefferson",5844,2,88,16,,5580,1,76,12,
"G1600530","1970","Idaho","16","160","Jerome County","053","0530","Jerome",5124,0,8,20,,5072,0,12,17,
"G1600550","1970","Idaho","16","160","Kootenai County","055","0550","Kootenai",17389,10,98,35,,17670,3,90,37,
"G1600570","1970","Idaho","16","160","Latah County","057","0570","Latah",12912,23,36,144,,11619,13,33,111,
"G1600590","1970","Idaho","16","160","Lemhi County","059","0590","Lemhi",2786,0,16,3,,2733,0,23,5,
"G1600610","1970","Idaho","16","160","Lewis County","061","0610","Lewis",1918,2,54,5,,1841,1,40,6,
"G1600630","1970","Idaho","16","160","Lincoln County","063","0630","Lincoln",1544,0,8,18,,1456,0,8,23,
"G1600650","1970","Idaho","16","160","Madison County","065","0650","Madison",6264,2,25,45,,7061,1,17,37,
"G1600670","1970","Idaho","16","160","Minidoka County","067","0670","Minidoka",7792,9,38,84,,7679,10,47,72,
"G1600690","1970","Idaho","16","160","Nez Perce County","069","0690","Nez Perce",14541,14,431,30,,14872,7,449,32,
"G1600710","1970","Idaho","16","160","Oneida County","071","0710","Oneida",1440,0,3,0,,1420,0,1,0,
"G1600730","1970","Idaho","16","160","Owyhee County","073","0730","Owyhee",3104,112,103,65,,2900,1,84,53,
"G1600750","1970","Idaho","16","160","Payette County","075","0750","Payette",6016,0,17,102,,6131,0,33,102,
"G1600770","1970","Idaho","16","160","Power County","077","0770","Power",2367,0,97,11,,2267,1,111,10,
"G1600790","1970","Idaho","16","160","Shoshone County","079","0790","Shoshone",9913,0,86,26,,9579,2,76,36,
"G1600810","1970","Idaho","16","160","Teton County","081","0810","Teton",1166,0,5,0,,1175,0,3,2,
"G1600830","1970","Idaho","16","160","Twin Falls County","083","0830","Twin Falls",20190,13,48,117,,21265,7,37,130,
"G1600850","1970","Idaho","16","160","Valley County","085","0850","Valley",1813,0,6,15,,1758,0,7,10,
"G1600870","1970","Idaho","16","160","Washington County","087","0870","Washington",3651,1,14,74,,3801,2,14,76,
"G1700010","1970","Illinois","17","170","Adams County","001","0010","Adams",33351,745,13,28,,35902,777,20,25,
"G1700030","1970","Illinois","17","170","Alexander County","003","0030","Alexander",4057,1513,7,15,,4539,1862,5,17,
"G1700050","1970","Illinois","17","170","Bond County","005","0050","Bond",6678,106,2,16,,7081,113,4,12,
"G1700070","1970","Illinois","17","170","Boone County","007","0070","Boone",12583,46,5,20,,12727,27,12,20,
"G1700090","1970","Illinois","17","170","Brown County","009","0090","Brown",2696,4,2,4,,2871,0,1,8,
"G1700110","1970","Illinois","17","170","Bureau County","011","0110","Bureau",18711,14,2,13,,19750,18,9,24,
"G1700130","1970","Illinois","17","170","Calhoun County","013","0130","Calhoun",2871,0,1,0,,2800,0,2,1,
"G1700150","1970","Illinois","17","170","Carroll County","015","0150","Carroll",9451,54,6,28,,9682,24,6,25,
"G1700170","1970","Illinois","17","170","Cass County","017","0170","Cass",6765,3,1,3,,7432,2,4,9,
"G1700190","1970","Illinois","17","170","Champaign County","019","0190","Champaign",78468,5374,74,1175,,71870,5303,68,949,
"G1700210","1970","Illinois","17","170","Christian County","021","0210","Christian",17227,47,9,10,,18584,52,10,9,
"G1700230","1970","Illinois","17","170","Clark County","023","0230","Clark",7776,1,0,3,,8428,0,3,5,
"G1700250","1970","Illinois","17","170","Clay County","025","0250","Clay",7050,2,1,3,,7676,2,0,1,
"G1700270","1970","Illinois","17","170","Clinton County","027","0270","Clinton",13785,113,5,2,,14292,96,7,15,
"G1700290","1970","Illinois","17","170","Coles County","029","0290","Coles",22447,166,9,45,,24955,137,4,52,
"G1700310","1970","Illinois","17","170","Cook County","031","0310","Cook",2048692,554578,3705,30434,,2192204,628897,3988,29871,
"G1700330","1970","Illinois","17","170","Crawford County","033","0330","Crawford",9546,1,6,4,,10244,4,12,7,
"G1700350","1970","Illinois","17","170","Cumberland County","035","0350","Cumberland",4728,0,3,1,,5033,3,2,2,
"G1700370","1970","Illinois","17","170","DeKalb County","037","0370","De Kalb",34132,394,21,203,,36208,474,20,202,
"G1700390","1970","Illinois","17","170","De Witt County","039","0390","De Witt",8199,12,2,4,,8734,17,1,6,
"G1700410","1970","Illinois","17","170","Douglas County","041","0410","Douglas",9230,4,2,39,,9689,12,1,20,
"G1700430","1970","Illinois","17","170","DuPage County","043","0430","Du Page",240670,861,101,1057,,247201,791,123,1078,
"G1700450","1970","Illinois","17","170","Edgar County","045","0450","Edgar",10275,30,4,3,,11216,52,2,9,
"G1700470","1970","Illinois","17","170","Edwards County","047","0470","Edwards",3412,3,2,2,,3665,0,1,5,
"G1700490","1970","Illinois","17","170","Effingham County","049","0490","Effingham",11933,0,4,7,,12645,6,3,10,
"G1700510","1970","Illinois","17","170","Fayette County","051","0510","Fayette",10243,243,3,15,,10232,9,3,4,
"G1700530","1970","Illinois","17","170","Ford County","053","0530","Ford",7910,29,2,12,,8377,36,3,13,
"G1700550","1970","Illinois","17","170","Franklin County","055","0550","Franklin",18163,12,5,11,,20102,15,12,9,
"G1700570","1970","Illinois","17","170","Fulton County","057","0570","Fulton",20384,50,7,13,,21342,56,13,25,
"G1700590","1970","Illinois","17","170","Gallatin County","059","0590","Gallatin",3654,24,0,1,,3703,32,2,2,
"G1700610","1970","Illinois","17","170","Greene County","061","0610","Greene",8174,3,3,3,,8818,4,6,3,
"G1700630","1970","Illinois","17","170","Grundy County","063","0630","Grundy",13136,24,2,26,,13311,10,0,26,
"G1700650","1970","Illinois","17","170","Hamilton County","065","0650","Hamilton",4224,1,0,3,,4430,0,2,5,
"G1700670","1970","Illinois","17","170","Hancock County","067","0670","Hancock",11421,20,9,7,,12148,22,10,8,
"G1700690","1970","Illinois","17","170","Hardin County","069","0690","Hardin",2363,6,4,0,,2529,8,4,0,
"G1700710","1970","Illinois","17","170","Henderson County","071","0710","Henderson",4163,2,1,4,,4274,2,1,4,
"G1700730","1970","Illinois","17","170","Henry County","073","0730","Henry",25588,338,9,32,,26862,340,12,36,
"G1700750","1970","Illinois","17","170","Iroquois County","075","0750","Iroquois",16089,78,2,85,,17132,100,2,44,
"G1700770","1970","Illinois","17","170","Jackson County","077","0770","Jackson",26032,1883,15,243,,24580,2064,15,176,
"G1700790","1970","Illinois","17","170","Jasper County","079","0790","Jasper",5206,0,1,2,,5525,0,1,6,
"G1700810","1970","Illinois","17","170","Jefferson County","081","0810","Jefferson",14442,570,2,16,,15730,661,6,19,
"G1700830","1970","Illinois","17","170","Jersey County","083","0830","Jersey",8987,41,4,9,,9406,30,5,10,
"G1700850","1970","Illinois","17","170","Jo Daviess County","085","0850","Jo Daviess",10724,3,3,22,,10989,3,6,16,
"G1700870","1970","Illinois","17","170","Johnson County","087","0870","Johnson",3685,65,2,0,,3780,11,3,4,
"G1700890","1970","Illinois","17","170","Kane County","089","0890","Kane",117690,4495,89,466,,123344,4350,99,472,
"G1700910","1970","Illinois","17","170","Kankakee County","091","0910","Kankakee",41612,5362,35,167,,44223,5691,32,128,
"G1700930","1970","Illinois","17","170","Kendall County","093","0930","Kendall",13154,1,3,41,,13107,6,3,59,
"G1700950","1970","Illinois","17","170","Knox County","095","0950","Knox",28421,942,21,60,,30763,967,20,86,
"G1700970","1970","Illinois","17","170","Lake County","097","0970","Lake",188543,10287,285,1055,,171540,9594,275,1059,
"G1700990","1970","Illinois","17","170","LaSalle County","099","0990","La Salle",53606,427,32,74,,56945,208,32,85,
"G1701010","1970","Illinois","17","170","Lawrence County","101","1010","Lawrence",8155,78,1,2,,9179,93,3,11,
"G1701030","1970","Illinois","17","170","Lee County","103","1030","Lee",18270,460,11,28,,18723,404,12,39,
"G1701050","1970","Illinois","17","170","Livingston County","105","1050","Livingston",19387,842,1,58,,20179,166,5,52,
"G1701070","1970","Illinois","17","170","Logan County","107","1070","Logan",16185,349,6,60,,16631,228,8,71,
"G1701090","1970","Illinois","17","170","McDonough County","109","1090","Mc Donough",17581,142,6,107,,18588,158,5,66,
"G1701110","1970","Illinois","17","170","McHenry County","111","1110","Mc Henry",54740,15,29,101,,56477,23,34,136,
"G1701130","1970","Illinois","17","170","McLean County","113","1130","Mc Lean",47856,965,38,132,,54158,1088,20,132,
"G1701150","1970","Illinois","17","170","Macon County","115","1150","Macon",55052,4704,26,75,,59847,5175,38,93,
"G1701170","1970","Illinois","17","170","Macoupin County","117","1170","Macoupin",21160,95,12,16,,23155,78,10,31,
"G1701190","1970","Illinois","17","170","Madison County","119","1190","Madison",114756,6203,109,189,,122475,6850,110,242,
"G1701210","1970","Illinois","17","170","Marion County","121","1210","Marion",17885,639,12,34,,19620,758,9,29,
"G1701230","1970","Illinois","17","170","Marshall County","123","1230","Marshall",6469,3,2,0,,6820,2,1,5,
"G1701250","1970","Illinois","17","170","Mason County","125","1250","Mason",7792,3,3,7,,8342,4,1,9,
"G1701270","1970","Illinois","17","170","Massac County","127","1270","Massac",6208,431,6,6,,6708,518,3,9,
"G1701290","1970","Illinois","17","170","Menard County","129","1290","Menard",4655,26,1,3,,4987,10,2,1,
"G1701310","1970","Illinois","17","170","Mercer County","131","1310","Mercer",8495,2,3,20,,8747,1,4,22,
"G1701330","1970","Illinois","17","170","Monroe County","133","1330","Monroe",9132,0,1,6,,9680,4,2,6,
"G1701350","1970","Illinois","17","170","Montgomery County","135","1350","Montgomery",14340,25,5,8,,15832,29,3,18,
"G1701370","1970","Illinois","17","170","Morgan County","137","1370","Morgan",16711,492,8,33,,18349,537,6,38,
"G1701390","1970","Illinois","17","170","Moultrie County","139","1390","Moultrie",6317,4,1,2,,6934,1,0,4,
"G1701410","1970","Illinois","17","170","Ogle County","141","1410","Ogle",21094,13,7,36,,21658,10,9,40,
"G1701430","1970","Illinois","17","170","Peoria County","143","1430","Peoria",86689,7008,55,309,,93005,7854,68,330,
"G1701450","1970","Illinois","17","170","Perry County","145","1450","Perry",9284,186,0,8,,10069,195,2,13,
"G1701470","1970","Illinois","17","170","Piatt County","147","1470","Piatt",7541,0,0,3,,7952,3,2,8,
"G1701490","1970","Illinois","17","170","Pike County","149","1490","Pike",9230,3,2,8,,9928,3,4,7,
"G1701510","1970","Illinois","17","170","Pope County","151","1510","Pope",1837,171,2,24,,1785,36,0,2,
"G1701530","1970","Illinois","17","170","Pulaski County","153","1530","Pulaski",2815,1369,7,6,,2919,1610,3,12,
"G1701550","1970","Illinois","17","170","Putnam County","155","1550","Putnam",2519,0,2,1,,2477,2,3,3,
"G1701570","1970","Illinois","17","170","Randolph County","157","1570","Randolph",15303,1085,12,9,,14631,316,11,12,
"G1701590","1970","Illinois","17","170","Richland County","159","1590","Richland",8107,6,3,2,,8698,5,5,3,
"G1701610","1970","Illinois","17","170","Rock Island County","161","1610","Rock Island",77144,3590,64,270,,81588,3719,82,277,
"G1701630","1970","Illinois","17","170","St. Clair County","163","1630","St Clair",107265,29212,102,247,,113503,34300,119,428,
"G1701650","1970","Illinois","17","170","Saline County","165","1650","Saline",11747,352,8,18,,13245,329,8,14,
"G1701670","1970","Illinois","17","170","Sangamon County","167","1670","Sangamon",71780,3599,29,133,,81344,4248,34,168,
"G1701690","1970","Illinois","17","170","Schuyler County","169","1690","Schuyler",3978,0,6,4,,4140,0,4,3,
"G1701710","1970","Illinois","17","170","Scott County","171","1710","Scott",2941,0,0,2,,3150,0,0,3,
"G1701730","1970","Illinois","17","170","Shelby County","173","1730","Shelby",10947,3,4,5,,11620,0,5,5,
"G1701750","1970","Illinois","17","170","Stark County","175","1750","Stark",3592,2,0,3,,3908,2,1,2,
"G1701770","1970","Illinois","17","170","Stephenson County","177","1770","Stephenson",22326,1119,7,34,,24082,1259,4,30,
"G1701790","1970","Illinois","17","170","Tazewell County","179","1790","Tazewell",58343,36,38,46,,60048,15,45,78,
"G1701810","1970","Illinois","17","170","Union County","181","1810","Union",7678,91,3,22,,8194,62,5,16,
"G1701830","1970","Illinois","17","170","Vermilion County","183","1830","Vermilion",44314,2876,28,54,,46665,2996,28,86,
"G1701850","1970","Illinois","17","170","Wabash County","185","1850","Wabash",6173,3,3,2,,6650,5,2,3,
"G1701870","1970","Illinois","17","170","Warren County","187","1870","Warren",10327,157,2,34,,10867,172,5,31,
"G1701890","1970","Illinois","17","170","Washington County","189","1890","Washington",6638,8,2,8,,7107,4,3,10,
"G1701910","1970","Illinois","17","170","Wayne County","191","1910","Wayne",8271,1,3,0,,8709,4,7,9,
"G1701930","1970","Illinois","17","170","White County","193","1930","White",8280,17,4,9,,8962,22,11,7,
"G1701950","1970","Illinois","17","170","Whiteside County","195","1950","Whiteside",30650,159,17,83,,31698,150,24,96,
"G1701970","1970","Illinois","17","170","Will County","197","1970","Will",115352,9473,119,335,,116117,7555,149,398,
"G1701990","1970","Illinois","17","170","Williamson County","199","1990","Williamson",23244,418,12,23,,24945,340,11,28,
"G1702010","1970","Illinois","17","170","Winnebago County","201","2010","Winnebago",112304,7664,106,254,,117561,8303,134,297,
"G1702030","1970","Illinois","17","170","Woodford County","203","2030","Woodford",13693,21,9,12,,14206,43,11,17,
"G1800010","1970","Indiana","18","180","Adams County","001","0010","Adams",13134,2,3,13,,13696,5,6,12,
"G1800030","1970","Indiana","18","180","Allen County","003","0030","Allen",126090,9274,151,409,,133998,10024,146,363,
"G1800050","1970","Indiana","18","180","Bartholomew County","005","0050","Bartholomew",27537,255,6,51,,28859,258,8,48,
"G1800070","1970","Indiana","18","180","Benton County","007","0070","Benton",5477,5,1,0,,5772,4,3,0,
"G1800090","1970","Indiana","18","180","Blackford County","009","0090","Blackford",7709,0,4,4,,8157,0,5,9,
"G1800110","1970","Indiana","18","180","Boone County","011","0110","Boone",14893,14,12,16,,15882,14,15,24,
"G1800130","1970","Indiana","18","180","Brown County","013","0130","Brown",4420,13,3,3,,4603,7,3,5,
"G1800150","1970","Indiana","18","180","Carroll County","015","0150","Carroll",8621,0,2,4,,9095,1,4,7,
"G1800170","1970","Indiana","18","180","Cass County","017","0170","Cass",19271,140,7,24,,20821,144,13,36,
"G1800190","1970","Indiana","18","180","Clark County","019","0190","Clark",35272,1569,15,41,,37083,1819,31,46,
"G1800210","1970","Indiana","18","180","Clay County","021","0210","Clay",11223,60,2,6,,12561,69,5,7,
"G1800230","1970","Indiana","18","180","Clinton County","023","0230","Clinton",14612,10,4,5,,15868,14,14,20,
"G1800250","1970","Indiana","18","180","Crawford County","025","0250","Crawford",4007,0,4,2,,4011,0,7,2,
"G1800270","1970","Indiana","18","180","Daviess County","027","0270","Daviess",12688,67,4,10,,13762,56,5,10,
"G1800290","1970","Indiana","18","180","Dearborn County","029","0290","Dearborn",14292,103,10,9,,14890,99,10,17,
"G1800310","1970","Indiana","18","180","Decatur County","031","0310","Decatur",10981,1,1,12,,11725,3,2,13,
"G1800330","1970","Indiana","18","180","DeKalb County","033","0330","De Kalb",15061,18,9,7,,15695,13,16,18,
"G1800350","1970","Indiana","18","180","Delaware County","035","0350","Delaware",59052,3392,51,116,,62842,3567,51,148,
"G1800370","1970","Indiana","18","180","Dubois County","037","0370","Dubois",15089,5,4,15,,15790,7,8,16,
"G1800390","1970","Indiana","18","180","Elkhart County","039","0390","Elkhart",59075,2121,45,133,,62650,2274,72,159,
"G1800410","1970","Indiana","18","180","Fayette County","041","0410","Fayette",12598,220,2,13,,13096,270,3,14,
"G1800430","1970","Indiana","18","180","Floyd County","043","0430","Floyd",25599,990,5,19,,27858,1115,5,31,
"G1800450","1970","Indiana","18","180","Fountain County","045","0450","Fountain",8875,2,7,8,,9341,1,12,11,
"G1800470","1970","Indiana","18","180","Franklin County","047","0470","Franklin",8351,3,4,1,,8575,1,5,3,
"G1800490","1970","Indiana","18","180","Fulton County","049","0490","Fulton",8168,49,0,9,,8688,57,3,10,
"G1800510","1970","Indiana","18","180","Gibson County","051","0510","Gibson",14343,310,5,15,,15399,343,9,20,
"G1800530","1970","Indiana","18","180","Grant County","053","0530","Grant",38642,2248,53,83,,40510,2264,55,100,
"G1800550","1970","Indiana","18","180","Greene County","055","0550","Greene",12960,5,11,19,,13862,11,8,18,
"G1800570","1970","Indiana","18","180","Hamilton County","057","0570","Hamilton",26447,123,21,39,,27688,149,25,40,
"G1800590","1970","Indiana","18","180","Hancock County","059","0590","Hancock",17118,19,5,15,,17896,23,8,12,
"G1800610","1970","Indiana","18","180","Harrison County","061","0610","Harrison",10016,61,5,3,,10266,58,3,11,
"G1800630","1970","Indiana","18","180","Hendricks County","063","0630","Hendricks",26634,297,16,19,,26916,51,13,28,
"G1800650","1970","Indiana","18","180","Henry County","065","0650","Henry",25459,196,10,20,,26608,272,9,29,
"G1800670","1970","Indiana","18","180","Howard County","067","0670","Howard",38663,1683,36,81,,40702,1894,34,105,
"G1800690","1970","Indiana","18","180","Huntington County","069","0690","Huntington",16679,15,25,8,,18185,9,29,20,
"G1800710","1970","Indiana","18","180","Jackson County","071","0710","Jackson",16035,68,8,10,,16967,79,8,12,
"G1800730","1970","Indiana","18","180","Jasper County","073","0730","Jasper",10424,18,2,65,,9848,6,4,62,
"G1800750","1970","Indiana","18","180","Jay County","075","0750","Jay",11314,27,6,6,,12165,36,6,15,
"G1800770","1970","Indiana","18","180","Jefferson County","077","0770","Jefferson",12785,186,12,22,,13777,202,6,16,
"G1800790","1970","Indiana","18","180","Jennings County","079","0790","Jennings",9634,115,2,12,,9554,115,5,17,
"G1800810","1970","Indiana","18","180","Johnson County","081","0810","Johnson",28993,1662,24,35,,30195,172,13,44,
"G1800830","1970","Indiana","18","180","Knox County","083","0830","Knox",19987,201,6,39,,21130,149,15,19,
"G1800850","1970","Indiana","18","180","Kosciusko County","085","0850","Kosciusko",23416,63,1,36,,24501,60,8,42,
"G1800870","1970","Indiana","18","180","LaGrange County","087","0870","Lagrange",10201,10,1,16,,10655,1,1,5,
"G1800890","1970","Indiana","18","180","Lake County","089","0890","Lake",213682,53209,214,911,,218201,58805,227,1004,
"G1800910","1970","Indiana","18","180","LaPorte County","091","0910","La Porte",48212,3819,67,91,,49768,3218,53,114,
"G1800930","1970","Indiana","18","180","Lawrence County","093","0930","Lawrence",18248,47,11,6,,19651,55,8,12,
"G1800950","1970","Indiana","18","180","Madison County","095","0950","Madison",63607,4225,45,63,,66568,3801,44,98,
"G1800970","1970","Indiana","18","180","Marion County","097","0970","Marion",315206,63284,264,901,,340077,71202,308,1057,
"G1800990","1970","Indiana","18","180","Marshall County","099","0990","Marshall",16924,42,3,40,,17887,23,9,58,
"G1801010","1970","Indiana","18","180","Martin County","101","1010","Martin",5345,13,0,21,,5561,11,0,18,
"G1801030","1970","Indiana","18","180","Miami County","103","1030","Miami",18951,537,70,71,,18973,454,85,105,
"G1801050","1970","Indiana","18","180","Monroe County","105","1050","Monroe",40809,697,32,465,,41688,740,30,388,
"G1801070","1970","Indiana","18","180","Montgomery County","107","1070","Montgomery",16585,91,4,29,,17096,90,6,29,
"G1801090","1970","Indiana","18","180","Morgan County","109","1090","Morgan",21801,4,14,11,,22288,3,24,31,
"G1801110","1970","Indiana","18","180","Newton County","111","1110","Newton",5663,6,4,13,,5908,3,2,7,
"G1801130","1970","Indiana","18","180","Noble County","113","1130","Noble",15341,6,2,17,,15977,5,4,30,
"G1801150","1970","Indiana","18","180","Ohio County","115","1150","Ohio",2036,27,0,2,,2187,31,2,4,
"G1801170","1970","Indiana","18","180","Orange County","117","1170","Orange",8381,78,5,3,,8446,48,3,4,
"G1801190","1970","Indiana","18","180","Owen County","119","1190","Owen",5948,12,3,2,,6180,9,5,4,
"G1801210","1970","Indiana","18","180","Parke County","121","1210","Parke",7110,17,1,0,,7454,11,3,4,
"G1801230","1970","Indiana","18","180","Perry County","123","1230","Perry",9405,75,5,8,,9562,9,4,7,
"G1801250","1970","Indiana","18","180","Pike County","125","1250","Pike",5934,5,0,1,,6327,9,1,4,
"G1801270","1970","Indiana","18","180","Porter County","127","1270","Porter",43239,90,32,73,,43506,70,31,73,
"G1801290","1970","Indiana","18","180","Posey County","129","1290","Posey",10533,151,2,8,,10888,146,2,10,
"G1801310","1970","Indiana","18","180","Pulaski County","131","1310","Pulaski",6098,31,3,33,,6307,29,3,30,
"G1801330","1970","Indiana","18","180","Putnam County","133","1330","Putnam",13421,366,6,22,,12980,124,1,12,
"G1801350","1970","Indiana","18","180","Randolph County","135","1350","Randolph",14093,42,7,17,,14682,39,13,22,
"G1801370","1970","Indiana","18","180","Ripley County","137","1370","Ripley",10356,3,0,15,,10747,1,4,12,
"G1801390","1970","Indiana","18","180","Rush County","139","1390","Rush",9795,80,5,7,,10342,103,11,9,
"G1801410","1970","Indiana","18","180","St. Joseph County","141","1410","St Joseph",110712,8907,143,394,,114670,9680,146,393,
"G1801430","1970","Indiana","18","180","Scott County","143","1430","Scott",8436,1,3,12,,8669,5,3,15,
"G1801450","1970","Indiana","18","180","Shelby County","145","1450","Shelby",18178,153,4,14,,19264,165,1,18,
"G1801470","1970","Indiana","18","180","Spencer County","147","1470","Spencer",8653,81,1,15,,8285,87,4,8,
"G1801490","1970","Indiana","18","180","Starke County","149","1490","Starke",9474,25,3,27,,9705,19,5,22,
"G1801510","1970","Indiana","18","180","Steuben County","151","1510","Steuben",10397,20,24,69,,9589,17,14,29,
"G1801530","1970","Indiana","18","180","Sullivan County","153","1530","Sullivan",9479,16,4,5,,10357,21,2,5,
"G1801550","1970","Indiana","18","180","Switzerland County","155","1550","Switzerland",3112,1,0,4,,3181,0,0,8,
"G1801570","1970","Indiana","18","180","Tippecanoe County","157","1570","Tippecanoe",54584,562,48,561,,52695,473,46,409,
"G1801590","1970","Indiana","18","180","Tipton County","159","1590","Tipton",8128,4,2,8,,8497,4,1,6,
"G1801610","1970","Indiana","18","180","Union County","161","1610","Union",3209,16,2,2,,3336,14,0,3,
"G1801630","1970","Indiana","18","180","Vanderburgh County","163","1630","Vanderburgh",74845,4761,50,95,,83343,5518,55,105,
"G1801650","1970","Indiana","18","180","Vermillion County","165","1650","Vermillion",8061,4,4,7,,8689,7,7,14,
"G1801670","1970","Indiana","18","180","Vigo County","167","1670","Vigo",52322,2748,37,182,,56400,2630,31,178,
"G1801690","1970","Indiana","18","180","Wabash County","169","1690","Wabash",16975,69,57,18,,18328,50,40,16,
"G1801710","1970","Indiana","18","180","Warren County","171","1710","Warren",4292,0,0,2,,4408,0,2,1,
"G1801730","1970","Indiana","18","180","Warrick County","173","1730","Warrick",13646,90,8,10,,14108,96,7,7,
"G1801750","1970","Indiana","18","180","Washington County","175","1750","Washington",9405,1,6,4,,9847,1,7,7,
"G1801770","1970","Indiana","18","180","Wayne County","177","1770","Wayne",35959,1881,31,76,,39093,1954,32,83,
"G1801790","1970","Indiana","18","180","Wells County","179","1790","Wells",11596,21,16,7,,12124,21,15,21,
"G1801810","1970","Indiana","18","180","White County","181","1810","White",10140,3,7,5,,10818,1,9,12,
"G1801830","1970","Indiana","18","180","Whitley County","183","1830","Whitley",11369,1,5,9,,11985,4,7,15,
"G1900010","1970","Iowa","19","190","Adair County","001","0010","Adair",4688,3,4,5,,4780,1,4,2,
"G1900030","1970","Iowa","19","190","Adams County","003","0030","Adams",3112,1,0,1,,3206,0,0,2,
"G1900050","1970","Iowa","19","190","Allamakee County","005","0050","Allamakee",7398,5,9,13,,7528,1,2,12,
"G1900070","1970","Iowa","19","190","Appanoose County","007","0070","Appanoose",7153,93,6,2,,7677,63,5,8,
"G1900090","1970","Iowa","19","190","Audubon County","009","0090","Audubon",4678,1,1,2,,4912,0,0,1,
"G1900110","1970","Iowa","19","190","Benton County","011","0110","Benton",11196,1,2,6,,11662,3,6,9,
"G1900130","1970","Iowa","19","190","Black Hawk County","013","0130","Black Hawk",60170,3173,68,167,,65606,3471,75,186,
"G1900150","1970","Iowa","19","190","Boone County","015","0150","Boone",12623,24,4,17,,13766,10,5,21,
"G1900170","1970","Iowa","19","190","Bremer County","017","0170","Bremer",11082,36,4,16,,11543,28,7,21,
"G1900190","1970","Iowa","19","190","Buchanan County","019","0190","Buchanan",10764,7,1,18,,10930,7,3,16,
"G1900210","1970","Iowa","19","190","Buena Vista County","021","0210","Buena Vista",9977,3,3,8,,10682,5,2,13,
"G1900230","1970","Iowa","19","190","Butler County","023","0230","Butler",8337,0,2,9,,8578,0,10,17,
"G1900250","1970","Iowa","19","190","Calhoun County","025","0250","Calhoun",6781,1,3,5,,7475,15,4,3,
"G1900270","1970","Iowa","19","190","Carroll County","027","0270","Carroll",11091,1,0,6,,11797,0,2,15,
"G1900290","1970","Iowa","19","190","Cass County","029","0290","Cass",8134,3,6,3,,8849,2,5,5,
"G1900310","1970","Iowa","19","190","Cedar County","031","0310","Cedar",8732,1,3,4,,8899,2,4,10,
"G1900330","1970","Iowa","19","190","Cerro Gordo County","033","0330","Cerro Gordo",23374,110,7,53,,25594,131,6,60,
"G1900350","1970","Iowa","19","190","Cherokee County","035","0350","Cherokee",8391,0,5,5,,8857,3,7,1,
"G1900370","1970","Iowa","19","190","Chickasaw County","037","0370","Chickasaw",7396,1,4,5,,7551,3,3,6,
"G1900390","1970","Iowa","19","190","Clarke County","039","0390","Clarke",3662,0,0,4,,3911,1,0,3,
"G1900410","1970","Iowa","19","190","Clay County","041","0410","Clay",8796,2,7,6,,9637,1,8,7,
"G1900430","1970","Iowa","19","190","Clayton County","043","0430","Clayton",10229,2,4,1,,10344,4,6,16,
"G1900450","1970","Iowa","19","190","Clinton County","045","0450","Clinton",27345,189,31,34,,28880,189,36,45,
"G1900470","1970","Iowa","19","190","Crawford County","047","0470","Crawford",9310,7,6,8,,9424,11,1,13,
"G1900490","1970","Iowa","19","190","Dallas County","049","0490","Dallas",12578,26,5,10,,13413,33,8,12,
"G1900510","1970","Iowa","19","190","Davis County","051","0510","Davis",4016,4,0,6,,4165,5,0,11,
"G1900530","1970","Iowa","19","190","Decatur County","053","0530","Decatur",4729,8,0,25,,4948,5,1,21,
"G1900550","1970","Iowa","19","190","Delaware County","055","0550","Delaware",9294,4,3,6,,9456,2,0,5,
"G1900570","1970","Iowa","19","190","Des Moines County","057","0570","Des Moines",21857,399,15,57,,24159,399,26,70,
"G1900590","1970","Iowa","19","190","Dickinson County","059","0590","Dickinson",6186,0,1,4,,6364,0,4,6,
"G1900610","1970","Iowa","19","190","Dubuque County","061","0610","Dubuque",43803,64,11,54,,46556,48,13,60,
"G1900630","1970","Iowa","19","190","Emmet County","063","0630","Emmet",6822,10,1,7,,7153,4,3,9,
"G1900650","1970","Iowa","19","190","Fayette County","065","0650","Fayette",13221,46,2,17,,13567,29,3,13,
"G1900670","1970","Iowa","19","190","Floyd County","067","0670","Floyd",9643,2,3,6,,10188,2,5,11,
