GISJOIN,YEAR,STATE,STATEFP,STATENH,COUNTY,COUNTYFP,COUNTYNH,NAME,A00AA1870,A08AA1870,A08AB1870
"G0501110","1870","Arkansas","05","050","Poinsett County","111","1110","Poinsett",1720,851,869
"G0501130","1870","Arkansas","05","050","Polk County","113","1130","Polk",3376,1712,1664
"G0501150","1870","Arkansas","05","050","Pope County","115","1150","Pope",8386,4249,4137
"G0501170","1870","Arkansas","05","050","Prairie County","117","1170","Prairie",5604,2975,2629
"G0501190","1870","Arkansas","05","050","Pulaski County","119","1190","Pulaski",32066,16994,15072
"G0501210","1870","Arkansas","05","050","Randolph County","121","1210","Randolph",7466,3809,3657
"G0501230","1870","Arkansas","05","050","St. Francis County","123","1230","St Francis",6714,3543,3171
"G0501250","1870","Arkansas","05","050","Saline County","125","1250","Saline",3911,1971,1940
"G0501270","1870","Arkansas","05","050","Scott County","127","1270","Scott",7483,3790,3693
"G0501290","1870","Arkansas","05","050","Searcy County","129","1290","Searcy",5614,2797,2817
"G0501310","1870","Arkansas","05","050","Sebastian County","131","1310","Sebastian",12940,6725,6215
"G0501330","1870","Arkansas","05","050","Sevier County","133","1330","Sevier",4492,2243,2249
"G0501350","1870","Arkansas","05","050","Sharp County","135","1350","Sharp",5400,2644,2756
"G0501390","1870","Arkansas","05","050","Union County","139","1390","Union",10571,5331,5240
"G0501410","1870","Arkansas","05","050","Van Buren County","141","1410","Van Buren",5107,2526,2581
"G0501430","1870","Arkansas","05","050","Washington County","143","1430","Washington",17266,8798,8468
"G0501450","1870","Arkansas","05","050","White County","145","1450","White",10347,5245,5102
"G0501470","1870","Arkansas","05","050","Woodruff County","147","1470","Woodruff",6891,3627,3264
"G0501490","1870","Arkansas","05","050","Yell County","149","1490","Yell",8048,4093,3955
"G0600010","1870","California","06","060","Alameda County","001","0010","Alameda",24237,14585,9652
"G0600030","1870","California","06","060","Alpine County","003","0030","Alpine",685,485,200
"G0600050","1870","California","06","060","Amador County","005","0050","Amador",9582,6670,2912
"G0600070","1870","California","06","060","Butte County","007","0070","Butte",11403,7962,3441
"G0600090","1870","California","06","060","Calaveras County","009","0090","Calaveras",8895,6246,2649
"G0600110","1870","California","06","060","Colusa County","011","0110","Colusa",6165,4031,2134
"G0600130","1870","California","06","060","Contra Costa County","013","0130","Contra Costa",8461,5058,3403
"G0600150","1870","California","06","060","Del Norte County","015","0150","Del Norte",2022,1276,746
"G0600170","1870","California","06","060","El Dorado County","017","0170","El Dorado",10309,7042,3267
"G0600190","1870","California","06","060","Fresno County","019","0190","Fresno",6336,4006,2330
"G0600230","1870","California","06","060","Humboldt County","023","0230","Humboldt",6140,3797,2343
"G0600270","1870","California","06","060","Inyo County","027","0270","Inyo",1956,1518,438
"G0600290","1870","California","06","060","Kern County","029","0290","Kern",2925,2000,925
"G0600315","1870","California","06","060","Klamath County",,"0315","Klamath",1686,1369,317
"G0600330","1870","California","06","060","Lake County","033","0330","Lake",2969,1781,1188
"G0600350","1870","California","06","060","Lassen County","035","0350","Lassen",1327,793,534
"G0600370","1870","California","06","060","Los Angeles County","037","0370","Los Angeles",15309,8849,6460
"G0600410","1870","California","06","060","Marin County","041","0410","Marin",6903,5048,1855
"G0600430","1870","California","06","060","Mariposa County","043","0430","Mariposa",4572,3294,1278
"G0600450","1870","California","06","060","Mendocino County","045","0450","Mendocino",7545,4663,2882
"G0600470","1870","California","06","060","Merced County","047","0470","Merced",2807,1874,933
"G0600510","1870","California","06","060","Mono County","051","0510","Mono",430,321,109
"G0600530","1870","California","06","060","Monterey County","053","0530","Monterey",9876,5873,4003
"G0600550","1870","California","06","060","Napa County","055","0550","Napa",7163,4263,2900
"G0600570","1870","California","06","060","Nevada County","057","0570","Nevada",19134,13066,6068
"G0600610","1870","California","06","060","Placer County","061","0610","Placer",11357,8152,3205
"G0600630","1870","California","06","060","Plumas County","063","0630","Plumas",4489,3392,1097
"G0600670","1870","California","06","060","Sacramento County","067","0670","Sacramento",26830,16876,9954
"G0600710","1870","California","06","060","San Bernardino County","071","0710","San Bernardino",3988,2324,1664
"G0600730","1870","California","06","060","San Diego County","073","0730","San Diego",4951,3055,1896
"G0600750","1870","California","06","060","San Francisco County","075","0750","San Francisco",149473,86182,63291
"G0600770","1870","California","06","060","San Joaquin County","077","0770","San Joaquin",21050,13093,7957
"G0600790","1870","California","06","060","San Luis Obispo County","079","0790","San Luis Obispo",4772,2930,1842
"G0600810","1870","California","06","060","San Mateo County","081","0810","San Mateo",6635,4458,2177
"G0600830","1870","California","06","060","Santa Barbara County","083","0830","Santa Barbara",7784,4519,3265
"G0600850","1870","California","06","060","Santa Clara County","085","0850","Santa Clara",26246,15365,10881
"G0600870","1870","California","06","060","Santa Cruz County","087","0870","Santa Cruz",8743,5147,3596
"G0600890","1870","California","06","060","Shasta County","089","0890","Shasta",4173,2839,1334
"G0600910","1870","California","06","060","Sierra County","091","0910","Sierra",5619,4046,1573
"G0600930","1870","California","06","060","Siskiyou County","093","0930","Siskiyou",6848,4648,2200
"G0600950","1870","California","06","060","Solano County","095","0950","Solano",16871,10665,6206
"G0600970","1870","California","06","060","Sonoma County","097","0970","Sonoma",19819,11574,8245
"G0600990","1870","California","06","060","Stanislaus County","099","0990","Stanislaus",6499,4247,2252
"G0601010","1870","California","06","060","Sutter County","101","1010","Sutter",5030,3208,1822
"G0601030","1870","California","06","060","Tehama County","103","1030","Tehama",3587,2357,1230
"G0601050","1870","California","06","060","Trinity County","105","1050","Trinity",3213,2540,673
"G0601070","1870","California","06","060","Tulare County","107","1070","Tulare",4533,2645,1888
"G0601090","1870","California","06","060","Tuolumne County","109","1090","Tuolumne",8150,5698,2452
"G0601130","1870","California","06","060","Yolo County","113","1130","Yolo",9899,6285,3614
"G0601150","1870","California","06","060","Yuba County","115","1150","Yuba",10851,7364,3487
"G0850015","1870","Colorado Territory",,"085","Arapahoe County",,"0015","Arapahoe",6829,4406,2423
"G0850035","1870","Colorado Territory",,"085","Bent County",,"0035","Bent",592,439,153
"G0850055","1870","Colorado Territory",,"085","Boulder County",,"0055","Boulder",1939,1180,759
"G0850075","1870","Colorado Territory",,"085","Clear Creek County",,"0075","Clear Creek",1596,1077,519
"G0850095","1870","Colorado Territory",,"085","Conejos County",,"0095","Conejos",2504,1303,1201
"G0850115","1870","Colorado Territory",,"085","Costilla County",,"0115","Costilla",1779,912,867
"G0850135","1870","Colorado Territory",,"085","Douglas County",,"0135","Douglas",1388,1005,383
"G0850155","1870","Colorado Territory",,"085","El Paso County",,"0155","El Paso",987,637,350
"G0850175","1870","Colorado Territory",,"085","Fremont County",,"0175","Fremont",1064,637,427
"G0850195","1870","Colorado Territory",,"085","Gilpin County",,"0195","Gilpin",5490,3539,1951
"G0850215","1870","Colorado Territory",,"085","Greenwood County",,"0215","Greenwood",510,417,93
"G0850235","1870","Colorado Territory",,"085","Huerfano County",,"0235","Huerfano",2250,1205,1045
"G0850255","1870","Colorado Territory",,"085","Jefferson County",,"0255","Jefferson",2390,1521,869
"G0850275","1870","Colorado Territory",,"085","Lake County",,"0275","Lake",522,387,135
"G0850295","1870","Colorado Territory",,"085","Larimer County",,"0295","Larimer",838,539,299
"G0850315","1870","Colorado Territory",,"085","Las Animas County",,"0315","Las Animas",4276,2363,1913
"G0850335","1870","Colorado Territory",,"085","Park County",,"0335","Park",447,317,130
"G0850355","1870","Colorado Territory",,"085","Pueblo County",,"0355","Pueblo",2265,1471,794
"G0850375","1870","Colorado Territory",,"085","Saguache County",,"0375","Saguache",304,189,115
"G0850395","1870","Colorado Territory",,"085","Summit County",,"0395","Summit",258,217,41
"G0850415","1870","Colorado Territory",,"085","Weld County",,"0415","Weld",1636,1059,577
"G0900010","1870","Connecticut","09","090","Fairfield County","001","0010","Fairfield",95276,46163,49113
"G0900030","1870","Connecticut","09","090","Hartford County","003","0030","Hartford",109007,53957,55050
"G0900050","1870","Connecticut","09","090","Litchfield County","005","0050","Litchfield",48727,24558,24169
"G0900070","1870","Connecticut","09","090","Middlesex County","007","0070","Middlesex",36099,18453,17646
"G0900090","1870","Connecticut","09","090","New Haven County","009","0090","New Haven",121257,60103,61154
"G0900110","1870","Connecticut","09","090","New London County","011","0110","New London",66570,32677,33893
"G0900130","1870","Connecticut","09","090","Tolland County","013","0130","Tolland",22000,10733,11267
"G0900150","1870","Connecticut","09","090","Windham County","015","0150","Windham",38518,18626,19892
"G0950075","1870","Dakota Territory",,"095","Bon Homme County",,"0075","Bon Homme",608,382,226
"G0950135","1870","Dakota Territory",,"095","Brookings County",,"0135","Brookings",163,77,86
"G0950195","1870","Dakota Territory",,"095","Buffalo County",,"0195","Buffalo",246,181,65
"G0950295","1870","Dakota Territory",,"095","Charles Mix County",,"0295","Charles Mix",152,84,68
"G0950355","1870","Dakota Territory",,"095","Clay County",,"0355","Clay",2621,1506,1115
"G0950495","1870","Dakota Territory",,"095","Deuel County",,"0495","Deuel",37,18,19
"G0950815","1870","Dakota Territory",,"095","Hutchinson County",,"0815","Hutchinson",37,25,12
"G0950855","1870","Dakota Territory",,"095","Jayne County",,"0855","Jayne",5,5,0
"G0950975","1870","Dakota Territory",,"095","Lincoln County",,"0975","Lincoln",712,404,308
"G0951195","1870","Dakota Territory",,"095","Minnehaha County",,"1195","Minnehaha",355,213,142
"G0951275","1870","Dakota Territory",,"095","Pembina County",,"1275","Pembina",1213,792,421
"G0951655","1870","Dakota Territory",,"095","Todd County",,"1655","Todd",337,262,75
"G0951735","1870","Dakota Territory",,"095","Union County",,"1735","Union",3507,1913,1594
"G0951755","1870","Dakota Territory",,"095","Unorganized Territory",,"1755","Unorganized Territory",2091,1811,280
"G0951855","1870","Dakota Territory",,"095","Yankton County",,"1855","Yankton",2097,1205,892
"G1000010","1870","Delaware","10","100","Kent County","001","0010","Kent",29804,15109,14695
"G1000030","1870","Delaware","10","100","New Castle County","003","0030","New Castle",63515,31447,32068
"G1000050","1870","Delaware","10","100","Sussex County","005","0050","Sussex",31696,16072,15624
"G1100010","1870","District Of Columbia","11","110","District of Columbia","001","0010","District Of Columbia",131700,62192,69508
"G1200010","1870","Florida","12","120","Alachua County","001","0010","Alachua",17328,8665,8663
"G1200030","1870","Florida","12","120","Baker County","003","0030","Baker",1325,665,660
"G1200070","1870","Florida","12","120","Bradford County","007","0070","Bradford",3671,1879,1792
"G1200090","1870","Florida","12","120","Brevard County","009","0090","Brevard",1216,703,513
"G1200130","1870","Florida","12","120","Calhoun County","013","0130","Calhoun",998,504,494
"G1200190","1870","Florida","12","120","Clay County","019","0190","Clay",2098,1071,1027
"G1200230","1870","Florida","12","120","Columbia County","023","0230","Columbia",7335,3713,3622
"G1200250","1870","Florida","12","120","Dade County","025","0250","Dade",85,53,32
"G1200310","1870","Florida","12","120","Duval County","031","0310","Duval",11921,5909,6012
"G1200330","1870","Florida","12","120","Escambia County","033","0330","Escambia",7817,3964,3853
"G1200370","1870","Florida","12","120","Franklin County","037","0370","Franklin",1256,572,684
"G1200390","1870","Florida","12","120","Gadsden County","039","0390","Gadsden",9802,4943,4859
"G1200470","1870","Florida","12","120","Hamilton County","047","0470","Hamilton",5749,2984,2765
"G1200530","1870","Florida","12","120","Hernando County","053","0530","Hernando",2938,1497,1441
"G1200570","1870","Florida","12","120","Hillsborough County","057","0570","Hillsborough",3216,1661,1555
"G1200590","1870","Florida","12","120","Holmes County","059","0590","Holmes",1572,736,836
"G1200630","1870","Florida","12","120","Jackson County","063","0630","Jackson",9528,4622,4906
"G1200650","1870","Florida","12","120","Jefferson County","065","0650","Jefferson",13398,6561,6837
"G1200670","1870","Florida","12","120","Lafayette County","067","0670","Lafayette",1783,930,853
"G1200730","1870","Florida","12","120","Leon County","073","0730","Leon",15236,7463,7773
"G1200750","1870","Florida","12","120","Levy County","075","0750","Levy",2018,1048,970
"G1200770","1870","Florida","12","120","Liberty County","077","0770","Liberty",1050,535,515
"G1200790","1870","Florida","12","120","Madison County","079","0790","Madison",11121,5480,5641
"G1200810","1870","Florida","12","120","Manatee County","081","0810","Manatee",1931,1010,921
"G1200830","1870","Florida","12","120","Marion County","083","0830","Marion",10804,5507,5297
"G1200870","1870","Florida","12","120","Monroe County","087","0870","Monroe",5657,2998,2659
"G1200890","1870","Florida","12","120","Nassau County","089","0890","Nassau",4247,2139,2108
"G1200950","1870","Florida","12","120","Orange County","095","0950","Orange",2195,1211,984
"G1201050","1870","Florida","12","120","Polk County","105","1050","Polk",3169,1691,1478
"G1201070","1870","Florida","12","120","Putnam County","107","1070","Putnam",3821,2040,1781
"G1201090","1870","Florida","12","120","St. Johns County","109","1090","St Johns",2618,1222,1396
"G1201130","1870","Florida","12","120","Santa Rosa County","113","1130","Santa Rosa",3312,1677,1635
"G1201190","1870","Florida","12","120","Sumter County","119","1190","Sumter",2952,1606,1346
"G1201210","1870","Florida","12","120","Suwannee County","121","1210","Suwannee",3556,1803,1753
"G1201230","1870","Florida","12","120","Taylor County","123","1230","Taylor",1453,729,724
"G1201270","1870","Florida","12","120","Volusia County","127","1270","Volusia",1723,892,831
"G1201290","1870","Florida","12","120","Wakulla County","129","1290","Wakulla",2506,1208,1298
"G1201310","1870","Florida","12","120","Walton County","131","1310","Walton",3041,1508,1533
"G1201330","1870","Florida","12","120","Washington County","133","1330","Washington",2302,1149,1153
"G1300010","1870","Georgia","13","130","Appling County","001","0010","Appling",5086,2568,2518
"G1300070","1870","Georgia","13","130","Baker County","007","0070","Baker",6843,3436,3407
"G1300090","1870","Georgia","13","130","Baldwin County","009","0090","Baldwin",10618,5358,5260
"G1300110","1870","Georgia","13","130","Banks County","011","0110","Banks",4973,2393,2580
"G1300150","1870","Georgia","13","130","Bartow County","015","0150","Bartow",16566,8208,8358
"G1300190","1870","Georgia","13","130","Berrien County","019","0190","Berrien",4518,2213,2305
"G1300210","1870","Georgia","13","130","Bibb County","021","0210","Bibb",21255,10120,11135
"G1300270","1870","Georgia","13","130","Brooks County","027","0270","Brooks",8342,4082,4260
"G1300290","1870","Georgia","13","130","Bryan County","029","0290","Bryan",5252,2619,2633
"G1300310","1870","Georgia","13","130","Bulloch County","031","0310","Bulloch",5610,2759,2851
"G1300330","1870","Georgia","13","130","Burke County","033","0330","Burke",17679,8944,8735
"G1300350","1870","Georgia","13","130","Butts County","035","0350","Butts",6941,3369,3572
"G1300370","1870","Georgia","13","130","Calhoun County","037","0370","Calhoun",5503,2691,2812
"G1300390","1870","Georgia","13","130","Camden County","039","0390","Camden",4615,2291,2324
"G1300395","1870","Georgia","13","130","Campbell County",,"0395","Campbell",9176,4431,4745
"G1300450","1870","Georgia","13","130","Carroll County","045","0450","Carroll",11782,5720,6062
"G1300470","1870","Georgia","13","130","Catoosa County","047","0470","Catoosa",4409,2159,2250
"G1300490","1870","Georgia","13","130","Charlton County","049","0490","Charlton",1897,952,945
"G1300510","1870","Georgia","13","130","Chatham County","051","0510","Chatham",41279,19813,21466
"G1300530","1870","Georgia","13","130","Chattahoochee County","053","0530","Chattahoochee",6059,2973,3086
"G1300550","1870","Georgia","13","130","Chattooga County","055","0550","Chattooga",6902,3263,3639
"G1300570","1870","Georgia","13","130","Cherokee County","057","0570","Cherokee",10399,5042,5357
"G1300590","1870","Georgia","13","130","Clarke County","059","0590","Clarke",12941,6098,6843
"G1300610","1870","Georgia","13","130","Clay County","061","0610","Clay",5493,2677,2816
"G1300630","1870","Georgia","13","130","Clayton County","063","0630","Clayton",5477,2686,2791
"G1300650","1870","Georgia","13","130","Clinch County","065","0650","Clinch",3945,1987,1958
"G1300670","1870","Georgia","13","130","Cobb County","067","0670","Cobb",13814,6670,7144
"G1300690","1870","Georgia","13","130","Coffee County","069","0690","Coffee",3192,1540,1652
"G1300710","1870","Georgia","13","130","Colquitt County","071","0710","Colquitt",1654,782,872
"G1300730","1870","Georgia","13","130","Columbia County","073","0730","Columbia",13529,6759,6770
"G1300770","1870","Georgia","13","130","Coweta County","077","0770","Coweta",15875,7678,8197
"G1300790","1870","Georgia","13","130","Crawford County","079","0790","Crawford",7557,3742,3815
"G1300830","1870","Georgia","13","130","Dade County","083","0830","Dade",3033,1473,1560
"G1300850","1870","Georgia","13","130","Dawson County","085","0850","Dawson",4369,2067,2302
"G1300870","1870","Georgia","13","130","Decatur County","087","0870","Decatur",15183,7497,7686
"G1300890","1870","Georgia","13","130","DeKalb County","089","0890","De Kalb",10014,4851,5163
"G1300930","1870","Georgia","13","130","Dooly County","093","0930","Dooly",9790,5056,4734
"G1300950","1870","Georgia","13","130","Dougherty County","095","0950","Dougherty",11517,5803,5714
"G1300990","1870","Georgia","13","130","Early County","099","0990","Early",6998,3458,3540
"G1301010","1870","Georgia","13","130","Echols County","101","1010","Echols",1978,966,1012
"G1301030","1870","Georgia","13","130","Effingham County","103","1030","Effingham",4214,2106,2108
"G1301050","1870","Georgia","13","130","Elbert County","105","1050","Elbert",9249,4612,4637
"G1301070","1870","Georgia","13","130","Emanuel County","107","1070","Emanuel",6134,3036,3098
"G1301110","1870","Georgia","13","130","Fannin County","111","1110","Fannin",5429,2669,2760
"G1301130","1870","Georgia","13","130","Fayette County","113","1130","Fayette",8221,4010,4211
"G1301150","1870","Georgia","13","130","Floyd County","115","1150","Floyd",17230,8417,8813
"G1301170","1870","Georgia","13","130","Forsyth County","117","1170","Forsyth",7983,3856,4127
"G1301190","1870","Georgia","13","130","Franklin County","119","1190","Franklin",7893,3682,4211
"G1301210","1870","Georgia","13","130","Fulton County","121","1210","Fulton",33446,16390,17056
"G1301230","1870","Georgia","13","130","Gilmer County","123","1230","Gilmer",6644,3199,3445
"G1301250","1870","Georgia","13","130","Glascock County","125","1250","Glascock",2736,1344,1392
"G1301270","1870","Georgia","13","130","Glynn County","127","1270","Glynn",5376,2665,2711
"G1301290","1870","Georgia","13","130","Gordon County","129","1290","Gordon",9268,4575,4693
"G1301330","1870","Georgia","13","130","Greene County","133","1330","Greene",12454,6177,6277
