GISJOIN,YEAR,STATE,STATEFP,STATENH,COUNTY,COUNTYFP,COUNTYNH,NAME,A00AA1930,A08AA1930,A08AB1930
"G0101130","1930","Alabama","01","010","Russell County","113","1130","Russell",27377,13147,14230
"G0101150","1930","Alabama","01","010","St. Clair County","115","1150","St Clair",24510,12538,11972
"G0101170","1930","Alabama","01","010","Shelby County","117","1170","Shelby",27576,14220,13356
"G0101190","1930","Alabama","01","010","Sumter County","119","1190","Sumter",26929,13017,13912
"G0101210","1930","Alabama","01","010","Talladega County","121","1210","Talladega",45241,22347,22894
"G0101230","1930","Alabama","01","010","Tallapoosa County","123","1230","Tallapoosa",31188,15521,15667
"G0101250","1930","Alabama","01","010","Tuscaloosa County","125","1250","Tuscaloosa",64153,31922,32231
"G0101270","1930","Alabama","01","010","Walker County","127","1270","Walker",59445,30282,29163
"G0101290","1930","Alabama","01","010","Washington County","129","1290","Washington",16365,8581,7784
"G0101310","1930","Alabama","01","010","Wilcox County","131","1310","Wilcox",24880,12173,12707
"G0101330","1930","Alabama","01","010","Winston County","133","1330","Winston",15596,7777,7819
"G0250015","1930","Alaska Territory",,"025","First Judicicial Dist",,"0015","First Judicicial Dist",19304,11592,7712
"G0250035","1930","Alaska Territory",,"025","Fourth Judicicial Dist",,"0035","Fourth Judicicial Dist",13538,8252,5286
"G0250075","1930","Alaska Territory",,"025","Second Judicicial Dist",,"0075","Second Judicicial Dist",10127,5525,4602
"G0250115","1930","Alaska Territory",,"025","Third Judicicial Dist",,"0115","Third Judicicial Dist",16309,10395,5914
"G0400010","1930","Arizona","04","040","Apache County","001","0010","Apache",17765,9272,8493
"G0400030","1930","Arizona","04","040","Cochise County","003","0030","Cochise",40998,22000,18998
"G0400050","1930","Arizona","04","040","Coconino County","005","0050","Coconino",14064,7474,6590
"G0400070","1930","Arizona","04","040","Gila County","007","0070","Gila",31016,16561,14455
"G0400090","1930","Arizona","04","040","Graham County","009","0090","Graham",10373,5417,4956
"G0400110","1930","Arizona","04","040","Greenlee County","011","0110","Greenlee",9886,5305,4581
"G0400130","1930","Arizona","04","040","Maricopa County","013","0130","Maricopa",150970,79082,71888
"G0400150","1930","Arizona","04","040","Mohave County","015","0150","Mohave",5572,3266,2306
"G0400170","1930","Arizona","04","040","Navajo County","017","0170","Navajo",21202,11131,10071
"G0400190","1930","Arizona","04","040","Pima County","019","0190","Pima",55676,28437,27239
"G0400210","1930","Arizona","04","040","Pinal County","021","0210","Pinal",22081,12212,9869
"G0400230","1930","Arizona","04","040","Santa Cruz County","023","0230","Santa Cruz",9684,5135,4549
"G0400250","1930","Arizona","04","040","Yavapai County","025","0250","Yavapai",28470,16063,12407
"G0400270","1930","Arizona","04","040","Yuma County","027","0270","Yuma",17816,9949,7867
"G0500010","1930","Arkansas","05","050","Arkansas County","001","0010","Arkansas",22300,11566,10734
"G0500030","1930","Arkansas","05","050","Ashley County","003","0030","Ashley",25151,12913,12238
"G0500050","1930","Arkansas","05","050","Baxter County","005","0050","Baxter",9519,4904,4615
"G0500070","1930","Arkansas","05","050","Benton County","007","0070","Benton",35253,17742,17511
"G0500090","1930","Arkansas","05","050","Boone County","009","0090","Boone",14937,7592,7345
"G0500110","1930","Arkansas","05","050","Bradley County","011","0110","Bradley",17494,8792,8702
"G0500130","1930","Arkansas","05","050","Calhoun County","013","0130","Calhoun",9752,4939,4813
"G0500150","1930","Arkansas","05","050","Carroll County","015","0150","Carroll",15820,8028,7792
"G0500170","1930","Arkansas","05","050","Chicot County","017","0170","Chicot",22646,11533,11113
"G0500190","1930","Arkansas","05","050","Clark County","019","0190","Clark",24932,12634,12298
"G0500210","1930","Arkansas","05","050","Clay County","021","0210","Clay",27278,13989,13289
"G0500230","1930","Arkansas","05","050","Cleburne County","023","0230","Cleburne",11373,5810,5563
"G0500250","1930","Arkansas","05","050","Cleveland County","025","0250","Cleveland",12744,6617,6127
"G0500270","1930","Arkansas","05","050","Columbia County","027","0270","Columbia",27320,13778,13542
"G0500290","1930","Arkansas","05","050","Conway County","029","0290","Conway",21949,11023,10926
"G0500310","1930","Arkansas","05","050","Craighead County","031","0310","Craighead",44740,22902,21838
"G0500330","1930","Arkansas","05","050","Crawford County","033","0330","Crawford",22549,11351,11198
"G0500350","1930","Arkansas","05","050","Crittenden County","035","0350","Crittenden",39717,20428,19289
"G0500370","1930","Arkansas","05","050","Cross County","037","0370","Cross",25723,13141,12582
"G0500390","1930","Arkansas","05","050","Dallas County","039","0390","Dallas",14671,7350,7321
"G0500410","1930","Arkansas","05","050","Desha County","041","0410","Desha",21814,11121,10693
"G0500430","1930","Arkansas","05","050","Drew County","043","0430","Drew",19928,10018,9910
"G0500450","1930","Arkansas","05","050","Faulkner County","045","0450","Faulkner",28381,14290,14091
"G0500470","1930","Arkansas","05","050","Franklin County","047","0470","Franklin",15762,7957,7805
"G0500490","1930","Arkansas","05","050","Fulton County","049","0490","Fulton",10834,5560,5274
"G0500510","1930","Arkansas","05","050","Garland County","051","0510","Garland",36031,18131,17900
"G0500530","1930","Arkansas","05","050","Grant County","053","0530","Grant",9834,5160,4674
"G0500550","1930","Arkansas","05","050","Greene County","055","0550","Greene",26127,13426,12701
"G0500570","1930","Arkansas","05","050","Hempstead County","057","0570","Hempstead",30847,15461,15386
"G0500590","1930","Arkansas","05","050","Hot Spring County","059","0590","Hot Spring",18105,9187,8918
"G0500610","1930","Arkansas","05","050","Howard County","061","0610","Howard",17489,8845,8644
"G0500630","1930","Arkansas","05","050","Independence County","063","0630","Independence",24225,12392,11833
"G0500650","1930","Arkansas","05","050","Izard County","065","0650","Izard",12872,6555,6317
"G0500670","1930","Arkansas","05","050","Jackson County","067","0670","Jackson",27943,14413,13530
"G0500690","1930","Arkansas","05","050","Jefferson County","069","0690","Jefferson",64154,32049,32105
"G0500710","1930","Arkansas","05","050","Johnson County","071","0710","Johnson",19289,9834,9455
"G0500730","1930","Arkansas","05","050","Lafayette County","073","0730","Lafayette",16934,8488,8446
"G0500750","1930","Arkansas","05","050","Lawrence County","075","0750","Lawrence",21663,11131,10532
"G0500770","1930","Arkansas","05","050","Lee County","077","0770","Lee",26637,13528,13109
"G0500790","1930","Arkansas","05","050","Lincoln County","079","0790","Lincoln",20250,10460,9790
"G0500810","1930","Arkansas","05","050","Little River County","081","0810","Little River",15515,7862,7653
"G0500830","1930","Arkansas","05","050","Logan County","083","0830","Logan",24110,12192,11918
"G0500850","1930","Arkansas","05","050","Lonoke County","085","0850","Lonoke",33759,17477,16282
"G0500870","1930","Arkansas","05","050","Madison County","087","0870","Madison",13334,6826,6508
"G0500890","1930","Arkansas","05","050","Marion County","089","0890","Marion",8876,4575,4301
"G0500910","1930","Arkansas","05","050","Miller County","091","0910","Miller",30586,15413,15173
"G0500930","1930","Arkansas","05","050","Mississippi County","093","0930","Mississippi",69289,35725,33564
"G0500950","1930","Arkansas","05","050","Monroe County","095","0950","Monroe",20651,10540,10111
"G0500970","1930","Arkansas","05","050","Montgomery County","097","0970","Montgomery",10768,5546,5222
"G0500990","1930","Arkansas","05","050","Nevada County","099","0990","Nevada",20407,10246,10161
"G0501010","1930","Arkansas","05","050","Newton County","101","1010","Newton",10564,5482,5082
"G0501030","1930","Arkansas","05","050","Ouachita County","103","1030","Ouachita",29890,14960,14930
"G0501050","1930","Arkansas","05","050","Perry County","105","1050","Perry",7695,3962,3733
"G0501070","1930","Arkansas","05","050","Phillips County","107","1070","Phillips",40683,20383,20300
"G0501090","1930","Arkansas","05","050","Pike County","109","1090","Pike",11792,6092,5700
"G0501110","1930","Arkansas","05","050","Poinsett County","111","1110","Poinsett",29695,15561,14134
"G0501130","1930","Arkansas","05","050","Polk County","113","1130","Polk",14857,7476,7381
"G0501150","1930","Arkansas","05","050","Pope County","115","1150","Pope",26547,13321,13226
"G0501170","1930","Arkansas","05","050","Prairie County","117","1170","Prairie",15187,7833,7354
"G0501190","1930","Arkansas","05","050","Pulaski County","119","1190","Pulaski",137727,67195,70532
"G0501210","1930","Arkansas","05","050","Randolph County","121","1210","Randolph",16871,8709,8162
"G0501230","1930","Arkansas","05","050","St. Francis County","123","1230","St Francis",33394,16935,16459
"G0501250","1930","Arkansas","05","050","Saline County","125","1250","Saline",15660,8061,7599
"G0501270","1930","Arkansas","05","050","Scott County","127","1270","Scott",11803,6069,5734
"G0501290","1930","Arkansas","05","050","Searcy County","129","1290","Searcy",11056,5691,5365
"G0501310","1930","Arkansas","05","050","Sebastian County","131","1310","Sebastian",54426,26711,27715
"G0501330","1930","Arkansas","05","050","Sevier County","133","1330","Sevier",16364,8324,8040
"G0501350","1930","Arkansas","05","050","Sharp County","135","1350","Sharp",10715,5515,5200
"G0501370","1930","Arkansas","05","050","Stone County","137","1370","Stone",7993,4135,3858
"G0501390","1930","Arkansas","05","050","Union County","139","1390","Union",55800,28106,27694
"G0501410","1930","Arkansas","05","050","Van Buren County","141","1410","Van Buren",11962,6086,5876
"G0501430","1930","Arkansas","05","050","Washington County","143","1430","Washington",39255,19773,19482
"G0501450","1930","Arkansas","05","050","White County","145","1450","White",38269,19562,18707
"G0501470","1930","Arkansas","05","050","Woodruff County","147","1470","Woodruff",22682,11638,11044
"G0501490","1930","Arkansas","05","050","Yell County","149","1490","Yell",21313,10823,10490
"G0600010","1930","California","06","060","Alameda County","001","0010","Alameda",474883,236508,238375
"G0600030","1930","California","06","060","Alpine County","003","0030","Alpine",241,137,104
"G0600050","1930","California","06","060","Amador County","005","0050","Amador",8494,5480,3014
"G0600070","1930","California","06","060","Butte County","007","0070","Butte",34093,18586,15507
"G0600090","1930","California","06","060","Calaveras County","009","0090","Calaveras",6008,3497,2511
"G0600110","1930","California","06","060","Colusa County","011","0110","Colusa",10258,6026,4232
"G0600130","1930","California","06","060","Contra Costa County","013","0130","Contra Costa",78608,43886,34722
"G0600150","1930","California","06","060","Del Norte County","015","0150","Del Norte",4739,2697,2042
"G0600170","1930","California","06","060","El Dorado County","017","0170","El Dorado",8325,4916,3409
"G0600190","1930","California","06","060","Fresno County","019","0190","Fresno",144379,75801,68578
"G0600210","1930","California","06","060","Glenn County","021","0210","Glenn",10935,6001,4934
"G0600230","1930","California","06","060","Humboldt County","023","0230","Humboldt",43233,24163,19070
"G0600250","1930","California","06","060","Imperial County","025","0250","Imperial",60903,35088,25815
"G0600270","1930","California","06","060","Inyo County","027","0270","Inyo",6555,3759,2796
"G0600290","1930","California","06","060","Kern County","029","0290","Kern",82570,44525,38045
"G0600310","1930","California","06","060","Kings County","031","0310","Kings",25385,13618,11767
"G0600330","1930","California","06","060","Lake County","033","0330","Lake",7166,3880,3286
"G0600350","1930","California","06","060","Lassen County","035","0350","Lassen",12589,7513,5076
"G0600370","1930","California","06","060","Los Angeles County","037","0370","Los Angeles",2208492,1091690,1116802
"G0600390","1930","California","06","060","Madera County","039","0390","Madera",17164,9400,7764
"G0600410","1930","California","06","060","Marin County","041","0410","Marin",41648,24255,17393
"G0600430","1930","California","06","060","Mariposa County","043","0430","Mariposa",3233,1954,1279
"G0600450","1930","California","06","060","Mendocino County","045","0450","Mendocino",23505,13247,10258
"G0600470","1930","California","06","060","Merced County","047","0470","Merced",36748,20451,16297
"G0600490","1930","California","06","060","Modoc County","049","0490","Modoc",8038,4747,3291
"G0600510","1930","California","06","060","Mono County","051","0510","Mono",1360,875,485
"G0600530","1930","California","06","060","Monterey County","053","0530","Monterey",53705,31388,22317
"G0600550","1930","California","06","060","Napa County","055","0550","Napa",22897,12496,10401
"G0600570","1930","California","06","060","Nevada County","057","0570","Nevada",10596,5940,4656
"G0600590","1930","California","06","060","Orange County","059","0590","Orange",118674,60101,58573
"G0600610","1930","California","06","060","Placer County","061","0610","Placer",24468,13772,10696
"G0600630","1930","California","06","060","Plumas County","063","0630","Plumas",7913,5186,2727
"G0600650","1930","California","06","060","Riverside County","065","0650","Riverside",81024,42443,38581
"G0600670","1930","California","06","060","Sacramento County","067","0670","Sacramento",141999,78747,63252
"G0600690","1930","California","06","060","San Benito County","069","0690","San Benito",11311,6285,5026
"G0600710","1930","California","06","060","San Bernardino County","071","0710","San Bernardino",133900,69749,64151
"G0600730","1930","California","06","060","San Diego County","073","0730","San Diego",209659,106974,102685
"G0600750","1930","California","06","060","San Francisco County","075","0750","San Francisco",634394,338033,296361
"G0600770","1930","California","06","060","San Joaquin County","077","0770","San Joaquin",102940,57739,45201
"G0600790","1930","California","06","060","San Luis Obispo County","079","0790","San Luis Obispo",29613,16546,13067
"G0600810","1930","California","06","060","San Mateo County","081","0810","San Mateo",77405,41540,35865
"G0600830","1930","California","06","060","Santa Barbara County","083","0830","Santa Barbara",65167,34564,30603
"G0600850","1930","California","06","060","Santa Clara County","085","0850","Santa Clara",145118,73931,71187
"G0600870","1930","California","06","060","Santa Cruz County","087","0870","Santa Cruz",37433,19562,17871
"G0600890","1930","California","06","060","Shasta County","089","0890","Shasta",13927,7984,5943
"G0600910","1930","California","06","060","Sierra County","091","0910","Sierra",2422,1469,953
"G0600930","1930","California","06","060","Siskiyou County","093","0930","Siskiyou",25480,14715,10765
"G0600950","1930","California","06","060","Solano County","095","0950","Solano",40834,23749,17085
"G0600970","1930","California","06","060","Sonoma County","097","0970","Sonoma",62222,32821,29401
"G0600990","1930","California","06","060","Stanislaus County","099","0990","Stanislaus",56641,30213,26428
"G0601010","1930","California","06","060","Sutter County","101","1010","Sutter",14618,8523,6095
"G0601030","1930","California","06","060","Tehama County","103","1030","Tehama",13866,7544,6322
"G0601050","1930","California","06","060","Trinity County","105","1050","Trinity",2809,1793,1016
"G0601070","1930","California","06","060","Tulare County","107","1070","Tulare",77442,41212,36230
"G0601090","1930","California","06","060","Tuolumne County","109","1090","Tuolumne",9271,5348,3923
"G0601110","1930","California","06","060","Ventura County","111","1110","Ventura",54976,28929,26047
"G0601130","1930","California","06","060","Yolo County","113","1130","Yolo",23644,14035,9609
"G0601150","1930","California","06","060","Yuba County","115","1150","Yuba",11331,6564,4767
"G0800010","1930","Colorado","08","080","Adams County","001","0010","Adams",20245,11125,9120
"G0800030","1930","Colorado","08","080","Alamosa County","003","0030","Alamosa",8602,4448,4154
"G0800050","1930","Colorado","08","080","Arapahoe County","005","0050","Arapahoe",22647,11782,10865
"G0800070","1930","Colorado","08","080","Archuleta County","007","0070","Archuleta",3204,1695,1509
"G0800090","1930","Colorado","08","080","Baca County","009","0090","Baca",10570,5716,4854
"G0800110","1930","Colorado","08","080","Bent County","011","0110","Bent",9134,4988,4146
"G0800130","1930","Colorado","08","080","Boulder County","013","0130","Boulder",32456,16169,16287
"G0800150","1930","Colorado","08","080","Chaffee County","015","0150","Chaffee",8126,4363,3763
"G0800170","1930","Colorado","08","080","Cheyenne County","017","0170","Cheyenne",3723,2021,1702
"G0800190","1930","Colorado","08","080","Clear Creek County","019","0190","Clear Creek",2155,1128,1027
"G0800210","1930","Colorado","08","080","Conejos County","021","0210","Conejos",9803,5043,4760
"G0800230","1930","Colorado","08","080","Costilla County","023","0230","Costilla",5779,2983,2796
"G0800250","1930","Colorado","08","080","Crowley County","025","0250","Crowley",5934,3143,2791
"G0800270","1930","Colorado","08","080","Custer County","027","0270","Custer",2124,1157,967
"G0800290","1930","Colorado","08","080","Delta County","029","0290","Delta",14204,7382,6822
"G0800310","1930","Colorado","08","080","Denver County","031","0310","Denver",287861,139872,147989
"G0800330","1930","Colorado","08","080","Dolores County","033","0330","Dolores",1412,773,639
"G0800350","1930","Colorado","08","080","Douglas County","035","0350","Douglas",3498,1924,1574
"G0800370","1930","Colorado","08","080","Eagle County","037","0370","Eagle",3924,2268,1656
"G0800390","1930","Colorado","08","080","Elbert County","039","0390","Elbert",6580,3553,3027
"G0800410","1930","Colorado","08","080","El Paso County","041","0410","El Paso",49570,23854,25716
"G0800430","1930","Colorado","08","080","Fremont County","043","0430","Fremont",18896,10157,8739
"G0800450","1930","Colorado","08","080","Garfield County","045","0450","Garfield",9975,5304,4671
"G0800470","1930","Colorado","08","080","Gilpin County","047","0470","Gilpin",1212,677,535
"G0800490","1930","Colorado","08","080","Grand County","049","0490","Grand",2108,1231,877
"G0800510","1930","Colorado","08","080","Gunnison County","051","0510","Gunnison",5527,3078,2449
"G0800530","1930","Colorado","08","080","Hinsdale County","053","0530","Hinsdale",449,263,186
"G0800550","1930","Colorado","08","080","Huerfano County","055","0550","Huerfano",17062,8994,8068
"G0800570","1930","Colorado","08","080","Jackson County","057","0570","Jackson",1386,804,582
"G0800590","1930","Colorado","08","080","Jefferson County","059","0590","Jefferson",21810,11273,10537
"G0800610","1930","Colorado","08","080","Kiowa County","061","0610","Kiowa",3786,2059,1727
"G0800630","1930","Colorado","08","080","Kit Carson County","063","0630","Kit Carson",9725,5126,4599
"G0800650","1930","Colorado","08","080","Lake County","065","0650","Lake",4899,2672,2227
"G0800670","1930","Colorado","08","080","La Plata County","067","0670","La Plata",12975,6843,6132
"G0800690","1930","Colorado","08","080","Larimer County","069","0690","Larimer",33137,16820,16317
"G0800710","1930","Colorado","08","080","Las Animas County","071","0710","Las Animas",36008,18673,17335
"G0800730","1930","Colorado","08","080","Lincoln County","073","0730","Lincoln",7850,4153,3697
"G0800750","1930","Colorado","08","080","Logan County","075","0750","Logan",19946,10354,9592
"G0800770","1930","Colorado","08","080","Mesa County","077","0770","Mesa",25908,13349,12559
"G0800790","1930","Colorado","08","080","Mineral County","079","0790","Mineral",640,364,276
"G0800810","1930","Colorado","08","080","Moffat County","081","0810","Moffat",4861,2722,2139
"G0800830","1930","Colorado","08","080","Montezuma County","083","0830","Montezuma",7798,4173,3625
"G0800850","1930","Colorado","08","080","Montrose County","085","0850","Montrose",11742,6223,5519
"G0800870","1930","Colorado","08","080","Morgan County","087","0870","Morgan",18284,9494,8790
"G0800890","1930","Colorado","08","080","Otero County","089","0890","Otero",24390,12499,11891
"G0800910","1930","Colorado","08","080","Ouray County","091","0910","Ouray",1784,989,795
"G0800930","1930","Colorado","08","080","Park County","093","0930","Park",2052,1207,845
"G0800950","1930","Colorado","08","080","Phillips County","095","0950","Phillips",5797,3052,2745
"G0800970","1930","Colorado","08","080","Pitkin County","097","0970","Pitkin",1770,979,791
"G0800990","1930","Colorado","08","080","Prowers County","099","0990","Prowers",14762,7801,6961
"G0801010","1930","Colorado","08","080","Pueblo County","101","1010","Pueblo",66038,33769,32269
"G0801030","1930","Colorado","08","080","Rio Blanco County","103","1030","Rio Blanco",2980,1683,1297
"G0801050","1930","Colorado","08","080","Rio Grande County","105","1050","Rio Grande",9953,5108,4845
"G0801070","1930","Colorado","08","080","Routt County","107","1070","Routt",9352,5289,4063
"G0801090","1930","Colorado","08","080","Saguache County","109","1090","Saguache",6250,3476,2774
"G0801110","1930","Colorado","08","080","San Juan County","111","1110","San Juan",1935,1262,673
"G0801130","1930","Colorado","08","080","San Miguel County","113","1130","San Miguel",2184,1187,997
"G0801150","1930","Colorado","08","080","Sedgwick County","115","1150","Sedgwick",5580,2983,2597
"G0801170","1930","Colorado","08","080","Summit County","117","1170","Summit",987,584,403
"G0801190","1930","Colorado","08","080","Teller County","119","1190","Teller",4141,2280,1861
"G0801210","1930","Colorado","08","080","Washington County","121","1210","Washington",9591,5182,4409
"G0801230","1930","Colorado","08","080","Weld County","123","1230","Weld",65097,34023,31074
"G0801250","1930","Colorado","08","080","Yuma County","125","1250","Yuma",13613,7206,6407
"G0900010","1930","Connecticut","09","090","Fairfield County","001","0010","Fairfield",386702,192607,194095
"G0900030","1930","Connecticut","09","090","Hartford County","003","0030","Hartford",421097,208947,212150
"G0900050","1930","Connecticut","09","090","Litchfield County","005","0050","Litchfield",82556,42081,40475
"G0900070","1930","Connecticut","09","090","Middlesex County","007","0070","Middlesex",51388,25387,26001
"G0900090","1930","Connecticut","09","090","New Haven County","009","0090","New Haven",463449,230771,232678
"G0900110","1930","Connecticut","09","090","New London County","011","0110","New London",118966,60331,58635
"G0900130","1930","Connecticut","09","090","Tolland County","013","0130","Tolland",28659,14540,14119
"G0900150","1930","Connecticut","09","090","Windham County","015","0150","Windham",54086,26639,27447
"G1000010","1930","Delaware","10","100","Kent County","001","0010","Kent",31841,16240,15601
"G1000030","1930","Delaware","10","100","New Castle County","003","0030","New Castle",161032,82010,79022
"G1000050","1930","Delaware","10","100","Sussex County","005","0050","Sussex",45507,23007,22500
"G1100010","1930","District Of Columbia","11","110","District of Columbia","001","0010","District Of Columbia",486869,231883,254986
"G1200010","1930","Florida","12","120","Alachua County","001","0010","Alachua",34365,17230,17135
"G1200030","1930","Florida","12","120","Baker County","003","0030","Baker",6273,3261,3012
"G1200050","1930","Florida","12","120","Bay County","005","0050","Bay",12091,6161,5930
"G1200070","1930","Florida","12","120","Bradford County","007","0070","Bradford",9405,4770,4635
"G1200090","1930","Florida","12","120","Brevard County","009","0090","Brevard",13283,6766,6517
"G1200110","1930","Florida","12","120","Broward County","011","0110","Broward",20094,10426,9668
"G1200130","1930","Florida","12","120","Calhoun County","013","0130","Calhoun",7298,3831,3467
"G1200150","1930","Florida","12","120","Charlotte County","015","0150","Charlotte",4013,2125,1888
"G1200170","1930","Florida","12","120","Citrus County","017","0170","Citrus",5516,2852,2664
"G1200190","1930","Florida","12","120","Clay County","019","0190","Clay",6859,3590,3269
"G1200210","1930","Florida","12","120","Collier County","021","0210","Collier",2883,1750,1133
"G1200230","1930","Florida","12","120","Columbia County","023","0230","Columbia",14638,7344,7294
"G1200250","1930","Florida","12","120","Dade County","025","0250","Dade",142955,71047,71908
"G1200270","1930","Florida","12","120","DeSoto County","027","0270","De Soto",7745,3926,3819
"G1200290","1930","Florida","12","120","Dixie County","029","0290","Dixie",6419,3531,2888
"G1200310","1930","Florida","12","120","Duval County","031","0310","Duval",155503,75285,80218
"G1200330","1930","Florida","12","120","Escambia County","033","0330","Escambia",53594,27111,26483
"G1200350","1930","Florida","12","120","Flagler County","035","0350","Flagler",2466,1355,1111
"G1200370","1930","Florida","12","120","Franklin County","037","0370","Franklin",6283,3236,3047
"G1200390","1930","Florida","12","120","Gadsden County","039","0390","Gadsden",29890,14890,15000
"G1200410","1930","Florida","12","120","Gilchrist County","041","0410","Gilchrist",4137,2255,1882
"G1200430","1930","Florida","12","120","Glades County","043","0430","Glades",2762,1516,1246
"G1200450","1930","Florida","12","120","Gulf County","045","0450","Gulf",3182,1693,1489
"G1200470","1930","Florida","12","120","Hamilton County","047","0470","Hamilton",9454,4811,4643
"G1200490","1930","Florida","12","120","Hardee County","049","0490","Hardee",10348,5386,4962
"G1200510","1930","Florida","12","120","Hendry County","051","0510","Hendry",3492,2099,1393
"G1200530","1930","Florida","12","120","Hernando County","053","0530","Hernando",4948,2537,2411
"G1200550","1930","Florida","12","120","Highlands County","055","0550","Highlands",9192,4811,4381
"G1200570","1930","Florida","12","120","Hillsborough County","057","0570","Hillsborough",153519,76318,77201
