GISJOIN,YEAR,STATE,STATEFP,STATENH,COUNTY,COUNTYFP,COUNTYNH,NAME,A00AA1960,A08AA1960,A08AB1960
"G0100530","1960","Alabama","01","010","Escambia County","053","0530","Escambia",33511,16551,16960
"G0100550","1960","Alabama","01","010","Etowah County","055","0550","Etowah",96980,47109,49871
"G0100570","1960","Alabama","01","010","Fayette County","057","0570","Fayette",16148,7932,8216
"G0100590","1960","Alabama","01","010","Franklin County","059","0590","Franklin",21988,10894,11094
"G0100610","1960","Alabama","01","010","Geneva County","061","0610","Geneva",22310,10902,11408
"G0100630","1960","Alabama","01","010","Greene County","063","0630","Greene",13600,6551,7049
"G0100650","1960","Alabama","01","010","Hale County","065","0650","Hale",19537,9404,10133
"G0100670","1960","Alabama","01","010","Henry County","067","0670","Henry",15286,7396,7890
"G0100690","1960","Alabama","01","010","Houston County","069","0690","Houston",50718,24454,26264
"G0100710","1960","Alabama","01","010","Jackson County","071","0710","Jackson",36681,18224,18457
"G0100730","1960","Alabama","01","010","Jefferson County","073","0730","Jefferson",634864,303092,331772
"G0100750","1960","Alabama","01","010","Lamar County","075","0750","Lamar",14271,6999,7272
"G0100770","1960","Alabama","01","010","Lauderdale County","077","0770","Lauderdale",61622,30262,31360
"G0100790","1960","Alabama","01","010","Lawrence County","079","0790","Lawrence",24501,12194,12307
"G0100810","1960","Alabama","01","010","Lee County","081","0810","Lee",49754,25364,24390
"G0100830","1960","Alabama","01","010","Limestone County","083","0830","Limestone",36513,18055,18458
"G0100850","1960","Alabama","01","010","Lowndes County","085","0850","Lowndes",15417,7479,7938
"G0100870","1960","Alabama","01","010","Macon County","087","0870","Macon",26717,13646,13071
"G0100890","1960","Alabama","01","010","Madison County","089","0890","Madison",117348,58587,58761
"G0100910","1960","Alabama","01","010","Marengo County","091","0910","Marengo",27098,13121,13977
"G0100930","1960","Alabama","01","010","Marion County","093","0930","Marion",21837,10758,11079
"G0100950","1960","Alabama","01","010","Marshall County","095","0950","Marshall",48018,23714,24304
"G0100970","1960","Alabama","01","010","Mobile County","097","0970","Mobile",314301,152703,161598
"G0100990","1960","Alabama","01","010","Monroe County","099","0990","Monroe",22372,10931,11441
"G0101010","1960","Alabama","01","010","Montgomery County","101","1010","Montgomery",169210,81425,87785
"G0101030","1960","Alabama","01","010","Morgan County","103","1030","Morgan",60454,29577,30877
"G0101050","1960","Alabama","01","010","Perry County","105","1050","Perry",17358,8259,9099
"G0101070","1960","Alabama","01","010","Pickens County","107","1070","Pickens",21882,10639,11243
"G0101090","1960","Alabama","01","010","Pike County","109","1090","Pike",25987,12584,13403
"G0101110","1960","Alabama","01","010","Randolph County","111","1110","Randolph",19477,9488,9989
"G0101130","1960","Alabama","01","010","Russell County","113","1130","Russell",46351,22220,24131
"G0101150","1960","Alabama","01","010","St. Clair County","115","1150","St Clair",25388,12599,12789
"G0101170","1960","Alabama","01","010","Shelby County","117","1170","Shelby",32132,15837,16295
"G0101190","1960","Alabama","01","010","Sumter County","119","1190","Sumter",20041,9705,10336
"G0101210","1960","Alabama","01","010","Talladega County","121","1210","Talladega",65495,31961,33534
"G0101230","1960","Alabama","01","010","Tallapoosa County","123","1230","Tallapoosa",35007,16987,18020
"G0101250","1960","Alabama","01","010","Tuscaloosa County","125","1250","Tuscaloosa",109047,53697,55350
"G0101270","1960","Alabama","01","010","Walker County","127","1270","Walker",54211,26620,27591
"G0101290","1960","Alabama","01","010","Washington County","129","1290","Washington",15372,7740,7632
"G0101310","1960","Alabama","01","010","Wilcox County","131","1310","Wilcox",18739,9137,9602
"G0101330","1960","Alabama","01","010","Winston County","133","1330","Winston",14858,7352,7506
"G0200105","1960","Alaska","02","020","Aleutian Islands - Elec District 14",,"0105","Aleutian Islands - Elec District 14",6011,4254,1757
"G0200205","1960","Alaska","02","020","Anchorage - Elec District 10",,"0205","Anchorage - Elec District 10",82833,46071,36762
"G0200405","1960","Alaska","02","020","Barrow - Elec District 21",,"0405","Barrow - Elec District 21",2133,1332,801
"G0200505","1960","Alaska","02","020","Bethel - Elec District 16",,"0505","Bethel - Elec District 16",5537,2946,2591
"G0200605","1960","Alaska","02","020","Bristol Bay - Elec District 15",,"0605","Bristol Bay - Elec District 15",4024,2404,1620
"G0200805","1960","Alaska","02","020","Cordova-McCarthy - Elec District 07",,"0805","Cordova-Mc Carthy - Elec District 07",1759,1063,696
"G0200905","1960","Alaska","02","020","Fairbanks Northstar - Elec District 19",,"0905","Fairbanks Northstar - Elec District 19",43412,25582,17830
"G0201105","1960","Alaska","02","020","Juneau - Elec District 05",,"1105","Juneau - Elec District 05",9745,5025,4720
"G0201205","1960","Alaska","02","020","Kenai-Cook Inlet - Elec District 12",,"1205","Kenai-Cook Inlet - Elec District 12",6097,3462,2635
"G0201305","1960","Alaska","02","020","Ketchikan - Elec District 02",,"1305","Ketchikan - Elec District 02",10070,5456,4614
"G0201405","1960","Alaska","02","020","Kobuk - Elec District 22",,"1405","Kobuk - Elec District 22",3560,1893,1667
"G0201505","1960","Alaska","02","020","Kodiak - Elec District 13",,"1505","Kodiak - Elec District 13",7174,4378,2796
"G0201605","1960","Alaska","02","020","Kuskokwim - Elec District 17",,"1605","Kuskokwim - Elec District 17",2301,1314,987
"G0201645","1960","Alaska","02","020","Lynn Canal-Icy Straits - Elec District 06",,"1645","Lynn Canal-Icy Straits - Elec District 06",2945,1606,1339
"G0201805","1960","Alaska","02","020","Nome - Elec District 23",,"1805","Nome - Elec District 23",6091,3440,2651
"G0201905","1960","Alaska","02","020","Palmer-Wasilla-Talkeetna - Elec District 09",,"1905","Palmer-Wasilla-Talkeetna - Elec District 09",5188,2817,2371
"G0202005","1960","Alaska","02","020","Prince Of Wales - Elec District 01",,"2005","Prince Of Wales - Elec District 01",1772,1121,651
"G0202015","1960","Alaska","02","020","Seward - Elec District 11",,"2015","Seward - Elec District 11",2956,1615,1341
"G0202205","1960","Alaska","02","020","Sitka - Elec District 04",,"2205","Sitka - Elec District 04",6690,3689,3001
"G0202505","1960","Alaska","02","020","Upper Yukon - Elec District 20",,"2505","Upper Yukon - Elec District 20",1619,987,632
"G0202605","1960","Alaska","02","020","Valdez-Chitina-Whittier - Elec District 08",,"2605","Valdez-Chitina-Whittier - Elec District 08",2844,1709,1135
"G0202705","1960","Alaska","02","020","Wade Hapton - Elec District 24",,"2705","Wade Hapton - Elec District 24",3128,1652,1476
"G0202805","1960","Alaska","02","020","Wrangell-Petersburg - Elec District 03",,"2805","Wrangell-Petersburg - Elec District 03",4181,2235,1946
"G0202905","1960","Alaska","02","020","Yukon-Koyukuk - Elec District 18",,"2905","Yukon-Koyukuk - Elec District 18",4097,2760,1337
"G0400010","1960","Arizona","04","040","Apache County","001","0010","Apache",30438,15176,15262
"G0400030","1960","Arizona","04","040","Cochise County","003","0030","Cochise",55039,28358,26681
"G0400050","1960","Arizona","04","040","Coconino County","005","0050","Coconino",41857,21217,20640
"G0400070","1960","Arizona","04","040","Gila County","007","0070","Gila",25745,12895,12850
"G0400090","1960","Arizona","04","040","Graham County","009","0090","Graham",14045,7298,6747
"G0400110","1960","Arizona","04","040","Greenlee County","011","0110","Greenlee",11509,5733,5776
"G0400130","1960","Arizona","04","040","Maricopa County","013","0130","Maricopa",663510,332278,331232
"G0400150","1960","Arizona","04","040","Mohave County","015","0150","Mohave",7736,4002,3734
"G0400170","1960","Arizona","04","040","Navajo County","017","0170","Navajo",37994,18866,19128
"G0400190","1960","Arizona","04","040","Pima County","019","0190","Pima",265660,131756,133904
"G0400210","1960","Arizona","04","040","Pinal County","021","0210","Pinal",62673,32681,29992
"G0400230","1960","Arizona","04","040","Santa Cruz County","023","0230","Santa Cruz",10808,5052,5756
"G0400250","1960","Arizona","04","040","Yavapai County","025","0250","Yavapai",28912,14762,14150
"G0400270","1960","Arizona","04","040","Yuma County","027","0270","Yuma",46235,24854,21381
"G0500010","1960","Arkansas","05","050","Arkansas County","001","0010","Arkansas",23355,11546,11809
"G0500030","1960","Arkansas","05","050","Ashley County","003","0030","Ashley",24220,12011,12209
"G0500050","1960","Arkansas","05","050","Baxter County","005","0050","Baxter",9943,4964,4979
"G0500070","1960","Arkansas","05","050","Benton County","007","0070","Benton",36272,17820,18452
"G0500090","1960","Arkansas","05","050","Boone County","009","0090","Boone",16116,7785,8331
"G0500110","1960","Arkansas","05","050","Bradley County","011","0110","Bradley",14029,6881,7148
"G0500130","1960","Arkansas","05","050","Calhoun County","013","0130","Calhoun",5991,2960,3031
"G0500150","1960","Arkansas","05","050","Carroll County","015","0150","Carroll",11284,5564,5720
"G0500170","1960","Arkansas","05","050","Chicot County","017","0170","Chicot",18990,9222,9768
"G0500190","1960","Arkansas","05","050","Clark County","019","0190","Clark",20950,10297,10653
"G0500210","1960","Arkansas","05","050","Clay County","021","0210","Clay",21258,10555,10703
"G0500230","1960","Arkansas","05","050","Cleburne County","023","0230","Cleburne",9059,4529,4530
"G0500250","1960","Arkansas","05","050","Cleveland County","025","0250","Cleveland",6944,3486,3458
"G0500270","1960","Arkansas","05","050","Columbia County","027","0270","Columbia",26400,12989,13411
"G0500290","1960","Arkansas","05","050","Conway County","029","0290","Conway",15430,7552,7878
"G0500310","1960","Arkansas","05","050","Craighead County","031","0310","Craighead",47303,23572,23731
"G0500330","1960","Arkansas","05","050","Crawford County","033","0330","Crawford",21318,10598,10720
"G0500350","1960","Arkansas","05","050","Crittenden County","035","0350","Crittenden",47564,23367,24197
"G0500370","1960","Arkansas","05","050","Cross County","037","0370","Cross",19551,9681,9870
"G0500390","1960","Arkansas","05","050","Dallas County","039","0390","Dallas",10522,5142,5380
"G0500410","1960","Arkansas","05","050","Desha County","041","0410","Desha",20770,10120,10650
"G0500430","1960","Arkansas","05","050","Drew County","043","0430","Drew",15213,7605,7608
"G0500450","1960","Arkansas","05","050","Faulkner County","045","0450","Faulkner",24303,11928,12375
"G0500470","1960","Arkansas","05","050","Franklin County","047","0470","Franklin",10213,5033,5180
"G0500490","1960","Arkansas","05","050","Fulton County","049","0490","Fulton",6657,3333,3324
"G0500510","1960","Arkansas","05","050","Garland County","051","0510","Garland",46697,22614,24083
"G0500530","1960","Arkansas","05","050","Grant County","053","0530","Grant",8294,4192,4102
"G0500550","1960","Arkansas","05","050","Greene County","055","0550","Greene",25198,12523,12675
"G0500570","1960","Arkansas","05","050","Hempstead County","057","0570","Hempstead",19661,9472,10189
"G0500590","1960","Arkansas","05","050","Hot Spring County","059","0590","Hot Spring",21893,10772,11121
"G0500610","1960","Arkansas","05","050","Howard County","061","0610","Howard",10878,5273,5605
"G0500630","1960","Arkansas","05","050","Independence County","063","0630","Independence",20048,9881,10167
"G0500650","1960","Arkansas","05","050","Izard County","065","0650","Izard",6766,3361,3405
"G0500670","1960","Arkansas","05","050","Jackson County","067","0670","Jackson",22843,11251,11592
"G0500690","1960","Arkansas","05","050","Jefferson County","069","0690","Jefferson",81373,39500,41873
"G0500710","1960","Arkansas","05","050","Johnson County","071","0710","Johnson",12421,6120,6301
"G0500730","1960","Arkansas","05","050","Lafayette County","073","0730","Lafayette",11030,5475,5555
"G0500750","1960","Arkansas","05","050","Lawrence County","075","0750","Lawrence",17267,8658,8609
"G0500770","1960","Arkansas","05","050","Lee County","077","0770","Lee",21001,10357,10644
"G0500790","1960","Arkansas","05","050","Lincoln County","079","0790","Lincoln",14447,7915,6532
"G0500810","1960","Arkansas","05","050","Little River County","081","0810","Little River",9211,4573,4638
"G0500830","1960","Arkansas","05","050","Logan County","083","0830","Logan",15957,7983,7974
"G0500850","1960","Arkansas","05","050","Lonoke County","085","0850","Lonoke",24551,12185,12366
"G0500870","1960","Arkansas","05","050","Madison County","087","0870","Madison",9068,4646,4422
"G0500890","1960","Arkansas","05","050","Marion County","089","0890","Marion",6041,3069,2972
"G0500910","1960","Arkansas","05","050","Miller County","091","0910","Miller",31686,15324,16362
"G0500930","1960","Arkansas","05","050","Mississippi County","093","0930","Mississippi",70174,35010,35164
"G0500950","1960","Arkansas","05","050","Monroe County","095","0950","Monroe",17327,8411,8916
"G0500970","1960","Arkansas","05","050","Montgomery County","097","0970","Montgomery",5370,2688,2682
"G0500990","1960","Arkansas","05","050","Nevada County","099","0990","Nevada",10700,5200,5500
"G0501010","1960","Arkansas","05","050","Newton County","101","1010","Newton",5963,3085,2878
"G0501030","1960","Arkansas","05","050","Ouachita County","103","1030","Ouachita",31641,15289,16352
"G0501050","1960","Arkansas","05","050","Perry County","105","1050","Perry",4927,2473,2454
"G0501070","1960","Arkansas","05","050","Phillips County","107","1070","Phillips",43997,21519,22478
"G0501090","1960","Arkansas","05","050","Pike County","109","1090","Pike",7864,3890,3974
"G0501110","1960","Arkansas","05","050","Poinsett County","111","1110","Poinsett",30834,15498,15336
"G0501130","1960","Arkansas","05","050","Polk County","113","1130","Polk",11981,5912,6069
"G0501150","1960","Arkansas","05","050","Pope County","115","1150","Pope",21177,10538,10639
"G0501170","1960","Arkansas","05","050","Prairie County","117","1170","Prairie",10515,5251,5264
"G0501190","1960","Arkansas","05","050","Pulaski County","119","1190","Pulaski",242980,117961,125019
"G0501210","1960","Arkansas","05","050","Randolph County","121","1210","Randolph",12520,6248,6272
"G0501230","1960","Arkansas","05","050","St. Francis County","123","1230","St Francis",33303,16300,17003
"G0501250","1960","Arkansas","05","050","Saline County","125","1250","Saline",28956,14367,14589
"G0501270","1960","Arkansas","05","050","Scott County","127","1270","Scott",7297,3663,3634
"G0501290","1960","Arkansas","05","050","Searcy County","129","1290","Searcy",8124,4130,3994
"G0501310","1960","Arkansas","05","050","Sebastian County","131","1310","Sebastian",66685,31891,34794
"G0501330","1960","Arkansas","05","050","Sevier County","133","1330","Sevier",10156,5027,5129
"G0501350","1960","Arkansas","05","050","Sharp County","135","1350","Sharp",6319,3180,3139
"G0501370","1960","Arkansas","05","050","Stone County","137","1370","Stone",6294,3169,3125
"G0501390","1960","Arkansas","05","050","Union County","139","1390","Union",49518,23916,25602
"G0501410","1960","Arkansas","05","050","Van Buren County","141","1410","Van Buren",7228,3627,3601
"G0501430","1960","Arkansas","05","050","Washington County","143","1430","Washington",55797,28172,27625
"G0501450","1960","Arkansas","05","050","White County","145","1450","White",32745,16136,16609
"G0501470","1960","Arkansas","05","050","Woodruff County","147","1470","Woodruff",13954,6837,7117
"G0501490","1960","Arkansas","05","050","Yell County","149","1490","Yell",11940,5915,6025
"G0600010","1960","California","06","060","Alameda County","001","0010","Alameda",908209,445689,462520
"G0600030","1960","California","06","060","Alpine County","003","0030","Alpine",397,203,194
"G0600050","1960","California","06","060","Amador County","005","0050","Amador",9990,5493,4497
"G0600070","1960","California","06","060","Butte County","007","0070","Butte",82030,40765,41265
"G0600090","1960","California","06","060","Calaveras County","009","0090","Calaveras",10289,5483,4806
"G0600110","1960","California","06","060","Colusa County","011","0110","Colusa",12075,6315,5760
"G0600130","1960","California","06","060","Contra Costa County","013","0130","Contra Costa",409030,204148,204882
"G0600150","1960","California","06","060","Del Norte County","015","0150","Del Norte",17771,9148,8623
"G0600170","1960","California","06","060","El Dorado County","017","0170","El Dorado",29390,15055,14335
"G0600190","1960","California","06","060","Fresno County","019","0190","Fresno",365945,182900,183045
"G0600210","1960","California","06","060","Glenn County","021","0210","Glenn",17245,8940,8305
"G0600230","1960","California","06","060","Humboldt County","023","0230","Humboldt",104892,54102,50790
"G0600250","1960","California","06","060","Imperial County","025","0250","Imperial",72105,39890,32215
"G0600270","1960","California","06","060","Inyo County","027","0270","Inyo",11684,5961,5723
"G0600290","1960","California","06","060","Kern County","029","0290","Kern",291984,147894,144090
"G0600310","1960","California","06","060","Kings County","031","0310","Kings",49954,25433,24521
"G0600330","1960","California","06","060","Lake County","033","0330","Lake",13786,6987,6799
"G0600350","1960","California","06","060","Lassen County","035","0350","Lassen",13597,7097,6500
"G0600370","1960","California","06","060","Los Angeles County","037","0370","Los Angeles",6038771,2944647,3094124
"G0600390","1960","California","06","060","Madera County","039","0390","Madera",40468,20573,19895
"G0600410","1960","California","06","060","Marin County","041","0410","Marin",146820,75499,71321
"G0600430","1960","California","06","060","Mariposa County","043","0430","Mariposa",5064,2730,2334
"G0600450","1960","California","06","060","Mendocino County","045","0450","Mendocino",51059,26187,24872
"G0600470","1960","California","06","060","Merced County","047","0470","Merced",90446,46716,43730
"G0600490","1960","California","06","060","Modoc County","049","0490","Modoc",8308,4318,3990
"G0600510","1960","California","06","060","Mono County","051","0510","Mono",2213,1168,1045
"G0600530","1960","California","06","060","Monterey County","053","0530","Monterey",198351,111293,87058
"G0600550","1960","California","06","060","Napa County","055","0550","Napa",65890,33300,32590
"G0600570","1960","California","06","060","Nevada County","057","0570","Nevada",20911,10514,10397
"G0600590","1960","California","06","060","Orange County","059","0590","Orange",703925,349165,354760
"G0600610","1960","California","06","060","Placer County","061","0610","Placer",56998,28872,28126
"G0600630","1960","California","06","060","Plumas County","063","0630","Plumas",11620,6093,5527
"G0600650","1960","California","06","060","Riverside County","065","0650","Riverside",306191,154128,152063
"G0600670","1960","California","06","060","Sacramento County","067","0670","Sacramento",502778,254467,248311
"G0600690","1960","California","06","060","San Benito County","069","0690","San Benito",15396,7946,7450
"G0600710","1960","California","06","060","San Bernardino County","071","0710","San Bernardino",503591,253014,250577
"G0600730","1960","California","06","060","San Diego County","073","0730","San Diego",1033011,542597,490414
"G0600750","1960","California","06","060","San Francisco County","075","0750","San Francisco",740316,363424,376892
"G0600770","1960","California","06","060","San Joaquin County","077","0770","San Joaquin",249989,129258,120731
"G0600790","1960","California","06","060","San Luis Obispo County","079","0790","San Luis Obispo",81044,43084,37960
"G0600810","1960","California","06","060","San Mateo County","081","0810","San Mateo",444387,219278,225109
"G0600830","1960","California","06","060","Santa Barbara County","083","0830","Santa Barbara",168962,84838,84124
"G0600850","1960","California","06","060","Santa Clara County","085","0850","Santa Clara",642315,318532,323783
"G0600870","1960","California","06","060","Santa Cruz County","087","0870","Santa Cruz",84219,40826,43393
"G0600890","1960","California","06","060","Shasta County","089","0890","Shasta",59468,30340,29128
"G0600910","1960","California","06","060","Sierra County","091","0910","Sierra",2247,1199,1048
"G0600930","1960","California","06","060","Siskiyou County","093","0930","Siskiyou",32885,17084,15801
"G0600950","1960","California","06","060","Solano County","095","0950","Solano",134597,71078,63519
"G0600970","1960","California","06","060","Sonoma County","097","0970","Sonoma",147375,72989,74386
"G0600990","1960","California","06","060","Stanislaus County","099","0990","Stanislaus",157294,77658,79636
"G0601010","1960","California","06","060","Sutter County","101","1010","Sutter",33380,17109,16271
"G0601030","1960","California","06","060","Tehama County","103","1030","Tehama",25305,12885,12420
"G0601050","1960","California","06","060","Trinity County","105","1050","Trinity",9706,5145,4561
"G0601070","1960","California","06","060","Tulare County","107","1070","Tulare",168403,85327,83076
"G0601090","1960","California","06","060","Tuolumne County","109","1090","Tuolumne",14404,7465,6939
"G0601110","1960","California","06","060","Ventura County","111","1110","Ventura",199138,102681,96457
"G0601130","1960","California","06","060","Yolo County","113","1130","Yolo",65727,33889,31838
"G0601150","1960","California","06","060","Yuba County","115","1150","Yuba",33859,17888,15971
"G0800010","1960","Colorado","08","080","Adams County","001","0010","Adams",120296,60614,59682
"G0800030","1960","Colorado","08","080","Alamosa County","003","0030","Alamosa",10000,5036,4964
"G0800050","1960","Colorado","08","080","Arapahoe County","005","0050","Arapahoe",113426,57295,56131
"G0800070","1960","Colorado","08","080","Archuleta County","007","0070","Archuleta",2629,1358,1271
"G0800090","1960","Colorado","08","080","Baca County","009","0090","Baca",6310,3241,3069
"G0800110","1960","Colorado","08","080","Bent County","011","0110","Bent",7419,4094,3325
"G0800130","1960","Colorado","08","080","Boulder County","013","0130","Boulder",74254,36870,37384
"G0800150","1960","Colorado","08","080","Chaffee County","015","0150","Chaffee",8298,4318,3980
"G0800170","1960","Colorado","08","080","Cheyenne County","017","0170","Cheyenne",2789,1401,1388
"G0800190","1960","Colorado","08","080","Clear Creek County","019","0190","Clear Creek",2793,1385,1408
"G0800210","1960","Colorado","08","080","Conejos County","021","0210","Conejos",8428,4222,4206
"G0800230","1960","Colorado","08","080","Costilla County","023","0230","Costilla",4219,2139,2080
"G0800250","1960","Colorado","08","080","Crowley County","025","0250","Crowley",3978,1992,1986
"G0800270","1960","Colorado","08","080","Custer County","027","0270","Custer",1305,682,623
"G0800290","1960","Colorado","08","080","Delta County","029","0290","Delta",15602,7821,7781
"G0800310","1960","Colorado","08","080","Denver County","031","0310","Denver",493887,236645,257242
"G0800330","1960","Colorado","08","080","Dolores County","033","0330","Dolores",2196,1124,1072
"G0800350","1960","Colorado","08","080","Douglas County","035","0350","Douglas",4816,2433,2383
"G0800370","1960","Colorado","08","080","Eagle County","037","0370","Eagle",4677,2423,2254
"G0800390","1960","Colorado","08","080","Elbert County","039","0390","Elbert",3708,1932,1776
"G0800410","1960","Colorado","08","080","El Paso County","041","0410","El Paso",143742,72964,70778
"G0800430","1960","Colorado","08","080","Fremont County","043","0430","Fremont",20196,10757,9439
"G0800450","1960","Colorado","08","080","Garfield County","045","0450","Garfield",12017,6081,5936
"G0800470","1960","Colorado","08","080","Gilpin County","047","0470","Gilpin",685,355,330
"G0800490","1960","Colorado","08","080","Grand County","049","0490","Grand",3557,1860,1697
"G0800510","1960","Colorado","08","080","Gunnison County","051","0510","Gunnison",5477,2854,2623
"G0800530","1960","Colorado","08","080","Hinsdale County","053","0530","Hinsdale",208,111,97
"G0800550","1960","Colorado","08","080","Huerfano County","055","0550","Huerfano",7867,3851,4016
"G0800570","1960","Colorado","08","080","Jackson County","057","0570","Jackson",1758,959,799
"G0800590","1960","Colorado","08","080","Jefferson County","059","0590","Jefferson",127520,63826,63694
"G0800610","1960","Colorado","08","080","Kiowa County","061","0610","Kiowa",2425,1232,1193
"G0800630","1960","Colorado","08","080","Kit Carson County","063","0630","Kit Carson",6957,3563,3394
"G0800650","1960","Colorado","08","080","Lake County","065","0650","Lake",7101,3643,3458
"G0800670","1960","Colorado","08","080","La Plata County","067","0670","La Plata",19225,9642,9583
"G0800690","1960","Colorado","08","080","Larimer County","069","0690","Larimer",53343,26825,26518
"G0800710","1960","Colorado","08","080","Las Animas County","071","0710","Las Animas",19983,9962,10021
"G0800730","1960","Colorado","08","080","Lincoln County","073","0730","Lincoln",5310,2747,2563
"G0800750","1960","Colorado","08","080","Logan County","075","0750","Logan",20302,10107,10195
"G0800770","1960","Colorado","08","080","Mesa County","077","0770","Mesa",50715,25186,25529
"G0800790","1960","Colorado","08","080","Mineral County","079","0790","Mineral",424,230,194
"G0800810","1960","Colorado","08","080","Moffat County","081","0810","Moffat",7061,3578,3483
"G0800830","1960","Colorado","08","080","Montezuma County","083","0830","Montezuma",14024,7133,6891
"G0800850","1960","Colorado","08","080","Montrose County","085","0850","Montrose",18286,9237,9049
"G0800870","1960","Colorado","08","080","Morgan County","087","0870","Morgan",21192,10578,10614
"G0800890","1960","Colorado","08","080","Otero County","089","0890","Otero",24128,11821,12307
"G0800910","1960","Colorado","08","080","Ouray County","091","0910","Ouray",1601,816,785
"G0800930","1960","Colorado","08","080","Park County","093","0930","Park",1822,964,858
"G0800950","1960","Colorado","08","080","Phillips County","095","0950","Phillips",4440,2231,2209
"G0800970","1960","Colorado","08","080","Pitkin County","097","0970","Pitkin",2381,1184,1197
"G0800990","1960","Colorado","08","080","Prowers County","099","0990","Prowers",13296,6645,6651
"G0801010","1960","Colorado","08","080","Pueblo County","101","1010","Pueblo",118707,58749,59958
"G0801030","1960","Colorado","08","080","Rio Blanco County","103","1030","Rio Blanco",5150,2663,2487
"G0801050","1960","Colorado","08","080","Rio Grande County","105","1050","Rio Grande",11160,5553,5607
"G0801070","1960","Colorado","08","080","Routt County","107","1070","Routt",5900,3038,2862
"G0801090","1960","Colorado","08","080","Saguache County","109","1090","Saguache",4473,2263,2210
"G0801110","1960","Colorado","08","080","San Juan County","111","1110","San Juan",849,430,419
"G0801130","1960","Colorado","08","080","San Miguel County","113","1130","San Miguel",2944,1576,1368
"G0801150","1960","Colorado","08","080","Sedgwick County","115","1150","Sedgwick",4242,2150,2092
"G0801170","1960","Colorado","08","080","Summit County","117","1170","Summit",2073,1088,985
"G0801190","1960","Colorado","08","080","Teller County","119","1190","Teller",2495,1265,1230
"G0801210","1960","Colorado","08","080","Washington County","121","1210","Washington",6625,3380,3245
"G0801230","1960","Colorado","08","080","Weld County","123","1230","Weld",72344,35893,36451
"G0801250","1960","Colorado","08","080","Yuma County","125","1250","Yuma",8912,4452,4460
"G0900010","1960","Connecticut","09","090","Fairfield County","001","0010","Fairfield",653589,318055,335534
"G0900030","1960","Connecticut","09","090","Hartford County","003","0030","Hartford",689555,338108,351447
"G0900050","1960","Connecticut","09","090","Litchfield County","005","0050","Litchfield",119856,58924,60932
"G0900070","1960","Connecticut","09","090","Middlesex County","007","0070","Middlesex",88865,43957,44908
"G0900090","1960","Connecticut","09","090","New Haven County","009","0090","New Haven",660315,323493,336822
"G0900110","1960","Connecticut","09","090","New London County","011","0110","New London",185745,93656,92089
"G0900130","1960","Connecticut","09","090","Tolland County","013","0130","Tolland",68737,34615,34122
"G0900150","1960","Connecticut","09","090","Windham County","015","0150","Windham",68572,33421,35151
"G1000010","1960","Delaware","10","100","Kent County","001","0010","Kent",65651,34380,31271
"G1000030","1960","Delaware","10","100","New Castle County","003","0030","New Castle",307446,150522,156924
