GISJOIN,YEAR,STATE,STATEFP,STATENH,COUNTY,COUNTYFP,COUNTYNH,NAME,A68AA1980,CL5AA1980,B69AA1980,B69AB1980,B69AC1980,B84AA1980,B84AB1980,B84AC1980,B84AD1980,B84AE1980,B84AF1980
"G1201270","1980","Florida","12","120","Volusia County","127","1270","VOLUSIA COUNTY",73350,210720,27795,123487,22532,102676,239,102437,96113,6324,108881
"G1201290","1980","Florida","12","120","Wakulla County","129","1290","WAKULLA COUNTY",2962,9820,1626,4113,529,4768,15,4753,4438,315,3031
"G1201310","1980","Florida","12","120","Walton County","131","1310","WALTON COUNTY",6176,19053,3880,8272,1290,7629,195,7434,6999,435,8707
"G1201330","1980","Florida","12","120","Washington County","133","1330","WASHINGTON COUNTY",4040,13033,2845,5430,552,5061,0,5061,4760,301,5679
"G1300010","1980","Georgia","13","130","Appling County","001","0010","APPLING COUNTY",4110,14204,2704,5138,544,6282,7,6275,5920,355,4607
"G1300030","1980","Georgia","13","130","Atkinson County","003","0030","ATKINSON COUNTY",1567,5647,1392,1767,166,2219,0,2219,2082,137,2117
"G1300050","1980","Georgia","13","130","Bacon County","005","0050","BACON COUNTY",2512,8594,1732,3098,356,3910,6,3904,3651,253,2621
"G1300070","1980","Georgia","13","130","Baker County","007","0070","BAKER COUNTY",964,3529,901,1059,101,1547,0,1547,1457,90,1116
"G1300090","1980","Georgia","13","130","Baldwin County","009","0090","BALDWIN COUNTY",7732,26204,5205,11083,2960,14352,23,14329,13603,726,12220
"G1300110","1980","Georgia","13","130","Banks County","011","0110","BANKS COUNTY",2500,8095,1824,3053,256,4167,22,4145,3917,228,2201
"G1300130","1980","Georgia","13","130","Barrow County","013","0130","BARROW COUNTY",5864,19490,4245,7123,921,9657,18,9639,9254,385,5827
"G1300150","1980","Georgia","13","130","Bartow County","015","0150","BARTOW COUNTY",11251,37673,8209,13621,1468,19106,27,19079,18049,1030,10112
"G1300170","1980","Georgia","13","130","Ben Hill County","017","0170","BEN HILL COUNTY",4273,14058,3028,5579,754,6310,0,6310,5945,365,5342
"G1300190","1980","Georgia","13","130","Berrien County","019","0190","BERRIEN COUNTY",3740,12432,2556,4773,457,6109,96,6013,5721,292,3790
"G1300210","1980","Georgia","13","130","Bibb County","021","0210","BIBB COUNTY",39285,129716,20964,54330,11273,66929,579,66350,61650,4700,44904
"G1300230","1980","Georgia","13","130","Bleckley County","023","0230","BLECKLEY COUNTY",2757,9171,1765,3635,532,4801,211,4590,4307,283,3332
"G1300250","1980","Georgia","13","130","Brantley County","025","0250","BRANTLEY COUNTY",2351,8204,1346,3154,226,3505,5,3500,3275,225,2500
"G1300270","1980","Georgia","13","130","Brooks County","027","0270","BROOKS COUNTY",3898,13766,3109,4710,638,5738,2,5736,5418,318,5008
"G1300290","1980","Georgia","13","130","Bryan County","029","0290","BRYAN COUNTY",2691,9499,1657,3528,237,4158,55,4103,3695,408,2872
"G1300310","1980","Georgia","13","130","Bulloch County","031","0310","BULLOCH COUNTY",8368,28257,4814,10217,2788,15868,61,15807,14819,988,11333
"G1300330","1980","Georgia","13","130","Burke County","033","0330","BURKE COUNTY",4754,17458,3968,5423,800,7662,27,7635,7109,526,5716
"G1300350","1980","Georgia","13","130","Butts County","035","0350","BUTTS COUNTY",3212,11376,2396,4731,487,5429,0,5429,5157,272,4725
"G1300370","1980","Georgia","13","130","Calhoun County","037","0370","CALHOUN COUNTY",1396,5138,1278,1648,226,2214,7,2207,2093,114,1907
"G1300390","1980","Georgia","13","130","Camden County","039","0390","CAMDEN COUNTY",3481,12108,1824,4661,577,5732,292,5440,5061,379,3725
"G1300430","1980","Georgia","13","130","Candler County","043","0430","CANDLER COUNTY",1966,6564,1639,2473,409,3014,0,3014,2889,125,2502
"G1300450","1980","Georgia","13","130","Carroll County","045","0450","CARROLL COUNTY",14880,49194,9133,18369,3471,25623,39,25584,23929,1655,15898
"G1300470","1980","Georgia","13","130","Catoosa County","047","0470","CATOOSA COUNTY",10642,34600,5093,14767,1554,17605,6,17599,16525,1074,9374
"G1300490","1980","Georgia","13","130","Charlton County","049","0490","CHARLTON COUNTY",1850,6782,1398,2194,210,2741,11,2730,2550,180,2233
"G1300510","1980","Georgia","13","130","Chatham County","051","0510","CHATHAM COUNTY",52690,174552,23153,75133,16173,90125,4037,86088,79850,6238,59665
"G1300530","1980","Georgia","13","130","Chattahoochee County","053","0530","CHATTAHOOCHEE COUNTY",2770,10826,521,5160,1456,14549,12771,1778,1435,343,2493
"G1300550","1980","Georgia","13","130","Chattooga County","055","0550","CHATTOOGA COUNTY",6213,20047,5297,7065,770,9855,7,9848,9002,846,6348
"G1300570","1980","Georgia","13","130","Cherokee County","057","0570","CHEROKEE COUNTY",14520,48313,7891,18459,2828,24360,90,24270,23335,935,12197
"G1300590","1980","Georgia","13","130","Clarke County","059","0590","CLARKE COUNTY",15990,49952,6174,17093,12523,35755,372,35383,32946,2437,24558
"G1300610","1980","Georgia","13","130","Clay County","061","0610","CLAY COUNTY",896,3167,797,1072,202,1204,0,1204,1138,66,1349
"G1300630","1980","Georgia","13","130","Clayton County","063","0630","CLAYTON COUNTY",40872,136624,10899,61796,8382,76932,745,76187,72390,3797,30119
"G1300650","1980","Georgia","13","130","Clinch County","065","0650","CLINCH COUNTY",1697,6073,1496,1824,231,2820,0,2820,2709,111,1792
"G1300670","1980","Georgia","13","130","Cobb County","067","0670","COBB COUNTY",81228,261416,21147,112938,39990,159713,1109,158604,153244,5360,62336
"G1300690","1980","Georgia","13","130","Coffee County","069","0690","COFFEE COUNTY",7094,24300,4922,8420,1190,11065,11,11054,10224,830,8033
"G1300710","1980","Georgia","13","130","Colquitt County","071","0710","COLQUITT COUNTY",9508,31992,6378,12152,1690,15399,47,15352,14692,660,10076
"G1300730","1980","Georgia","13","130","Columbia County","073","0730","COLUMBIA COUNTY",11017,37745,3487,15013,3362,19034,1477,17557,16477,1080,9266
"G1300750","1980","Georgia","13","130","Cook County","075","0750","COOK COUNTY",3576,12352,2635,4494,427,5768,4,5764,5389,375,3792
"G1300770","1980","Georgia","13","130","Coweta County","077","0770","COWETA COUNTY",10538,35729,6631,13876,2237,17701,39,17662,16575,1087,10817
"G1300790","1980","Georgia","13","130","Crawford County","079","0790","CRAWFORD COUNTY",1949,7083,1357,2551,272,3241,26,3215,3038,177,2202
"G1300810","1980","Georgia","13","130","Crisp County","081","0810","CRISP COUNTY",5079,17422,3072,6765,970,7998,6,7992,7615,377,5827
"G1300830","1980","Georgia","13","130","Dade County","083","0830","DADE COUNTY",3348,11100,2265,4017,532,5225,0,5225,4848,377,3762
"G1300850","1980","Georgia","13","130","Dawson County","085","0850","DAWSON COUNTY",1369,4454,1109,1592,125,2208,0,2208,2110,98,1326
"G1300870","1980","Georgia","13","130","Decatur County","087","0870","DECATUR COUNTY",6499,22953,4523,8243,1164,10796,11,10785,10107,678,7265
"G1300890","1980","Georgia","13","130","DeKalb County","089","0890","DE KALB COUNTY",124347,407332,27870,175001,78569,259931,437,259494,248204,11290,107149
"G1300910","1980","Georgia","13","130","Dodge County","091","0910","DODGE COUNTY",4527,15324,3621,5582,647,6649,24,6625,6072,553,5653
"G1300930","1980","Georgia","13","130","Dooly County","093","0930","DOOLY COUNTY",2672,9660,2338,3142,473,4218,7,4211,4034,177,3394
"G1300950","1980","Georgia","13","130","Dougherty County","095","0950","DOUGHERTY COUNTY",25767,88727,10863,33844,7411,45648,1453,44195,40640,3555,25217
"G1300970","1980","Georgia","13","130","Douglas County","097","0970","DOUGLAS COUNTY",14863,51220,6194,21003,2712,25372,53,25319,24156,1163,12535
"G1300990","1980","Georgia","13","130","Early County","099","0990","EARLY COUNTY",3323,11968,2675,3887,614,5262,9,5253,4912,341,3893
"G1301010","1980","Georgia","13","130","Echols County","101","1010","ECHOLS COUNTY",611,2153,416,767,48,860,0,860,822,38,745
"G1301030","1980","Georgia","13","130","Effingham County","103","1030","EFFINGHAM COUNTY",4916,17177,2564,6898,517,7227,23,7204,6801,403,5650
"G1301050","1980","Georgia","13","130","Elbert County","105","1050","ELBERT COUNTY",5136,16968,3384,6809,875,8667,6,8661,8075,586,5226
"G1301070","1980","Georgia","13","130","Emanuel County","107","1070","EMANUEL COUNTY",5489,18779,4416,6451,848,8257,24,8233,7700,533,6537
"G1301090","1980","Georgia","13","130","Evans County","109","1090","EVANS COUNTY",2204,7543,1639,2662,334,3594,12,3582,3423,159,2414
"G1301110","1980","Georgia","13","130","Fannin County","111","1110","FANNIN COUNTY",4337,13369,3852,5146,496,5483,9,5474,5004,470,5801
"G1301130","1980","Georgia","13","130","Fayette County","113","1130","FAYETTE COUNTY",8185,27716,1993,12161,2796,14037,18,14019,13559,460,6524
"G1301150","1980","Georgia","13","130","Floyd County","115","1150","FLOYD COUNTY",22043,70213,13752,28150,5592,37685,38,37647,35068,2579,22835
"G1301170","1980","Georgia","13","130","Forsyth County","117","1170","FORSYTH COUNTY",7979,26163,4373,10186,1388,13164,6,13158,12706,452,6983
"G1301190","1980","Georgia","13","130","Franklin County","119","1190","FRANKLIN COUNTY",4316,13768,3055,5365,719,6703,2,6701,6264,437,4773
"G1301210","1980","Georgia","13","130","Fulton County","121","1210","FULTON COUNTY",144065,464570,60482,207674,79927,279084,1158,277926,258911,19015,171739
"G1301230","1980","Georgia","13","130","Gilmer County","123","1230","GILMER COUNTY",3163,10059,3044,3255,444,4655,0,4655,4363,292,3699
"G1301250","1980","Georgia","13","130","Glascock County","125","1250","GLASCOCK COUNTY",641,2074,640,760,70,997,3,994,942,52,815
"G1301270","1980","Georgia","13","130","Glynn County","127","1270","GLYNN COUNTY",15004,48052,6376,21027,4785,25989,102,25887,24619,1268,15017
"G1301290","1980","Georgia","13","130","Gordon County","129","1290","GORDON COUNTY",8340,27677,5939,10125,1175,14133,23,14110,13232,878,7637
"G1301310","1980","Georgia","13","130","Grady County","131","1310","GRADY COUNTY",5281,18056,3914,6487,783,8643,12,8631,8172,459,5533
"G1301330","1980","Georgia","13","130","Greene County","133","1330","GREENE COUNTY",2867,10282,2478,3531,405,4561,2,4559,4334,225,3542
"G1301350","1980","Georgia","13","130","Gwinnett County","135","1350","GWINNETT COUNTY",46617,154338,12227,64974,17984,86607,48,86559,83974,2585,32229
"G1301370","1980","Georgia","13","130","Habersham County","137","1370","HABERSHAM COUNTY",6881,21685,4812,7981,1312,11114,6,11108,10458,650,8038
"G1301390","1980","Georgia","13","130","Hall County","139","1390","HALL COUNTY",21122,68459,12560,26300,5377,36661,12,36649,35160,1489,19426
"G1301410","1980","Georgia","13","130","Hancock County","141","1410","HANCOCK COUNTY",2185,8614,2295,2386,320,3525,21,3504,3228,276,3042
"G1301430","1980","Georgia","13","130","Haralson County","143","1430","HARALSON COUNTY",5156,16675,3556,6689,758,8365,7,8358,7769,589,5246
"G1301450","1980","Georgia","13","130","Harris County","145","1450","HARRIS COUNTY",4230,14130,2814,5450,1108,7079,29,7050,6564,486,4539
"G1301470","1980","Georgia","13","130","Hart County","147","1470","HART COUNTY",5084,16998,3255,6840,838,8270,6,8264,7682,582,5386
"G1301490","1980","Georgia","13","130","Heard County","149","1490","HEARD COUNTY",1782,5946,1405,2193,164,2783,4,2779,2581,198,1944
"G1301510","1980","Georgia","13","130","Henry County","151","1510","HENRY COUNTY",9899,33793,4486,14497,1981,17000,17,16983,16273,710,9348
"G1301530","1980","Georgia","13","130","Houston County","153","1530","HOUSTON COUNTY",20651,70072,6137,30029,5517,37280,4305,32975,30333,2642,18714
"G1301550","1980","Georgia","13","130","Irwin County","155","1550","IRWIN COUNTY",2382,8160,1782,3123,296,3551,0,3551,3432,119,2964
"G1301570","1980","Georgia","13","130","Jackson County","157","1570","JACKSON COUNTY",7008,23160,4982,8542,1169,11731,0,11731,11171,560,6920
"G1301590","1980","Georgia","13","130","Jasper County","159","1590","JASPER COUNTY",1963,6793,1330,2675,406,3096,0,3096,2932,164,2492
"G1301610","1980","Georgia","13","130","Jeff Davis County","161","1610","JEFF DAVIS COUNTY",3109,10630,2387,3489,471,5113,0,5113,4798,315,3031
"G1301630","1980","Georgia","13","130","Jefferson County","163","1630","JEFFERSON COUNTY",4628,16629,4211,5276,696,7197,24,7173,6734,439,5827
"G1301650","1980","Georgia","13","130","Jenkins County","165","1650","JENKINS COUNTY",2226,7849,2034,2535,343,3422,5,3417,3203,214,2959
"G1301670","1980","Georgia","13","130","Johnson County","167","1670","JOHNSON COUNTY",2316,7820,1966,2701,307,3570,9,3561,3376,185,2710
"G1301690","1980","Georgia","13","130","Jones County","169","1690","JONES COUNTY",4385,15332,2296,6080,989,7368,0,7368,6878,490,4652
"G1301710","1980","Georgia","13","130","Lamar County","171","1710","LAMAR COUNTY",3189,11001,2147,4343,565,5344,19,5325,4869,456,3677
"G1301730","1980","Georgia","13","130","Lanier County","173","1730","LANIER COUNTY",1449,5137,1059,1810,160,2121,79,2042,1933,109,1847
"G1301750","1980","Georgia","13","130","Laurens County","175","1750","LAURENS COUNTY",9734,32836,6523,12770,2098,16017,91,15926,14702,1224,10991
"G1301770","1980","Georgia","13","130","Lee County","177","1770","LEE COUNTY",3083,10770,1396,4239,578,5431,39,5392,5155,237,2772
"G1301790","1980","Georgia","13","130","Liberty County","179","1790","LIBERTY COUNTY",8047,27822,2222,10559,1800,20274,11904,8370,7479,891,7281
"G1301810","1980","Georgia","13","130","Lincoln County","181","1810","LINCOLN COUNTY",1783,6247,1175,2417,281,2983,0,2983,2811,172,1966
"G1301830","1980","Georgia","13","130","Long County","183","1830","LONG COUNTY",1194,4092,674,1465,145,1911,182,1729,1603,126,1325
"G1301850","1980","Georgia","13","130","Lowndes County","185","1850","LOWNDES COUNTY",17256,58295,7914,22923,4671,31017,2085,28932,27190,1742,18306
"G1301870","1980","Georgia","13","130","Lumpkin County","187","1870","LUMPKIN COUNTY",2761,8969,2241,2901,561,4609,87,4522,4202,320,3604
"G1301890","1980","Georgia","13","130","McDuffie County","189","1890","MCDUFFIE COUNTY",5004,16819,3328,6234,859,8264,120,8144,7478,666,5118
"G1301910","1980","Georgia","13","130","McIntosh County","191","1910","MCINTOSH COUNTY",2057,7335,1464,2607,262,3097,0,3097,2785,312,2601
"G1301930","1980","Georgia","13","130","Macon County","193","1930","MACON COUNTY",3383,12531,3099,3878,604,5421,16,5405,4924,481,4463
"G1301950","1980","Georgia","13","130","Madison County","195","1950","MADISON COUNTY",5065,16501,3255,6227,768,8217,16,8201,7643,558,4652
"G1301970","1980","Georgia","13","130","Marion County","197","1970","MARION COUNTY",1359,4844,1115,1617,178,2017,5,2012,1875,137,1748
"G1301990","1980","Georgia","13","130","Meriwether County","199","1990","MERIWETHER COUNTY",5346,19172,4142,6887,843,8685,3,8682,8245,437,6461
"G1302010","1980","Georgia","13","130","Miller County","201","2010","MILLER COUNTY",1901,6420,1518,2198,284,3012,8,3004,2901,103,2064
"G1302050","1980","Georgia","13","130","Mitchell County","205","2050","MITCHELL COUNTY",5179,19391,3931,6369,830,8650,8,8642,8207,435,5939
"G1302070","1980","Georgia","13","130","Monroe County","207","2070","MONROE COUNTY",3715,12873,2778,4888,795,6780,16,6764,6397,367,4102
"G1302090","1980","Georgia","13","130","Montgomery County","209","2090","MONTGOMERY COUNTY",1703,5836,1234,2236,266,2714,8,2706,2547,159,2462
"G1302110","1980","Georgia","13","130","Morgan County","211","2110","MORGAN COUNTY",2936,10621,2248,3551,615,5044,13,5031,4741,290,3198
"G1302130","1980","Georgia","13","130","Murray County","213","2130","MURRAY COUNTY",5428,18362,4494,5651,545,9355,0,9355,8730,625,4521
"G1302150","1980","Georgia","13","130","Muscogee County","215","2150","MUSCOGEE COUNTY",44751,145193,20048,61659,12088,79140,10763,68377,62303,6074,48072
"G1302170","1980","Georgia","13","130","Newton County","217","2170","NEWTON COUNTY",9113,31625,5748,11689,1651,15634,10,15624,14665,959,9159
"G1302190","1980","Georgia","13","130","Oconee County","219","2190","OCONEE COUNTY",3409,11279,1470,4118,1500,6336,18,6318,5968,350,2763
"G1302210","1980","Georgia","13","130","Oglethorpe County","221","2210","OGLETHORPE COUNTY",2413,8289,1675,2950,484,4025,6,4019,3815,204,2444
"G1302230","1980","Georgia","13","130","Paulding County","223","2230","PAULDING COUNTY",7182,24177,4339,9652,628,11386,52,11334,10698,636,7227
"G1302250","1980","Georgia","13","130","Peach County","225","2250","PEACH COUNTY",4782,16638,2769,5853,1445,8089,93,7996,7271,725,5727
"G1302270","1980","Georgia","13","130","Pickens County","227","2270","PICKENS COUNTY",3323,10627,2869,3681,483,5065,6,5059,4810,249,3726
"G1302290","1980","Georgia","13","130","Pierce County","229","2290","PIERCE COUNTY",3210,10999,2142,4068,457,4870,10,4860,4562,298,3562
"G1302310","1980","Georgia","13","130","Pike County","231","2310","PIKE COUNTY",2367,8244,1514,3252,454,3996,4,3992,3816,176,2532
"G1302330","1980","Georgia","13","130","Polk County","233","2330","POLK COUNTY",8847,29132,7231,10830,1091,13856,21,13835,12956,879,10169
"G1302350","1980","Georgia","13","130","Pulaski County","235","2350","PULASKI COUNTY",2375,8056,1621,3121,445,3794,29,3765,3458,307,2747
"G1302370","1980","Georgia","13","130","Putnam County","237","2370","PUTNAM COUNTY",2681,9209,1905,3538,552,4556,0,4556,4427,129,3030
"G1302390","1980","Georgia","13","130","Quitman County","239","2390","QUITMAN COUNTY",597,2151,533,721,88,835,2,833,768,65,868
"G1302410","1980","Georgia","13","130","Rabun County","241","2410","RABUN COUNTY",3063,9396,1920,3962,759,4644,1,4643,4465,178,3400
"G1302430","1980","Georgia","13","130","Randolph County","243","2430","RANDOLPH COUNTY",2322,8365,2082,2924,357,3532,0,3532,3331,201,3490
"G1302450","1980","Georgia","13","130","Richmond County","245","2450","RICHMOND COUNTY",43989,146737,20459,62652,14469,89347,15157,74190,69118,5072,47014
"G1302470","1980","Georgia","13","130","Rockdale County","247","2470","ROCKDALE COUNTY",10027,34446,3539,14617,2618,17317,6,17311,16618,693,8706
"G1302490","1980","Georgia","13","130","Schley County","249","2490","SCHLEY COUNTY",883,3154,606,1111,157,1367,0,1367,1270,97,1016
"G1302510","1980","Georgia","13","130","Screven County","251","2510","SCREVEN COUNTY",3664,12551,2989,4418,592,5840,6,5834,5439,395,4411
"G1302530","1980","Georgia","13","130","Seminole County","253","2530","SEMINOLE COUNTY",2359,8140,1730,3048,374,3685,4,3681,3523,158,2830
"G1302550","1980","Georgia","13","130","Spalding County","255","2550","SPALDING COUNTY",12824,43255,8567,16383,2475,21587,39,21548,20176,1372,13050
"G1302570","1980","Georgia","13","130","Stephens County","257","2570","STEPHENS COUNTY",6126,19355,4182,7506,1280,10027,26,10001,9124,877,6331
"G1302590","1980","Georgia","13","130","Stewart County","259","2590","STEWART COUNTY",1458,5355,1258,1762,252,2045,9,2036,1900,136,2186
"G1302610","1980","Georgia","13","130","Sumter County","261","2610","SUMTER COUNTY",7093,24971,4761,8860,2215,13019,28,12991,12207,784,8277
"G1302630","1980","Georgia","13","130","Talbot County","263","2630","TALBOT COUNTY",1637,6014,1389,2011,295,2778,10,2768,2585,183,1993
"G1302650","1980","Georgia","13","130","Taliaferro County","265","2650","TALIAFERRO COUNTY",525,1780,539,660,69,760,4,756,707,49,779
"G1302670","1980","Georgia","13","130","Tattnall County","267","2670","TATTNALL COUNTY",4323,14459,3438,6892,563,6509,211,6298,5890,408,7232
"G1302690","1980","Georgia","13","130","Taylor County","269","2690","TAYLOR COUNTY",2031,7211,1862,2285,329,3159,0,3159,2975,184,2652
"G1302710","1980","Georgia","13","130","Telfair County","271","2710","TELFAIR COUNTY",3041,10262,2364,3775,540,4538,19,4519,4296,223,3852
"G1302730","1980","Georgia","13","130","Terrell County","273","2730","TERRELL COUNTY",2948,10840,2384,3559,586,4706,8,4698,4372,326,3883
"G1302750","1980","Georgia","13","130","Thomas County","275","2750","THOMAS COUNTY",9908,33829,6620,12548,2411,16486,16,16470,15530,940,11247
"G1302770","1980","Georgia","13","130","Tift County","277","2770","TIFT COUNTY",8274,28429,5510,9961,2017,14427,13,14414,13661,753,9342
"G1302790","1980","Georgia","13","130","Toombs County","279","2790","TOOMBS COUNTY",6014,20374,3899,7515,1163,9363,41,9322,8741,581,6688
"G1302810","1980","Georgia","13","130","Towns County","281","2810","TOWNS COUNTY",1623,4777,1200,1948,346,2115,0,2115,1992,123,2460
"G1302830","1980","Georgia","13","130","Treutlen County","283","2830","TREUTLEN COUNTY",1597,5482,1550,1672,214,2198,0,2198,2047,151,2150
"G1302850","1980","Georgia","13","130","Troup County","285","2850","TROUP COUNTY",13304,44198,10335,15670,3181,22598,71,22527,20885,1642,14186
"G1302870","1980","Georgia","13","130","Turner County","287","2870","TURNER COUNTY",2442,8676,1820,2954,406,4024,6,4018,3767,251,2503
"G1302890","1980","Georgia","13","130","Twiggs County","289","2890","TWIGGS COUNTY",2339,8704,1995,2686,251,3494,2,3492,3264,228,3114
"G1302910","1980","Georgia","13","130","Union County","291","2910","UNION COUNTY",2735,8603,2492,2825,462,3651,7,3644,3355,289,3500
"G1302930","1980","Georgia","13","130","Upson County","293","2930","UPSON COUNTY",7164,23348,5754,8953,1119,11871,8,11863,11276,587,7722
"G1302950","1980","Georgia","13","130","Walker County","295","2950","WALKER COUNTY",16062,52003,11033,20383,2011,24962,13,24949,22683,2266,16767
"G1302970","1980","Georgia","13","130","Walton County","297","2970","WALTON COUNTY",8296,28871,6090,10108,1284,13742,26,13716,13045,671,8383
"G1302990","1980","Georgia","13","130","Ware County","299","2990","WARE COUNTY",9941,33013,6041,13194,2137,14802,35,14767,13764,1003,12133
"G1303010","1980","Georgia","13","130","Warren County","301","3010","WARREN COUNTY",1650,5950,1728,1750,284,2394,17,2377,2151,226,2369
"G1303030","1980","Georgia","13","130","Washington County","303","3030","WASHINGTON COUNTY",4744,17120,3812,5713,911,7584,0,7584,7080,504,6001
"G1303050","1980","Georgia","13","130","Wayne County","305","3050","WAYNE COUNTY",5530,18652,3504,7395,840,8281,13,8268,7642,626,6756
"G1303070","1980","Georgia","13","130","Webster County","307","3070","WEBSTER COUNTY",609,2178,497,721,88,904,2,902,847,55,737
"G1303090","1980","Georgia","13","130","Wheeler County","309","3090","WHEELER COUNTY",1357,4683,1217,1523,223,2033,0,2033,1931,102,1587
"G1303110","1980","Georgia","13","130","White County","311","3110","WHITE COUNTY",2828,8947,2057,3438,581,4568,5,4563,4332,231,3172
"G1303130","1980","Georgia","13","130","Whitfield County","313","3130","WHITFIELD COUNTY",18338,60215,12607,20937,3609,33632,17,33615,31834,1781,14341
"G1303150","1980","Georgia","13","130","Wilcox County","315","3150","WILCOX COUNTY",2002,6793,1743,2538,277,3023,50,2973,2788,185,2610
"G1303170","1980","Georgia","13","130","Wilkes County","317","3170","WILKES COUNTY",2947,9805,2091,3835,665,4695,0,4695,4509,186,3536
"G1303190","1980","Georgia","13","130","Wilkinson County","319","3190","WILKINSON COUNTY",2682,9590,1786,3394,407,4257,3,4254,4035,219,3129
"G1303210","1980","Georgia","13","130","Worth County","321","3210","WORTH COUNTY",4727,16654,3228,5957,777,7576,18,7558,6987,571,5266
"G1500010","1980","Hawaii","15","150","Hawaii County","001","0010","HAWAII COUNTY",22784,79914,10800,34762,8142,41214,208,41006,38150,2856,25991
"G1500030","1980","Hawaii","15","150","Honolulu County","003","0030","HONOLULU COUNTY",176916,640358,61905,273460,93201,397889,58026,339863,324113,15750,177014
"G1500050","1980","Hawaii","15","150","Kalawao County","005","0050","KALAWAO COUNTY",30,60,71,66,5,82,0,82,82,0,62
"G1500070","1980","Hawaii","15","150","Kauai County","007","0070","KAUAI COUNTY",9475,34302,6218,13289,3630,18998,209,18789,18223,566,9631
"G1500090","1980","Hawaii","15","150","Maui County","009","0090","MAUI COUNTY",16830,60349,9551,26071,6437,36040,0,36040,34613,1427,16558
"G1600010","1980","Idaho","16","160","Ada County","001","0010","ADA COUNTY",45757,146545,7050,68634,21475,87599,203,87396,81794,5602,39122
"G1600030","1980","Idaho","16","160","Adams County","003","0030","ADAMS COUNTY",937,3009,309,1429,233,1363,0,1363,1073,290,1073
"G1600050","1980","Idaho","16","160","Bannock County","005","0050","BANNOCK COUNTY",16542,56051,2946,24510,6198,30268,60,30208,28313,1895,15917
"G1600070","1980","Idaho","16","160","Bear Lake County","007","0070","BEAR LAKE COUNTY",1797,6410,397,2815,405,2569,0,2569,2481,88,2022
"G1600090","1980","Idaho","16","160","Benewah County","009","0090","BENEWAH COUNTY",2245,7348,770,3510,473,3370,0,3370,2645,725,2586
"G1600110","1980","Idaho","16","160","Bingham County","011","0110","BINGHAM COUNTY",9002,33866,2404,13399,2145,14861,90,14771,13790,981,8522
"G1600130","1980","Idaho","16","160","Blaine County","013","0130","BLAINE COUNTY",2352,7283,232,3944,1821,5599,0,5599,5168,431,2023
"G1600150","1980","Idaho","16","160","Boise County","015","0150","BOISE COUNTY",845,2647,182,1347,229,1312,0,1312,1033,279,845
"G1600170","1980","Idaho","16","160","Bonner County","017","0170","BONNER COUNTY",6767,21339,1868,11012,1765,9819,0,9819,8214,1605,7993
"G1600190","1980","Idaho","16","160","Bonneville County","019","0190","BONNEVILLE COUNTY",16784,59375,2873,23602,7090,30312,1170,29142,27686,1456,13885
"G1600210","1980","Idaho","16","160","Boundary County","021","0210","BOUNDARY COUNTY",1976,6569,636,3059,477,2891,0,2891,2417,474,2227
"G1600230","1980","Idaho","16","160","Butte County","023","0230","BUTTE COUNTY",856,3001,270,1292,265,1375,30,1345,1270,75,903
"G1600250","1980","Idaho","16","160","Camas County","025","0250","CAMAS COUNTY",229,746,22,368,84,352,0,352,328,24,236
"G1600270","1980","Idaho","16","160","Canyon County","027","0270","CANYON COUNTY",22227,73387,8946,31718,5559,36206,76,36130,33025,3105,23638
"G1600290","1980","Idaho","16","160","Caribou County","029","0290","CARIBOU COUNTY",2234,8075,355,3300,615,3525,0,3525,3370,155,2120
"G1600310","1980","Idaho","16","160","Cassia County","031","0310","CASSIA COUNTY",4984,17913,1430,7289,1122,7729,0,7729,7080,649,5081
"G1600330","1980","Idaho","16","160","Clark County","033","0330","CLARK COUNTY",211,712,45,321,72,336,0,336,315,21,230
"G1600350","1980","Idaho","16","160","Clearwater County","035","0350","CLEARWATER COUNTY",2851,9204,837,4492,632,4631,0,4631,3673,958,2836
"G1600370","1980","Idaho","16","160","Custer County","037","0370","CUSTER COUNTY",921,2988,234,1550,275,1530,0,1530,1426,104,932
"G1600390","1980","Idaho","16","160","Elmore County","039","0390","ELMORE COUNTY",5515,18153,1252,7519,1374,10878,4130,6748,6045,703,4462
"G1600410","1980","Idaho","16","160","Franklin County","041","0410","FRANKLIN COUNTY",2198,8334,386,3538,505,3260,0,3260,3127,133,2379
"G1600430","1980","Idaho","16","160","Fremont County","043","0430","FREMONT COUNTY",2667,9836,757,4002,649,4353,0,4353,4068,285,2730
"G1600450","1980","Idaho","16","160","Gem County","045","0450","GEM COUNTY",3392,10875,1383,5087,568,4892,0,4892,4193,699,3778
"G1600470","1980","Idaho","16","160","Gooding County","047","0470","GOODING COUNTY",3210,10377,1180,4961,905,5225,0,5225,5021,204,3425
"G1600490","1980","Idaho","16","160","Idaho County","049","0490","IDAHO COUNTY",3983,12990,1532,6031,1073,6049,0,6049,5102,947,4689
"G1600510","1980","Idaho","16","160","Jefferson County","051","0510","JEFFERSON COUNTY",3742,14259,1037,5607,761,6227,6,6221,5900,321,3520
"G1600530","1980","Idaho","16","160","Jerome County","053","0530","JEROME COUNTY",4114,13599,1402,5944,892,6418,12,6406,6081,325,3927
"G1600550","1980","Idaho","16","160","Kootenai County","055","0550","KOOTENAI COUNTY",16337,52436,3796,26374,4846,24950,5,24945,21794,3151,18789
