GISJOIN,YEAR,STATE,STATEFP,STATENH,COUNTY,COUNTYFP,COUNTYNH,NAME,A68AA1970,CL5AA1970,B69AA1970,B69AB1970,B69AC1970,B84AA1970,B84AB1970,B84AC1970,B84AD1970,B84AE1970,B84AF1970
"G1300510","1970","Georgia","13","130","Chatham County","051","0510","Chatham",46907,168889,28344,59001,8474,74721,5897,68824,65851,2973,53335
"G1300530","1970","Georgia","13","130","Chattahoochee County","053","0530","Chattahoochee",1959,8667,655,3661,1039,19122,18409,713,640,73,2404
"G1300550","1970","Georgia","13","130","Chattooga County","055","0550","Chattooga",5624,19544,5903,5270,302,8691,0,8691,8403,288,5690
"G1300570","1970","Georgia","13","130","Cherokee County","057","0570","Cherokee",8390,29423,7943,7759,668,12542,29,12513,12239,274,8367
"G1300590","1970","Georgia","13","130","Clarke County","059","0590","Clarke",14648,49582,7175,13315,7889,26657,539,26118,25386,732,22213
"G1300610","1970","Georgia","13","130","Clay County","061","0610","Clay",848,3308,941,811,146,1250,0,1250,1228,22,1209
"G1300630","1970","Georgia","13","130","Clayton County","063","0630","Clayton",25459,93783,10043,33622,2804,42479,717,41762,40681,1081,19861
"G1300650","1970","Georgia","13","130","Clinch County","065","0650","Clinch",1512,6072,1716,1224,127,2287,0,2287,2137,150,1687
"G1300670","1970","Georgia","13","130","Cobb County","067","0670","Cobb",52323,187256,24428,65941,9689,86368,1074,85294,82647,2647,43410
"G1300690","1970","Georgia","13","130","Coffee County","069","0690","Coffee",5568,20972,5310,5379,601,9317,4,9313,8900,413,5929
"G1300710","1970","Georgia","13","130","Colquitt County","071","0710","Colquitt",8240,30052,7390,8778,724,12433,36,12397,11977,420,9207
"G1300730","1970","Georgia","13","130","Columbia County","073","0730","Columbia",5675,21535,3430,6413,559,8683,1149,7534,7178,356,5432
"G1300750","1970","Georgia","13","130","Cook County","075","0750","Cook",3024,11424,3040,2955,252,4755,17,4738,4614,124,3268
"G1300770","1970","Georgia","13","130","Coweta County","077","0770","Coweta",8183,30337,7265,8779,1217,13276,21,13255,12775,480,8490
"G1300790","1970","Georgia","13","130","Crawford County","079","0790","Crawford",1264,5420,1471,1256,72,1939,16,1923,1791,132,1698
"G1300810","1970","Georgia","13","130","Crisp County","081","0810","Crisp",4435,16736,4300,4223,710,6634,7,6627,6458,169,5250
"G1300830","1970","Georgia","13","130","Dade County","083","0830","Dade",2522,9230,2603,2195,174,3618,0,3618,3447,171,3099
"G1300850","1970","Georgia","13","130","Dawson County","085","0850","Dawson",979,3476,1100,814,50,1390,0,1390,1350,40,1134
"G1300870","1970","Georgia","13","130","Decatur County","087","0870","Decatur",5333,20395,5680,5475,510,8192,0,8192,7883,309,6503
"G1300890","1970","Georgia","13","130","DeKalb County","089","0890","De Kalb",106594,384269,35542,137913,41403,184421,656,183765,179415,4350,95694
"G1300910","1970","Georgia","13","130","Dodge County","091","0910","Dodge",4033,14640,4070,3987,356,5901,11,5890,5627,263,4775
"G1300930","1970","Georgia","13","130","Dooly County","093","0930","Dooly",2481,9675,2688,2407,227,3485,3,3482,3443,39,3302
"G1300950","1970","Georgia","13","130","Dougherty County","095","0950","Dougherty",21325,81003,12334,24888,3919,36611,4649,31962,30603,1359,21382
"G1300970","1970","Georgia","13","130","Douglas County","097","0970","Douglas",7493,27475,5479,8392,750,11437,38,11399,11158,241,7191
"G1300990","1970","Georgia","13","130","Early County","099","0990","Early",3031,11847,3307,2895,278,4413,4,4409,4244,165,3784
"G1301010","1970","Georgia","13","130","Echols County","101","1010","Echols",470,1842,395,486,11,681,0,681,668,13,478
"G1301030","1970","Georgia","13","130","Effingham County","103","1030","Effingham",3300,12985,2759,3843,190,4693,45,4648,4368,280,4157
"G1301050","1970","Georgia","13","130","Elbert County","105","1050","Elbert",4555,16214,3974,5028,523,6893,5,6888,6725,163,4944
"G1301070","1970","Georgia","13","130","Emanuel County","107","1070","Emanuel",4574,17038,4644,4533,473,6963,5,6958,6712,246,5317
"G1301090","1970","Georgia","13","130","Evans County","109","1090","Evans",1832,6857,1857,1721,193,2738,5,2733,2688,45,1989
"G1301110","1970","Georgia","13","130","Fannin County","111","1110","Fannin",3682,12662,4232,3229,268,4503,0,4503,4310,193,4983
"G1301130","1970","Georgia","13","130","Fayette County","113","1130","Fayette",2906,10838,2129,3595,285,4660,16,4644,4501,143,2845
"G1301150","1970","Georgia","13","130","Floyd County","115","1150","Floyd",19463,67293,16501,21302,2879,30502,26,30476,29510,966,20983
"G1301170","1970","Georgia","13","130","Forsyth County","117","1170","Forsyth",4631,16311,4450,4153,234,7128,0,7128,6983,145,4331
"G1301190","1970","Georgia","13","130","Franklin County","119","1190","Franklin",3450,11900,2926,3837,401,5307,7,5300,5147,153,3754
"G1301210","1970","Georgia","13","130","Fulton County","121","1210","Fulton",148931,521668,93025,187113,47513,267389,2060,265329,255656,9673,163994
"G1301230","1970","Georgia","13","130","Gilmer County","123","1230","Gilmer",2432,8434,2992,1831,203,3492,0,3492,3332,160,2835
"G1301250","1970","Georgia","13","130","Glascock County","125","1250","Glascock",585,2070,866,504,15,924,0,924,886,38,752
"G1301270","1970","Georgia","13","130","Glynn County","127","1270","Glynn",12634,45927,7687,15194,2533,20712,2325,18387,17841,546,12981
"G1301290","1970","Georgia","13","130","Gordon County","129","1290","Gordon",6318,22248,6373,5885,469,10207,10,10197,9816,381,5855
"G1301310","1970","Georgia","13","130","Grady County","131","1310","Grady",4555,16774,4597,4375,532,6747,15,6732,6533,199,5199
"G1301330","1970","Georgia","13","130","Greene County","133","1330","Greene",2453,9504,2758,2419,314,4128,0,4128,4043,85,2740
"G1301350","1970","Georgia","13","130","Gwinnett County","135","1350","Gwinnett",19251,69445,12910,21597,2320,29988,71,29917,29309,608,17162
"G1301370","1970","Georgia","13","130","Habersham County","137","1370","Habersham",5358,18486,4863,5181,741,8623,0,8623,8415,208,6114
"G1301390","1970","Georgia","13","130","Hall County","139","1390","Hall",15771,55835,13274,15852,2357,25112,33,25079,24747,332,15236
"G1301410","1970","Georgia","13","130","Hancock County","141","1410","Hancock",1939,8481,2532,1645,223,3033,5,3028,2944,84,2720
"G1301430","1970","Georgia","13","130","Haralson County","143","1430","Haralson",4389,14994,3996,4541,272,6837,9,6828,6645,183,4152
"G1301450","1970","Georgia","13","130","Harris County","145","1450","Harris",2792,10862,2905,2843,437,4209,14,4195,4107,88,3548
"G1301470","1970","Georgia","13","130","Hart County","147","1470","Hart",4134,15048,3599,4439,340,6106,5,6101,6005,96,4610
"G1301490","1970","Georgia","13","130","Heard County","149","1490","Heard",1392,5044,1420,1412,114,2016,5,2011,1945,66,1640
"G1301510","1970","Georgia","13","130","Henry County","151","1510","Henry",5768,22692,4337,7116,448,8964,29,8935,8602,333,6315
"G1301530","1970","Georgia","13","130","Houston County","153","1530","Houston",15762,58916,6071,20512,2831,26211,4804,21407,20611,796,13768
"G1301550","1970","Georgia","13","130","Irwin County","155","1550","Irwin",1994,7451,2162,1958,240,3002,0,3002,2911,91,2392
"G1301570","1970","Georgia","13","130","Jackson County","157","1570","Jackson",5567,19786,5863,5029,580,9010,4,9006,8858,148,5687
"G1301590","1970","Georgia","13","130","Jasper County","159","1590","Jasper",1404,5349,1428,1455,196,2179,0,2179,2139,40,1710
"G1301610","1970","Georgia","13","130","Jeff Davis County","161","1610","Jeff Davis",2411,8942,2259,2296,215,3722,0,3722,3666,56,2591
"G1301630","1970","Georgia","13","130","Jefferson County","163","1630","Jefferson",3995,15939,4678,3469,375,5866,12,5854,5617,237,5202
"G1301650","1970","Georgia","13","130","Jenkins County","165","1650","Jenkins",1950,7610,2280,1801,194,3238,6,3232,3113,119,2213
"G1301670","1970","Georgia","13","130","Johnson County","167","1670","Johnson",1949,7219,2092,1837,143,2952,0,2952,2843,109,2193
"G1301690","1970","Georgia","13","130","Jones County","169","1690","Jones",2941,11469,2531,3210,301,4554,15,4539,4330,209,3345
"G1301710","1970","Georgia","13","130","Lamar County","171","1710","Lamar",2585,9830,2620,2552,315,4151,4,4147,4065,82,3010
"G1301730","1970","Georgia","13","130","Lanier County","173","1730","Lanier",1214,4734,1242,1190,101,1667,80,1587,1532,55,1583
"G1301750","1970","Georgia","13","130","Laurens County","175","1750","Laurens",8082,29839,8019,8892,908,12636,11,12625,12356,269,9543
"G1301770","1970","Georgia","13","130","Lee County","177","1770","Lee",1634,6597,1411,1595,182,2508,20,2488,2410,78,1966
"G1301790","1970","Georgia","13","130","Liberty County","179","1790","Liberty",3997,14750,2330,3821,615,7646,3687,3959,3770,189,4274
"G1301810","1970","Georgia","13","130","Lincoln County","181","1810","Lincoln",1421,5605,1509,1429,133,2214,6,2208,2151,57,1667
"G1301830","1970","Georgia","13","130","Long County","183","1830","Long",903,3514,995,800,73,1200,37,1163,1086,77,1245
"G1301850","1970","Georgia","13","130","Lowndes County","185","1850","Lowndes",13338,49420,8803,14648,2629,22045,2076,19969,19411,558,14821
"G1301870","1970","Georgia","13","130","Lumpkin County","187","1870","Lumpkin",2079,7492,2287,1653,218,3255,142,3113,3045,68,3056
"G1301890","1970","Georgia","13","130","McDuffie County","189","1890","Mc Duffie",3786,14377,3478,3918,340,6179,18,6161,6004,157,3833
"G1301910","1970","Georgia","13","130","McIntosh County","191","1910","Mc Intosh",1698,6940,1832,1459,196,2487,7,2480,2363,117,2154
"G1301930","1970","Georgia","13","130","Macon County","193","1930","Macon",2854,11973,3233,2551,482,4432,0,4432,4282,150,3715
"G1301950","1970","Georgia","13","130","Madison County","195","1950","Madison",3652,12930,3412,3600,193,5468,13,5455,5360,95,3746
"G1301970","1970","Georgia","13","130","Marion County","197","1970","Marion",1157,4788,1307,1099,104,1765,0,1765,1719,46,1499
"G1301990","1970","Georgia","13","130","Meriwether County","199","1990","Meriwether",4538,17917,4876,4583,648,7105,8,7097,6870,227,5790
"G1302010","1970","Georgia","13","130","Miller County","201","2010","Miller",1645,6011,1834,1474,187,2249,0,2249,2182,67,2036
"G1302050","1970","Georgia","13","130","Mitchell County","205","2050","Mitchell",4449,17759,4719,4311,438,7011,9,7002,6776,226,5029
"G1302070","1970","Georgia","13","130","Monroe County","207","2070","Monroe",2543,9985,2646,2536,363,4520,13,4507,4362,145,2898
"G1302090","1970","Georgia","13","130","Montgomery County","209","2090","Montgomery",1475,5542,1471,1571,131,2407,12,2395,2338,57,1820
"G1302110","1970","Georgia","13","130","Morgan County","211","2110","Morgan",2346,9282,2453,2248,345,3669,8,3661,3550,111,2816
"G1302130","1970","Georgia","13","130","Murray County","213","2130","Murray",3464,12496,3823,2709,220,5305,2,5303,5070,233,3360
"G1302150","1970","Georgia","13","130","Muscogee County","215","2150","Muscogee",43990,154805,24468,49233,8146,68228,10955,57273,54652,2621,44179
"G1302170","1970","Georgia","13","130","Newton County","217","2170","Newton",6587,24611,6029,6706,621,10647,6,10641,10368,273,6764
"G1302190","1970","Georgia","13","130","Oconee County","219","2190","Oconee",2084,7299,1721,2087,380,3082,15,3067,3010,57,2418
"G1302210","1970","Georgia","13","130","Oglethorpe County","221","2210","Oglethorpe",1878,7217,2182,1748,133,2912,0,2912,2875,37,2165
"G1302230","1970","Georgia","13","130","Paulding County","223","2230","Paulding",4635,16774,4566,4415,191,6372,4,6368,6264,104,5354
"G1302250","1970","Georgia","13","130","Peach County","225","2250","Peach",3497,13902,2688,3736,793,6131,15,6116,5879,237,4506
"G1302270","1970","Georgia","13","130","Pickens County","227","2270","Pickens",2564,9141,2919,2169,164,3831,0,3831,3746,85,2754
"G1302290","1970","Georgia","13","130","Pierce County","229","2290","Pierce",2366,8853,2330,2393,177,3369,12,3357,3317,40,2826
"G1302310","1970","Georgia","13","130","Pike County","231","2310","Pike",1752,6758,1973,1740,157,2823,6,2817,2790,27,2045
"G1302330","1970","Georgia","13","130","Polk County","233","2330","Polk",7856,27694,7911,7903,549,11754,15,11739,11204,535,8607
"G1302350","1970","Georgia","13","130","Pulaski County","235","2350","Pulaski",2061,7432,2036,2104,306,3002,25,2977,2902,75,2490
"G1302370","1970","Georgia","13","130","Putnam County","237","2370","Putnam",1963,7807,1806,2041,312,3495,8,3487,3425,62,1992
"G1302390","1970","Georgia","13","130","Quitman County","239","2390","Quitman",503,2071,662,422,21,635,0,635,619,16,726
"G1302410","1970","Georgia","13","130","Rabun County","241","2410","Rabun",2289,7847,2103,2308,342,3416,0,3416,3294,122,2537
"G1302430","1970","Georgia","13","130","Randolph County","243","2430","Randolph",2074,7883,2418,2107,168,2982,0,2982,2913,69,3083
"G1302450","1970","Georgia","13","130","Richmond County","245","2450","Richmond",36488,132667,24439,43297,8245,71237,19684,51553,49500,2053,43507
"G1302470","1970","Georgia","13","130","Rockdale County","247","2470","Rockdale",4619,17206,3607,5179,488,7324,0,7324,7145,179,4454
"G1302490","1970","Georgia","13","130","Schley County","249","2490","Schley",743,2904,752,748,51,1016,10,1006,964,42,995
"G1302510","1970","Georgia","13","130","Screven County","251","2510","Screven",3034,11576,3567,2725,329,4782,0,4782,4577,205,3650
"G1302530","1970","Georgia","13","130","Seminole County","253","2530","Seminole",1779,6649,1696,1845,194,2486,0,2486,2395,91,2211
"G1302550","1970","Georgia","13","130","Spalding County","255","2550","Spalding",10271,36821,9471,10753,1293,17001,36,16965,16507,458,10015
"G1302570","1970","Georgia","13","130","Stephens County","257","2570","Stephens",5601,19025,4851,5878,646,9150,9,9141,8905,236,5243
"G1302590","1970","Georgia","13","130","Stewart County","259","2590","Stewart",1453,6077,1717,1348,157,2087,10,2077,2019,58,2002
"G1302610","1970","Georgia","13","130","Sumter County","261","2610","Sumter",6095,23552,5705,6372,987,9841,5,9836,9505,331,8428
"G1302630","1970","Georgia","13","130","Talbot County","263","2630","Talbot",1497,6303,1764,1260,218,2118,8,2110,2018,92,2156
"G1302650","1970","Georgia","13","130","Taliaferro County","265","2650","Taliaferro",601,2248,779,501,49,857,0,857,836,21,803
"G1302670","1970","Georgia","13","130","Tattnall County","267","2670","Tattnall",3542,12761,4584,4630,246,5029,93,4936,4823,113,6953
"G1302690","1970","Georgia","13","130","Taylor County","269","2690","Taylor",1862,7368,2230,1662,179,2941,0,2941,2827,114,2199
"G1302710","1970","Georgia","13","130","Telfair County","271","2710","Telfair",2790,10576,3071,2642,309,4339,0,4339,4171,168,3270
"G1302730","1970","Georgia","13","130","Terrell County","273","2730","Terrell",2589,10534,2662,2802,273,4019,0,4019,3919,100,3285
"G1302750","1970","Georgia","13","130","Thomas County","275","2750","Thomas",8352,31281,8377,8646,1224,12925,14,12911,12572,339,9973
"G1302770","1970","Georgia","13","130","Tift County","277","2770","Tift",6545,24794,5852,6467,1079,10877,19,10858,10525,333,7341
"G1302790","1970","Georgia","13","130","Toombs County","279","2790","Toombs",4721,17704,4497,4922,520,7269,11,7258,7061,197,5353
"G1302810","1970","Georgia","13","130","Towns County","281","2810","Towns",1208,4098,1322,1102,127,1582,0,1582,1517,65,1773
"G1302830","1970","Georgia","13","130","Treutlen County","283","2830","Treutlen",1396,5325,1643,1100,198,2130,12,2118,2075,43,1666
"G1302850","1970","Georgia","13","130","Troup County","285","2850","Troup",11509,40888,11358,11511,1497,18392,29,18363,17694,669,12525
"G1302870","1970","Georgia","13","130","Turner County","287","2870","Turner",2186,8151,2204,2236,166,3590,5,3585,3505,80,2241
"G1302890","1970","Georgia","13","130","Twiggs County","289","2890","Twiggs",1788,7794,2234,1546,87,2476,3,2473,2379,94,2637
"G1302910","1970","Georgia","13","130","Union County","291","2910","Union",1901,6503,2279,1443,168,2350,6,2344,2249,95,2419
"G1302930","1970","Georgia","13","130","Upson County","293","2930","Upson",6209,21878,6319,6400,615,10399,6,10393,10111,282,6043
"G1302950","1970","Georgia","13","130","Walker County","295","2950","Walker",13792,48306,12040,14351,1343,20509,13,20496,19836,660,14226
"G1302970","1970","Georgia","13","130","Walton County","297","2970","Walton",5871,21961,6038,5679,551,9900,0,9900,9698,202,5612
"G1302990","1970","Georgia","13","130","Ware County","299","2990","Ware",8541,30824,7044,9809,1255,12811,11,12800,12495,305,9954
"G1303010","1970","Georgia","13","130","Warren County","301","3010","Warren",1494,6155,1879,1362,114,2180,0,2180,2139,41,2060
"G1303030","1970","Georgia","13","130","Washington County","303","3030","Washington",4107,16199,4669,3891,430,6250,21,6229,5905,324,5127
"G1303050","1970","Georgia","13","130","Wayne County","305","3050","Wayne",4459,16699,3747,4805,503,6717,14,6703,6462,241,4925
"G1303070","1970","Georgia","13","130","Webster County","307","3070","Webster",541,2209,651,473,38,717,0,717,699,18,764
"G1303090","1970","Georgia","13","130","Wheeler County","309","3090","Wheeler",1161,4331,1409,910,117,1787,0,1787,1728,59,1402
"G1303110","1970","Georgia","13","130","White County","311","3110","White",2064,7204,2051,1956,174,3120,0,3120,3070,50,2337
"G1303130","1970","Georgia","13","130","Whitfield County","313","3130","Whitfield",14701,52391,13743,13142,1551,23979,6,23973,22995,978,12918
"G1303150","1970","Georgia","13","130","Wilcox County","315","3150","Wilcox",1760,6447,1876,1783,118,2287,6,2281,2231,50,2425
"G1303170","1970","Georgia","13","130","Wilkes County","317","3170","Wilkes",2587,9407,2520,2850,385,4115,0,4115,4023,92,2980
"G1303190","1970","Georgia","13","130","Wilkinson County","319","3190","Wilkinson",2276,8880,2388,2219,166,3427,0,3427,3351,76,2691
"G1303210","1970","Georgia","13","130","Worth County","321","3210","Worth",3592,13896,3595,3588,253,5302,44,5258,5061,197,4219
"G1500010","1970","Hawaii","15","150","Hawaii County","001","0010","Hawaii",14533,58335,12820,19080,2601,26076,187,25889,25180,709,16999
"G1500030","1970","Hawaii","15","150","Honolulu County","003","0030","Honolulu",138277,550686,64024,196549,47956,286706,49368,237338,230252,7086,140895
"G1500070","1970","Hawaii","15","150","Kauai County","007","0070","Kauai",6902,27314,7465,7841,1190,12593,146,12447,11991,456,7441
"G1500090","1970","Hawaii","15","150","Maui County","009","0090","Maui",10646,42008,11027,12290,2000,18894,84,18810,18133,677,12414
"G1600010","1970","Idaho","16","160","Ada County","001","0010","Ada",28982,101769,8874,42556,8122,46789,235,46554,44821,1733,30164
"G1600030","1970","Idaho","16","160","Adams County","003","0030","Adams",779,2681,419,1064,106,1147,0,1147,941,206,838
"G1600050","1970","Idaho","16","160","Bannock County","005","0050","Bannock",12791,47060,4217,17676,2835,20785,360,20425,19320,1105,14153
"G1600070","1970","Idaho","16","160","Bear Lake County","007","0070","Bear Lake",1483,5438,563,2363,248,1999,0,1999,1903,96,1804
"G1600090","1970","Idaho","16","160","Benewah County","009","0090","Benewah",1638,5672,1160,2066,257,2160,0,2160,1899,261,2069
"G1600110","1970","Idaho","16","160","Bingham County","011","0110","Bingham",6714,27388,3128,9639,1125,10569,33,10536,10192,344,7376
"G1600130","1970","Idaho","16","160","Blaine County","013","0130","Blaine",1479,5050,620,2264,347,2699,0,2699,2487,212,1355
"G1600150","1970","Idaho","16","160","Boise County","015","0150","Boise",475,1615,187,725,61,665,0,665,573,92,518
"G1600170","1970","Idaho","16","160","Bonner County","017","0170","Bonner",4163,14313,2520,5920,552,5550,17,5533,4837,696,5279
"G1600190","1970","Idaho","16","160","Bonneville County","019","0190","Bonneville",12505,48245,3866,16866,3682,19590,876,18714,17835,879,12175
"G1600210","1970","Idaho","16","160","Boundary County","021","0210","Boundary",1641,5868,1129,2143,255,2152,0,2152,1891,261,2133
"G1600230","1970","Idaho","16","160","Butte County","023","0230","Butte",702,2739,273,1103,107,1103,0,1103,1084,19,758
"G1600250","1970","Idaho","16","160","Camas County","025","0250","Camas",197,683,37,322,38,222,0,222,222,0,236
"G1600270","1970","Idaho","16","160","Canyon County","027","0270","Canyon",15728,54596,9174,20701,2895,24351,40,24311,23475,836,18195
"G1600290","1970","Idaho","16","160","Caribou County","029","0290","Caribou",1614,6236,531,2332,343,2482,4,2478,2389,89,1539
"G1600310","1970","Idaho","16","160","Cassia County","031","0310","Cassia",4186,15953,1852,6054,547,6713,28,6685,6553,132,4060
"G1600330","1970","Idaho","16","160","Clark County","033","0330","Clark",175,663,74,235,26,320,0,320,304,16,128
"G1600350","1970","Idaho","16","160","Clearwater County","035","0350","Clearwater",2760,9802,1617,3915,334,4107,6,4101,3474,627,3100
"G1600370","1970","Idaho","16","160","Custer County","037","0370","Custer",767,2690,467,1101,146,1139,0,1139,1033,106,869
"G1600390","1970","Idaho","16","160","Elmore County","039","0390","Elmore",4173,15217,1155,5437,850,7372,3383,3989,3741,248,3901
"G1600410","1970","Idaho","16","160","Franklin County","041","0410","Franklin",1859,7032,772,2796,304,2418,5,2413,2338,75,2344
"G1600430","1970","Idaho","16","160","Fremont County","043","0430","Fremont",2066,8026,947,3009,332,3143,0,3143,3018,125,2424
"G1600450","1970","Idaho","16","160","Gem County","045","0450","Gem",2462,8662,1667,3300,235,3363,10,3353,3176,177,3059
"G1600470","1970","Idaho","16","160","Gooding County","047","0470","Gooding",2296,7855,1218,3403,369,3419,3,3416,3288,128,2583
"G1600490","1970","Idaho","16","160","Idaho County","049","0490","Idaho",3144,11635,1892,4421,570,4637,5,4632,4159,473,3930
"G1600510","1970","Idaho","16","160","Jefferson County","051","0510","Jefferson",2701,10976,1323,3991,307,4382,0,4382,4233,149,2801
"G1600530","1970","Idaho","16","160","Jerome County","053","0530","Jerome",2693,9496,1681,3678,321,4092,6,4086,3875,211,2983
"G1600550","1970","Idaho","16","160","Kootenai County","055","0550","Kootenai",9325,32112,4404,13736,1546,13036,30,13006,11758,1248,11564
"G1600570","1970","Idaho","16","160","Latah County","057","0570","Latah",5825,19496,2363,6908,2171,9686,72,9614,9020,594,8891
"G1600590","1970","Idaho","16","160","Lemhi County","059","0590","Lemhi",1447,5018,898,1990,307,1880,0,1880,1780,100,1911
"G1600610","1970","Idaho","16","160","Lewis County","061","0610","Lewis",1020,3568,545,1461,169,1429,5,1424,1273,151,1236
"G1600630","1970","Idaho","16","160","Lincoln County","063","0630","Lincoln",790,2833,372,1261,67,1059,0,1059,1041,18,1017
"G1600650","1970","Idaho","16","160","Madison County","065","0650","Madison",2492,9857,732,3355,650,4949,12,4937,4758,179,4653
"G1600670","1970","Idaho","16","160","Minidoka County","067","0670","Minidoka",3832,14856,1968,5286,508,6263,3,6260,6072,188,3673
"G1600690","1970","Idaho","16","160","Nez Perce County","069","0690","Nez Perce",7900,27507,3224,11449,1711,11745,12,11733,11145,588,8937
"G1600710","1970","Idaho","16","160","Oneida County","071","0710","Oneida",755,2649,387,1101,198,1127,0,1127,1087,40,898
"G1600730","1970","Idaho","16","160","Owyhee County","073","0730","Owyhee",1526,5726,1148,1890,264,2395,0,2395,2320,75,1874
"G1600750","1970","Idaho","16","160","Payette County","075","0750","Payette",3376,11367,2031,4620,522,4940,6,4934,4726,208,3773
"G1600770","1970","Idaho","16","160","Power County","077","0770","Power",1182,4516,555,1671,233,1837,0,1837,1772,65,1282
"G1600790","1970","Idaho","16","160","Shoshone County","079","0790","Shoshone",5111,18196,2730,6910,804,7346,10,7336,6945,391,5782
"G1600810","1970","Idaho","16","160","Teton County","081","0810","Teton",558,2182,238,842,108,748,0,748,743,5,663
"G1600830","1970","Idaho","16","160","Twin Falls County","083","0830","Twin Falls",11043,38044,5735,15809,1741,16800,26,16774,16181,593,12194
"G1600850","1970","Idaho","16","160","Valley County","085","0850","Valley",962,3345,468,1345,233,1432,0,1432,1202,230,1031
"G1600870","1970","Idaho","16","160","Washington County","087","0870","Washington",2042,6913,1472,2817,202,2748,8,2740,2567,173,2575
"G1700010","1970","Illinois","17","170","Adams County","001","0010","Adams",17975,61777,12343,25100,2912,28592,39,28553,27051,1502,21839
"G1700030","1970","Illinois","17","170","Alexander County","003","0030","Alexander",3061,10456,3528,3500,251,4149,5,4144,3800,344,4494
"G1700050","1970","Illinois","17","170","Bond County","005","0050","Bond",3637,12355,3189,4095,686,5338,9,5329,4975,354,4767
"G1700070","1970","Illinois","17","170","Boone County","007","0070","Boone",6568,23711,3645,8513,951,11179,0,11179,10811,368,5860
"G1700090","1970","Illinois","17","170","Brown County","009","0090","Brown",1510,4981,1584,1761,106,2062,0,2062,2021,41,1967
"G1700110","1970","Illinois","17","170","Bureau County","011","0110","Bureau",10154,35399,6622,13771,1665,15752,0,15752,14968,784,11045
"G1700130","1970","Illinois","17","170","Calhoun County","013","0130","Calhoun",1548,5246,1995,1351,84,1981,0,1981,1868,113,2043
"G1700150","1970","Illinois","17","170","Carroll County","015","0150","Carroll",5127,17382,3313,6856,795,7967,196,7771,7527,244,5755
"G1700170","1970","Illinois","17","170","Cass County","017","0170","Cass",3746,12786,2913,5120,343,5439,0,5439,5313,126,4620
"G1700190","1970","Illinois","17","170","Champaign County","019","0190","Champaign",36649,124984,11749,42350,17330,73680,9758,63922,61464,2458,46202
"G1700210","1970","Illinois","17","170","Christian County","021","0210","Christian",9566,32657,7242,12600,1164,13630,11,13619,13268,351,11714
"G1700230","1970","Illinois","17","170","Clark County","023","0230","Clark",4450,14571,4096,5327,438,6183,0,6183,5725,458,5590
"G1700250","1970","Illinois","17","170","Clay County","025","0250","Clay",4070,13342,3943,4615,309,5410,0,5410,5153,257,5256
"G1700270","1970","Illinois","17","170","Clinton County","027","0270","Clinton",6719,25930,7185,6661,675,10199,199,10000,9568,432,8247
"G1700290","1970","Illinois","17","170","Coles County","029","0290","Coles",11453,37921,7256,14284,2662,20054,0,20054,19163,891,15720
"G1700310","1970","Illinois","17","170","Cook County","031","0310","Cook",1364478,4913205,866451,1860891,334157,2360616,4812,2355804,2269683,86121,1474916
"G1700330","1970","Illinois","17","170","Crawford County","033","0330","Crawford",5661,18050,4336,7425,685,7841,5,7836,7435,401,6852
"G1700350","1970","Illinois","17","170","Cumberland County","035","0350","Cumberland",2591,9008,2446,2967,221,3600,5,3595,3301,294,3214
"G1700370","1970","Illinois","17","170","DeKalb County","037","0370","De Kalb",15314,53483,6770,19033,5283,31300,10,31290,30157,1133,22138
"G1700390","1970","Illinois","17","170","De Witt County","039","0390","De Witt",4627,15394,3126,6289,634,7049,13,7036,6716,320,5055
"G1700410","1970","Illinois","17","170","Douglas County","041","0410","Douglas",4994,17520,3299,6641,777,7340,10,7330,7067,263,5708
"G1700430","1970","Illinois","17","170","DuPage County","043","0430","Du Page",122234,466543,34071,168772,50883,203883,299,203584,199352,4232,114108
"G1700450","1970","Illinois","17","170","Edgar County","045","0450","Edgar",5883,19510,3884,8382,722,8503,36,8467,7972,495,7120
"G1700470","1970","Illinois","17","170","Edwards County","047","0470","Edwards",2023,6400,1761,2593,112,2679,11,2668,2545,123,2581
"G1700490","1970","Illinois","17","170","Effingham County","049","0490","Effingham",6209,22772,5610,7015,788,9142,0,9142,8701,441,7269
"G1700510","1970","Illinois","17","170","Fayette County","051","0510","Fayette",5406,18016,5748,6223,478,7390,0,7390,6993,397,7689
"G1700530","1970","Illinois","17","170","Ford County","053","0530","Ford",4414,15085,2472,6278,717,6529,166,6363,6130,233,4757
"G1700550","1970","Illinois","17","170","Franklin County","055","0550","Franklin",10913,34157,11584,12122,953,13088,8,13080,12187,893,15810
"G1700570","1970","Illinois","17","170","Fulton County","057","0570","Fulton",11472,37957,7709,15873,1214,15809,9,15800,15307,493,14360
"G1700590","1970","Illinois","17","170","Gallatin County","059","0590","Gallatin",2032,6788,2228,1984,147,2508,0,2508,2305,203,2742
"G1700610","1970","Illinois","17","170","Greene County","061","0610","Greene",4520,15369,3718,5842,501,6174,0,6174,5959,215,5787
"G1700630","1970","Illinois","17","170","Grundy County","063","0630","Grundy",6983,24801,3813,9733,897,10938,4,10934,10632,302,7013
"G1700650","1970","Illinois","17","170","Hamilton County","065","0650","Hamilton",2486,7853,2999,2369,212,3014,4,3010,2865,145,3524
"G1700670","1970","Illinois","17","170","Hancock County","067","0670","Hancock",6247,21065,3749,8995,881,9138,6,9132,8723,409,7744
